"sex_age"	"estimate"	"iter"	"population"
"Male_Adult"	0.8669111	30	"KPM"
"Female_Juvenile"	0.2171216	30	"KPM"
"Male_Juvenile"	0.1624972	30	"KPM"
"Female_Adult"	0.8634626	31	"KPM"
"Male_Adult"	0.8470809	31	"KPM"
"Female_Juvenile"	0.1974079	31	"KPM"
"Male_Juvenile"	0.157154	31	"KPM"
"Female_Adult"	0.8342641	32	"KPM"
"Male_Adult"	0.8578945	32	"KPM"
"Female_Juvenile"	0.1840495	32	"KPM"
"Male_Juvenile"	0.1799349	32	"KPM"
"Female_Adult"	0.8530563	33	"KPM"
"Male_Adult"	0.8676378	33	"KPM"
"Female_Juvenile"	0.1736313	33	"KPM"
"Male_Juvenile"	0.1674528	33	"KPM"
"Female_Adult"	0.8550453	34	"KPM"
"Male_Adult"	0.8607342	34	"KPM"
"Female_Juvenile"	0.1874821	34	"KPM"
"Male_Juvenile"	0.2028943	34	"KPM"
"Female_Adult"	0.8212641	35	"KPM"
"Male_Adult"	0.8379733	35	"KPM"
"Female_Juvenile"	0.1911229	35	"KPM"
"Male_Juvenile"	0.1518863	35	"KPM"
"Female_Adult"	0.8538861	36	"KPM"
"Male_Adult"	0.8532906	36	"KPM"
"Female_Juvenile"	0.1716562	36	"KPM"
"Male_Juvenile"	0.164043	36	"KPM"
"Female_Adult"	0.8828126	37	"KPM"
"Male_Adult"	0.8830208	37	"KPM"
"Female_Juvenile"	0.1629704	37	"KPM"
"Male_Juvenile"	0.1853056	37	"KPM"
"Female_Adult"	0.8458683	38	"KPM"
"Male_Adult"	0.8493109	38	"KPM"
"Female_Juvenile"	0.1770511	38	"KPM"
"Male_Juvenile"	0.1403088	38	"KPM"
"Female_Adult"	0.8625297	39	"KPM"
"Male_Adult"	0.8544221	39	"KPM"
"Female_Juvenile"	0.1831836	39	"KPM"
"Male_Juvenile"	0.1433976	39	"KPM"
"Female_Adult"	0.8442241	40	"KPM"
"Male_Adult"	0.857302	40	"KPM"
"Female_Juvenile"	0.185391	40	"KPM"
"Male_Juvenile"	0.1849005	40	"KPM"
"Female_Adult"	0.8483356	41	"KPM"
"Male_Adult"	0.854671	41	"KPM"
"Female_Juvenile"	0.2172503	41	"KPM"
"Male_Juvenile"	0.182783	41	"KPM"
"Female_Adult"	0.8374784	42	"KPM"
"Male_Adult"	0.8633676	42	"KPM"
"Female_Juvenile"	0.2002947	42	"KPM"
"Male_Juvenile"	0.1560901	42	"KPM"
"Female_Adult"	0.8488648	43	"KPM"
"Male_Adult"	0.8484331	43	"KPM"
"Female_Juvenile"	0.168364	43	"KPM"
"Male_Juvenile"	0.1221051	43	"KPM"
"Female_Adult"	0.8669527	44	"KPM"
"Male_Adult"	0.8688592	44	"KPM"
"Female_Juvenile"	0.191357	44	"KPM"
"Male_Juvenile"	0.1882613	44	"KPM"
"Female_Adult"	0.8406694	45	"KPM"
"Male_Adult"	0.8470058	45	"KPM"
"Female_Juvenile"	0.1977911	45	"KPM"
"Male_Juvenile"	0.1788477	45	"KPM"
"Female_Adult"	0.8427259	46	"KPM"
"Male_Adult"	0.8425514	46	"KPM"
"Female_Juvenile"	0.1789189	46	"KPM"
"Male_Juvenile"	0.1923556	46	"KPM"
"Female_Adult"	0.8590367	47	"KPM"
"Male_Adult"	0.8359728	47	"KPM"
"Female_Juvenile"	0.1982356	47	"KPM"
"Male_Juvenile"	0.1519162	47	"KPM"
"Female_Adult"	0.8703087	48	"KPM"
"Male_Adult"	0.8852006	48	"KPM"
"Female_Juvenile"	0.1430823	48	"KPM"
"Male_Juvenile"	0.1370345	48	"KPM"
"Female_Adult"	0.8556604	49	"KPM"
"Male_Adult"	0.8523606	49	"KPM"
"Female_Juvenile"	0.2131017	49	"KPM"
"Male_Juvenile"	0.134089	49	"KPM"
"Female_Adult"	0.8431846	50	"KPM"
"Male_Adult"	0.8597974	50	"KPM"
"Female_Juvenile"	0.2234328	50	"KPM"
"Male_Juvenile"	0.1449846	50	"KPM"
"Female_Adult"	0.8442766	51	"KPM"
"Male_Adult"	0.854072	51	"KPM"
"Female_Juvenile"	0.1676402	51	"KPM"
"Male_Juvenile"	0.1474595	51	"KPM"
"Female_Adult"	0.8494881	52	"KPM"
"Male_Adult"	0.8724593	52	"KPM"
"Female_Juvenile"	0.1729826	52	"KPM"
"Male_Juvenile"	0.1478826	52	"KPM"
"Female_Adult"	0.8421131	53	"KPM"
"Male_Adult"	0.8475697	53	"KPM"
"Female_Juvenile"	0.1653402	53	"KPM"
"Male_Juvenile"	0.1726749	53	"KPM"
"Female_Adult"	0.8499422	54	"KPM"
"Male_Adult"	0.828279	54	"KPM"
"Female_Juvenile"	0.1413373	54	"KPM"
"Male_Juvenile"	0.1580704	54	"KPM"
"Female_Adult"	0.8681117	55	"KPM"
"Male_Adult"	0.8487428	55	"KPM"
"Female_Juvenile"	0.1969454	55	"KPM"
"Male_Juvenile"	0.1547925	55	"KPM"
"Female_Adult"	0.848132	56	"KPM"
"Male_Adult"	0.8504791	56	"KPM"
"Female_Juvenile"	0.20602	56	"KPM"
"Male_Juvenile"	0.1738892	56	"KPM"
"Female_Adult"	0.8621478	57	"KPM"
"Male_Adult"	0.8636603	57	"KPM"
"Female_Juvenile"	0.1815542	57	"KPM"
"Male_Juvenile"	0.1900842	57	"KPM"
"Female_Adult"	0.8610259	58	"KPM"
"Male_Adult"	0.8590695	58	"KPM"
"Female_Juvenile"	0.1865581	58	"KPM"
"Male_Juvenile"	0.1507104	58	"KPM"
"Female_Adult"	0.8571266	59	"KPM"
"Male_Adult"	0.8559609	59	"KPM"
"Female_Juvenile"	0.2018927	59	"KPM"
"Male_Juvenile"	0.1412943	59	"KPM"
"Female_Adult"	0.8843099	60	"KPM"
"Male_Adult"	0.8362253	60	"KPM"
"Female_Juvenile"	0.1690966	60	"KPM"
"Male_Juvenile"	0.1880135	60	"KPM"
"Female_Adult"	0.8668431	61	"KPM"
"Male_Adult"	0.8536485	61	"KPM"
"Female_Juvenile"	0.1986018	61	"KPM"
"Male_Juvenile"	0.1479526	61	"KPM"
"Female_Adult"	0.8639996	62	"KPM"
"Male_Adult"	0.8707345	62	"KPM"
"Female_Juvenile"	0.1709012	62	"KPM"
"Male_Juvenile"	0.1558768	62	"KPM"
"Female_Adult"	0.847943	63	"KPM"
"Male_Adult"	0.8615273	63	"KPM"
"Female_Juvenile"	0.1886656	63	"KPM"
"Male_Juvenile"	0.164999	63	"KPM"
"Female_Adult"	0.8593895	64	"KPM"
"Male_Adult"	0.8422559	64	"KPM"
"Female_Juvenile"	0.1643615	64	"KPM"
"Male_Juvenile"	0.147414	64	"KPM"
"Female_Adult"	0.855066	65	"KPM"
"Male_Adult"	0.8545097	65	"KPM"
"Female_Juvenile"	0.1668506	65	"KPM"
"Male_Juvenile"	0.1776871	65	"KPM"
"Female_Adult"	0.8537713	66	"KPM"
"Male_Adult"	0.8477266	66	"KPM"
"Female_Juvenile"	0.2195561	66	"KPM"
"Male_Juvenile"	0.1814451	66	"KPM"
"Female_Adult"	0.8647885	67	"KPM"
"Male_Adult"	0.8299389	67	"KPM"
"Female_Juvenile"	0.1932961	67	"KPM"
"Male_Juvenile"	0.1599383	67	"KPM"
"Female_Adult"	0.8717624	68	"KPM"
"Male_Adult"	0.8577575	68	"KPM"
"Female_Juvenile"	0.1627077	68	"KPM"
"Male_Juvenile"	0.1454955	68	"KPM"
"Female_Adult"	0.8607851	69	"KPM"
"Male_Adult"	0.8563581	69	"KPM"
"Female_Juvenile"	0.1946667	69	"KPM"
"Male_Juvenile"	0.1432068	69	"KPM"
"Female_Adult"	0.8588172	70	"KPM"
"Male_Adult"	0.8579165	70	"KPM"
"Female_Juvenile"	0.1962333	70	"KPM"
"Male_Juvenile"	0.1483499	70	"KPM"
"Female_Adult"	0.8807755	71	"KPM"
"Male_Adult"	0.8502292	71	"KPM"
"Female_Juvenile"	0.2129306	71	"KPM"
"Male_Juvenile"	0.1900754	71	"KPM"
"Female_Adult"	0.8707359	72	"KPM"
"Male_Adult"	0.8509707	72	"KPM"
"Female_Juvenile"	0.1731312	72	"KPM"
"Male_Juvenile"	0.1528221	72	"KPM"
"Female_Adult"	0.8665447	73	"KPM"
"Male_Adult"	0.8246482	73	"KPM"
"Female_Juvenile"	0.2027968	73	"KPM"
"Male_Juvenile"	0.172515	73	"KPM"
"Female_Adult"	0.8530425	74	"KPM"
"Male_Adult"	0.8461633	74	"KPM"
"Female_Juvenile"	0.1906029	74	"KPM"
"Male_Juvenile"	0.1560879	74	"KPM"
"Female_Adult"	0.8301475	75	"KPM"
"Male_Adult"	0.8620309	75	"KPM"
"Female_Juvenile"	0.2148678	75	"KPM"
"Male_Juvenile"	0.1366954	75	"KPM"
"Female_Adult"	0.8464988	76	"KPM"
"Male_Adult"	0.8503946	76	"KPM"
"Female_Juvenile"	0.1885615	76	"KPM"
"Male_Juvenile"	0.1687925	76	"KPM"
"Female_Adult"	0.8531608	77	"KPM"
"Male_Adult"	0.8300951	77	"KPM"
"Female_Juvenile"	0.1891891	77	"KPM"
"Male_Juvenile"	0.1810588	77	"KPM"
"Female_Adult"	0.8540216	78	"KPM"
"Male_Adult"	0.8474787	78	"KPM"
"Female_Juvenile"	0.1906039	78	"KPM"
"Male_Juvenile"	0.1684408	78	"KPM"
"Female_Adult"	0.8480287	79	"KPM"
"Male_Adult"	0.8772622	79	"KPM"
"Female_Juvenile"	0.1868043	79	"KPM"
"Male_Juvenile"	0.1573736	79	"KPM"
"Female_Adult"	0.8597465	80	"KPM"
"Male_Adult"	0.8545254	80	"KPM"
"Female_Juvenile"	0.2393294	80	"KPM"
"Male_Juvenile"	0.177886	80	"KPM"
"Female_Adult"	0.8618911	81	"KPM"
"Male_Adult"	0.8457142	81	"KPM"
"Female_Juvenile"	0.1585851	81	"KPM"
"Male_Juvenile"	0.174318	81	"KPM"
"Female_Adult"	0.8686407	82	"KPM"
"Male_Adult"	0.8563349	82	"KPM"
"Female_Juvenile"	0.219194	82	"KPM"
"Male_Juvenile"	0.1651032	82	"KPM"
"Female_Adult"	0.8473834	83	"KPM"
"Male_Adult"	0.8448418	83	"KPM"
"Female_Juvenile"	0.1760993	83	"KPM"
"Male_Juvenile"	0.1779971	83	"KPM"
"Female_Adult"	0.8506905	84	"KPM"
"Male_Adult"	0.8633009	84	"KPM"
"Female_Juvenile"	0.1829156	84	"KPM"
"Male_Juvenile"	0.1591035	84	"KPM"
"Female_Adult"	0.8221141	85	"KPM"
"Male_Adult"	0.8587943	85	"KPM"
"Female_Juvenile"	0.1813197	85	"KPM"
"Male_Juvenile"	0.150836	85	"KPM"
"Female_Adult"	0.8709185	86	"KPM"
"Male_Adult"	0.8360324	86	"KPM"
"Female_Juvenile"	0.1430259	86	"KPM"
"Male_Juvenile"	0.1861496	86	"KPM"
"Female_Adult"	0.8612181	87	"KPM"
"Male_Adult"	0.849678	87	"KPM"
"Female_Juvenile"	0.2009386	87	"KPM"
"Male_Juvenile"	0.1473782	87	"KPM"
"Female_Adult"	0.8534978	88	"KPM"
"Male_Adult"	0.867273	88	"KPM"
"Female_Juvenile"	0.2064232	88	"KPM"
"Male_Juvenile"	0.186198	88	"KPM"
"Female_Adult"	0.859687	89	"KPM"
"Male_Adult"	0.8631803	89	"KPM"
"Female_Juvenile"	0.1961081	89	"KPM"
"Male_Juvenile"	0.1424626	89	"KPM"
"Female_Adult"	0.8731593	90	"KPM"
"Male_Adult"	0.8416135	90	"KPM"
"Female_Juvenile"	0.2017244	90	"KPM"
"Male_Juvenile"	0.1733555	90	"KPM"
"Female_Adult"	0.8650912	91	"KPM"
"Male_Adult"	0.8307619	91	"KPM"
"Female_Juvenile"	0.1876661	91	"KPM"
"Male_Juvenile"	0.1550545	91	"KPM"
"Female_Adult"	0.8700685	92	"KPM"
"Male_Adult"	0.8381764	92	"KPM"
"Female_Juvenile"	0.1375654	92	"KPM"
"Male_Juvenile"	0.1705959	92	"KPM"
"Female_Adult"	0.8467788	93	"KPM"
"Male_Adult"	0.8580749	93	"KPM"
"Female_Juvenile"	0.1921088	93	"KPM"
"Male_Juvenile"	0.1453144	93	"KPM"
"Female_Adult"	0.8389107	94	"KPM"
"Male_Adult"	0.8415697	94	"KPM"
"Female_Juvenile"	0.1977366	94	"KPM"
"Male_Juvenile"	0.1458578	94	"KPM"
"Female_Adult"	0.8480671	95	"KPM"
"Male_Adult"	0.8705866	95	"KPM"
"Female_Juvenile"	0.2171133	95	"KPM"
"Male_Juvenile"	0.1649079	95	"KPM"
"Female_Adult"	0.8798249	96	"KPM"
"Male_Adult"	0.8656157	96	"KPM"
"Female_Juvenile"	0.1837798	96	"KPM"
"Male_Juvenile"	0.1763967	96	"KPM"
"Female_Adult"	0.8443297	97	"KPM"
"Male_Adult"	0.8468172	97	"KPM"
"Female_Juvenile"	0.1799055	97	"KPM"
"Male_Juvenile"	0.1728003	97	"KPM"
"Female_Adult"	0.850462	98	"KPM"
"Male_Adult"	0.8473392	98	"KPM"
"Female_Juvenile"	0.19023	98	"KPM"
"Male_Juvenile"	0.1819119	98	"KPM"
"Female_Adult"	0.8300653	99	"KPM"
"Male_Adult"	0.8520685	99	"KPM"
"Female_Juvenile"	0.1849936	99	"KPM"
"Male_Juvenile"	0.1456407	99	"KPM"
"Female_Adult"	0.8830777	100	"KPM"
"Male_Adult"	0.8711887	100	"KPM"
"Female_Juvenile"	0.1810723	100	"KPM"
"Male_Juvenile"	0.1503629	100	"KPM"
"Female_Adult"	0.8461197	101	"KPM"
"Male_Adult"	0.863123	101	"KPM"
"Female_Juvenile"	0.2100301	101	"KPM"
"Male_Juvenile"	0.167214	101	"KPM"
"Female_Adult"	0.8674428	102	"KPM"
"Male_Adult"	0.8686094	102	"KPM"
"Female_Juvenile"	0.2184958	102	"KPM"
"Male_Juvenile"	0.1792133	102	"KPM"
"Female_Adult"	0.8634244	103	"KPM"
"Male_Adult"	0.8572027	103	"KPM"
"Female_Juvenile"	0.1721532	103	"KPM"
"Male_Juvenile"	0.1425452	103	"KPM"
"Female_Adult"	0.8487734	104	"KPM"
"Male_Adult"	0.8530931	104	"KPM"
"Female_Juvenile"	0.1836668	104	"KPM"
"Male_Juvenile"	0.1526941	104	"KPM"
"Female_Adult"	0.8572192	105	"KPM"
"Male_Adult"	0.879643	105	"KPM"
"Female_Juvenile"	0.1715369	105	"KPM"
"Male_Juvenile"	0.1567591	105	"KPM"
"Female_Adult"	0.8415999	106	"KPM"
"Male_Adult"	0.8613259	106	"KPM"
"Female_Juvenile"	0.1833483	106	"KPM"
"Male_Juvenile"	0.1613674	106	"KPM"
"Female_Adult"	0.8603123	107	"KPM"
"Male_Adult"	0.8622973	107	"KPM"
"Female_Juvenile"	0.1875221	107	"KPM"
"Male_Juvenile"	0.1422817	107	"KPM"
"Female_Adult"	0.8622056	108	"KPM"
"Male_Adult"	0.8432592	108	"KPM"
"Female_Juvenile"	0.1837632	108	"KPM"
"Male_Juvenile"	0.1351372	108	"KPM"
"Female_Adult"	0.8390635	109	"KPM"
"Male_Adult"	0.8493154	109	"KPM"
"Female_Juvenile"	0.1732302	109	"KPM"
"Male_Juvenile"	0.1927423	109	"KPM"
"Female_Adult"	0.8446899	110	"KPM"
"Male_Adult"	0.8729158	110	"KPM"
"Female_Juvenile"	0.1711288	110	"KPM"
"Male_Juvenile"	0.176297	110	"KPM"
"Female_Adult"	0.860332	111	"KPM"
"Male_Adult"	0.8613356	111	"KPM"
"Female_Juvenile"	0.154434	111	"KPM"
"Male_Juvenile"	0.1646933	111	"KPM"
"Female_Adult"	0.8593314	112	"KPM"
"Male_Adult"	0.8614349	112	"KPM"
"Female_Juvenile"	0.1735027	112	"KPM"
"Male_Juvenile"	0.170435	112	"KPM"
"Female_Adult"	0.8707301	113	"KPM"
"Male_Adult"	0.8617725	113	"KPM"
"Female_Juvenile"	0.2016224	113	"KPM"
"Male_Juvenile"	0.2101263	113	"KPM"
"Female_Adult"	0.8537481	114	"KPM"
"Male_Adult"	0.8561004	114	"KPM"
"Female_Juvenile"	0.2344789	114	"KPM"
"Male_Juvenile"	0.1699821	114	"KPM"
"Female_Adult"	0.8732999	115	"KPM"
"Male_Adult"	0.8702527	115	"KPM"
"Female_Juvenile"	0.1655627	115	"KPM"
"Male_Juvenile"	0.1788928	115	"KPM"
"Female_Adult"	0.846347	116	"KPM"
"Male_Adult"	0.8718183	116	"KPM"
"Female_Juvenile"	0.1903348	116	"KPM"
"Male_Juvenile"	0.1638199	116	"KPM"
"Female_Adult"	0.8663309	117	"KPM"
"Male_Adult"	0.8296438	117	"KPM"
"Female_Juvenile"	0.1924981	117	"KPM"
"Male_Juvenile"	0.1806618	117	"KPM"
"Female_Adult"	0.8552037	118	"KPM"
"Male_Adult"	0.8647512	118	"KPM"
"Female_Juvenile"	0.1851951	118	"KPM"
"Male_Juvenile"	0.1396346	118	"KPM"
"Female_Adult"	0.8441876	119	"KPM"
"Male_Adult"	0.8722164	119	"KPM"
"Female_Juvenile"	0.1730609	119	"KPM"
"Male_Juvenile"	0.1693592	119	"KPM"
"Female_Adult"	0.8674463	120	"KPM"
"Male_Adult"	0.8538822	120	"KPM"
"Female_Juvenile"	0.1824178	120	"KPM"
"Male_Juvenile"	0.1830627	120	"KPM"
"Female_Adult"	0.8489986	121	"KPM"
"Male_Adult"	0.857219	121	"KPM"
"Female_Juvenile"	0.190587	121	"KPM"
"Male_Juvenile"	0.1707858	121	"KPM"
"Female_Adult"	0.8388548	122	"KPM"
"Male_Adult"	0.8526787	122	"KPM"
"Female_Juvenile"	0.1673523	122	"KPM"
"Male_Juvenile"	0.1626289	122	"KPM"
"Female_Adult"	0.8536558	123	"KPM"
"Male_Adult"	0.8476841	123	"KPM"
"Female_Juvenile"	0.1776021	123	"KPM"
"Male_Juvenile"	0.1601385	123	"KPM"
"Female_Adult"	0.8503323	124	"KPM"
"Male_Adult"	0.8617118	124	"KPM"
"Female_Juvenile"	0.1826858	124	"KPM"
"Male_Juvenile"	0.1542183	124	"KPM"
"Female_Adult"	0.8408273	125	"KPM"
"Male_Adult"	0.8526976	125	"KPM"
"Female_Juvenile"	0.1798929	125	"KPM"
"Male_Juvenile"	0.1929839	125	"KPM"
"Female_Adult"	0.8536449	126	"KPM"
"Male_Adult"	0.8414858	126	"KPM"
"Female_Juvenile"	0.1801584	126	"KPM"
"Male_Juvenile"	0.17606	126	"KPM"
"Female_Adult"	0.8779656	127	"KPM"
"Male_Adult"	0.8639703	127	"KPM"
"Female_Juvenile"	0.189169	127	"KPM"
"Male_Juvenile"	0.1637553	127	"KPM"
"Female_Adult"	0.8580766	128	"KPM"
"Male_Adult"	0.8466772	128	"KPM"
"Female_Juvenile"	0.1939442	128	"KPM"
"Male_Juvenile"	0.1438579	128	"KPM"
"Female_Adult"	0.8546902	129	"KPM"
"Male_Adult"	0.8500302	129	"KPM"
"Female_Juvenile"	0.1820154	129	"KPM"
"Male_Juvenile"	0.1914129	129	"KPM"
"Female_Adult"	0.848881	130	"KPM"
"Male_Adult"	0.8420421	130	"KPM"
"Female_Juvenile"	0.1892986	130	"KPM"
"Male_Juvenile"	0.1523911	130	"KPM"
"Female_Adult"	0.834348	131	"KPM"
"Male_Adult"	0.8449113	131	"KPM"
"Female_Juvenile"	0.1870439	131	"KPM"
"Male_Juvenile"	0.1836512	131	"KPM"
"Female_Adult"	0.8866256	132	"KPM"
"Male_Adult"	0.8520285	132	"KPM"
"Female_Juvenile"	0.1740109	132	"KPM"
"Male_Juvenile"	0.1819277	132	"KPM"
"Female_Adult"	0.8649674	133	"KPM"
"Male_Adult"	0.834592	133	"KPM"
"Female_Juvenile"	0.1872484	133	"KPM"
"Male_Juvenile"	0.2163565	133	"KPM"
"Female_Adult"	0.843655	134	"KPM"
"Male_Adult"	0.8379149	134	"KPM"
"Female_Juvenile"	0.2001288	134	"KPM"
"Male_Juvenile"	0.1566694	134	"KPM"
"Female_Adult"	0.83663	135	"KPM"
"Male_Adult"	0.8468082	135	"KPM"
"Female_Juvenile"	0.1848199	135	"KPM"
"Male_Juvenile"	0.1500021	135	"KPM"
"Female_Adult"	0.8589494	136	"KPM"
"Male_Adult"	0.8432431	136	"KPM"
"Female_Juvenile"	0.1902541	136	"KPM"
"Male_Juvenile"	0.1484004	136	"KPM"
"Female_Adult"	0.8350406	137	"KPM"
"Male_Adult"	0.8460829	137	"KPM"
"Female_Juvenile"	0.2069732	137	"KPM"
"Male_Juvenile"	0.17168	137	"KPM"
"Female_Adult"	0.8529285	138	"KPM"
"Male_Adult"	0.8803074	138	"KPM"
"Female_Juvenile"	0.1802423	138	"KPM"
"Male_Juvenile"	0.1731416	138	"KPM"
"Female_Adult"	0.8704644	139	"KPM"
"Male_Adult"	0.8697516	139	"KPM"
"Female_Juvenile"	0.2018609	139	"KPM"
"Male_Juvenile"	0.1814414	139	"KPM"
"Female_Adult"	0.8573365	140	"KPM"
"Male_Adult"	0.8564674	140	"KPM"
"Female_Juvenile"	0.1700323	140	"KPM"
"Male_Juvenile"	0.1874926	140	"KPM"
"Female_Adult"	0.8725262	141	"KPM"
"Male_Adult"	0.8698019	141	"KPM"
"Female_Juvenile"	0.1863737	141	"KPM"
"Male_Juvenile"	0.1620419	141	"KPM"
"Female_Adult"	0.8533816	142	"KPM"
"Male_Adult"	0.8471939	142	"KPM"
"Female_Juvenile"	0.1787265	142	"KPM"
"Male_Juvenile"	0.176786	142	"KPM"
"Female_Adult"	0.8572928	143	"KPM"
"Male_Adult"	0.8312375	143	"KPM"
"Female_Juvenile"	0.1882621	143	"KPM"
"Male_Juvenile"	0.1620253	143	"KPM"
"Female_Adult"	0.8628716	144	"KPM"
"Male_Adult"	0.8631931	144	"KPM"
"Female_Juvenile"	0.1894051	144	"KPM"
"Male_Juvenile"	0.1819301	144	"KPM"
"Female_Adult"	0.8716218	145	"KPM"
"Male_Adult"	0.851974	145	"KPM"
"Female_Juvenile"	0.1939219	145	"KPM"
"Male_Juvenile"	0.1424621	145	"KPM"
"Female_Adult"	0.8541965	146	"KPM"
"Male_Adult"	0.8731996	146	"KPM"
"Female_Juvenile"	0.1815996	146	"KPM"
"Male_Juvenile"	0.180442	146	"KPM"
"Female_Adult"	0.8779398	147	"KPM"
"Male_Adult"	0.851141	147	"KPM"
"Female_Juvenile"	0.18508	147	"KPM"
"Male_Juvenile"	0.1662873	147	"KPM"
"Female_Adult"	0.8627128	148	"KPM"
"Male_Adult"	0.8431845	148	"KPM"
"Female_Juvenile"	0.1722325	148	"KPM"
"Male_Juvenile"	0.1570134	148	"KPM"
"Female_Adult"	0.8511928	149	"KPM"
"Male_Adult"	0.8457342	149	"KPM"
"Female_Juvenile"	0.1686426	149	"KPM"
"Male_Juvenile"	0.1739577	149	"KPM"
"Female_Adult"	0.8620842	150	"KPM"
"Male_Adult"	0.8726651	150	"KPM"
"Female_Juvenile"	0.1567087	150	"KPM"
"Male_Juvenile"	0.1694298	150	"KPM"
"Female_Adult"	0.8616285	151	"KPM"
"Male_Adult"	0.8605628	151	"KPM"
"Female_Juvenile"	0.2136389	151	"KPM"
"Male_Juvenile"	0.1452712	151	"KPM"
"Female_Adult"	0.8540868	152	"KPM"
"Male_Adult"	0.8299608	152	"KPM"
"Female_Juvenile"	0.1717214	152	"KPM"
"Male_Juvenile"	0.1482278	152	"KPM"
"Female_Adult"	0.8492988	153	"KPM"
"Male_Adult"	0.85478	153	"KPM"
"Female_Juvenile"	0.1602675	153	"KPM"
"Male_Juvenile"	0.129901	153	"KPM"
"Female_Adult"	0.8755686	154	"KPM"
"Male_Adult"	0.8488561	154	"KPM"
"Female_Juvenile"	0.1990102	154	"KPM"
"Male_Juvenile"	0.212076	154	"KPM"
"Female_Adult"	0.8545204	155	"KPM"
"Male_Adult"	0.8751043	155	"KPM"
"Female_Juvenile"	0.169001	155	"KPM"
"Male_Juvenile"	0.1651756	155	"KPM"
"Female_Adult"	0.8449834	156	"KPM"
"Male_Adult"	0.8604039	156	"KPM"
"Female_Juvenile"	0.1886119	156	"KPM"
"Male_Juvenile"	0.1704542	156	"KPM"
"Female_Adult"	0.8659222	157	"KPM"
"Male_Adult"	0.8756032	157	"KPM"
"Female_Juvenile"	0.1499275	157	"KPM"
"Male_Juvenile"	0.188691	157	"KPM"
"Female_Adult"	0.8391858	158	"KPM"
"Male_Adult"	0.8393757	158	"KPM"
"Female_Juvenile"	0.1829734	158	"KPM"
"Male_Juvenile"	0.1787548	158	"KPM"
"Female_Adult"	0.8535312	159	"KPM"
"Male_Adult"	0.8567066	159	"KPM"
"Female_Juvenile"	0.2089905	159	"KPM"
"Male_Juvenile"	0.1783429	159	"KPM"
"Female_Adult"	0.8686672	160	"KPM"
"Male_Adult"	0.8577851	160	"KPM"
"Female_Juvenile"	0.2047989	160	"KPM"
"Male_Juvenile"	0.1477318	160	"KPM"
"Female_Adult"	0.8465876	161	"KPM"
"Male_Adult"	0.8354516	161	"KPM"
"Female_Juvenile"	0.1703628	161	"KPM"
"Male_Juvenile"	0.1621808	161	"KPM"
"Female_Adult"	0.8698633	162	"KPM"
"Male_Adult"	0.8572397	162	"KPM"
"Female_Juvenile"	0.2022244	162	"KPM"
"Male_Juvenile"	0.1742211	162	"KPM"
"Female_Adult"	0.8570366	163	"KPM"
"Male_Adult"	0.8580445	163	"KPM"
"Female_Juvenile"	0.1659529	163	"KPM"
"Male_Juvenile"	0.1736332	163	"KPM"
"Female_Adult"	0.8410863	164	"KPM"
"Male_Adult"	0.8465301	164	"KPM"
"Female_Juvenile"	0.2024845	164	"KPM"
"Male_Juvenile"	0.1561348	164	"KPM"
"Female_Adult"	0.8463261	165	"KPM"
"Male_Adult"	0.8442506	165	"KPM"
"Female_Juvenile"	0.1873134	165	"KPM"
"Male_Juvenile"	0.1822108	165	"KPM"
"Female_Adult"	0.8607989	166	"KPM"
"Male_Adult"	0.8331775	166	"KPM"
"Female_Juvenile"	0.1429319	166	"KPM"
"Male_Juvenile"	0.1474941	166	"KPM"
"Female_Adult"	0.8483151	167	"KPM"
"Male_Adult"	0.848143	167	"KPM"
"Female_Juvenile"	0.1848807	167	"KPM"
"Male_Juvenile"	0.179055	167	"KPM"
"Female_Adult"	0.838079	168	"KPM"
"Male_Adult"	0.8549795	168	"KPM"
"Female_Juvenile"	0.1825495	168	"KPM"
"Male_Juvenile"	0.1970514	168	"KPM"
"Female_Adult"	0.8766066	169	"KPM"
"Male_Adult"	0.864993	169	"KPM"
"Female_Juvenile"	0.1632155	169	"KPM"
"Male_Juvenile"	0.1566999	169	"KPM"
"Female_Adult"	0.8522355	170	"KPM"
"Male_Adult"	0.844559	170	"KPM"
"Female_Juvenile"	0.1778944	170	"KPM"
"Male_Juvenile"	0.1836102	170	"KPM"
"Female_Adult"	0.8472434	171	"KPM"
"Male_Adult"	0.8967056	171	"KPM"
"Female_Juvenile"	0.199496	171	"KPM"
"Male_Juvenile"	0.1747148	171	"KPM"
"Female_Adult"	0.8307538	172	"KPM"
"Male_Adult"	0.8607216	172	"KPM"
"Female_Juvenile"	0.1685881	172	"KPM"
"Male_Juvenile"	0.184346	172	"KPM"
"Female_Adult"	0.877603	173	"KPM"
"Male_Adult"	0.8634224	173	"KPM"
"Female_Juvenile"	0.1508836	173	"KPM"
"Male_Juvenile"	0.160879	173	"KPM"
"Female_Adult"	0.8401568	174	"KPM"
"Male_Adult"	0.8536694	174	"KPM"
"Female_Juvenile"	0.1914623	174	"KPM"
"Male_Juvenile"	0.1630921	174	"KPM"
"Female_Adult"	0.8658439	175	"KPM"
"Male_Adult"	0.8385195	175	"KPM"
"Female_Juvenile"	0.1714116	175	"KPM"
"Male_Juvenile"	0.1930564	175	"KPM"
"Female_Adult"	0.8545954	176	"KPM"
"Male_Adult"	0.8411564	176	"KPM"
