"Sex_Age" "estimate" "iter" "population"
"Male_Juvenile" 0.2620759 822 "SP"
"Female_Adult" 0.6915429 823 "SP"
"Male_Adult" 0.6905784 823 "SP"
"Female_Juvenile" 0.1389727 823 "SP"
"Male_Juvenile" 0.2162746 823 "SP"
"Female_Adult" 0.6979191 824 "SP"
"Male_Adult" 0.7490217 824 "SP"
"Female_Juvenile" 0.147317 824 "SP"
"Male_Juvenile" 0.2367087 824 "SP"
"Female_Adult" 0.6514344 825 "SP"
"Male_Adult" 0.6453653 825 "SP"
"Female_Juvenile" 0.1367542 825 "SP"
"Male_Juvenile" 0.1981271 825 "SP"
"Female_Adult" 0.6339501 826 "SP"
"Male_Adult" 0.6901875 826 "SP"
"Female_Juvenile" 0.1304433 826 "SP"
"Male_Juvenile" 0.2177348 826 "SP"
"Female_Adult" 0.6644047 827 "SP"
"Male_Adult" 0.6948682 827 "SP"
"Female_Juvenile" 0.1447106 827 "SP"
"Male_Juvenile" 0.2305063 827 "SP"
"Female_Adult" 0.7051326 828 "SP"
"Male_Adult" 0.7156031 828 "SP"
"Female_Juvenile" 0.1628019 828 "SP"
"Male_Juvenile" 0.2330933 828 "SP"
"Female_Adult" 0.6986243 829 "SP"
"Male_Adult" 0.71715 829 "SP"
"Female_Juvenile" 0.1920896 829 "SP"
"Male_Juvenile" 0.2211009 829 "SP"
"Female_Adult" 0.7128083 830 "SP"
"Male_Adult" 0.69761 830 "SP"
"Female_Juvenile" 0.1322071 830 "SP"
"Male_Juvenile" 0.1855011 830 "SP"
"Female_Adult" 0.6262933 831 "SP"
"Male_Adult" 0.7437929 831 "SP"
"Female_Juvenile" 0.1365466 831 "SP"
"Male_Juvenile" 0.2327889 831 "SP"
"Female_Adult" 0.6613452 832 "SP"
"Male_Adult" 0.7265557 832 "SP"
"Female_Juvenile" 0.1583298 832 "SP"
"Male_Juvenile" 0.2267033 832 "SP"
"Female_Adult" 0.6949578 833 "SP"
"Male_Adult" 0.704336 833 "SP"
"Female_Juvenile" 0.145667 833 "SP"
"Male_Juvenile" 0.2546496 833 "SP"
"Female_Adult" 0.6867875 834 "SP"
"Male_Adult" 0.6895769 834 "SP"
"Female_Juvenile" 0.1931403 834 "SP"
"Male_Juvenile" 0.2283117 834 "SP"
"Female_Adult" 0.7191956 835 "SP"
"Male_Adult" 0.7280422 835 "SP"
"Female_Juvenile" 0.1642818 835 "SP"
"Male_Juvenile" 0.1728903 835 "SP"
"Female_Adult" 0.6210916 836 "SP"
"Male_Adult" 0.7349173 836 "SP"
"Female_Juvenile" 0.1160161 836 "SP"
"Male_Juvenile" 0.209382 836 "SP"
"Female_Adult" 0.6955826 837 "SP"
"Male_Adult" 0.6994066 837 "SP"
"Female_Juvenile" 0.1691463 837 "SP"
"Male_Juvenile" 0.257598 837 "SP"
"Female_Adult" 0.7060755 838 "SP"
"Male_Adult" 0.6723471 838 "SP"
"Female_Juvenile" 0.1481991 838 "SP"
"Male_Juvenile" 0.2039406 838 "SP"
"Female_Adult" 0.6755406 839 "SP"
"Male_Adult" 0.6926933 839 "SP"
"Female_Juvenile" 0.1157475 839 "SP"
"Male_Juvenile" 0.2033847 839 "SP"
"Female_Adult" 0.7185135 840 "SP"
"Male_Adult" 0.6968763 840 "SP"
"Female_Juvenile" 0.1350937 840 "SP"
"Male_Juvenile" 0.2136278 840 "SP"
"Female_Adult" 0.697704 841 "SP"
"Male_Adult" 0.7239087 841 "SP"
"Female_Juvenile" 0.1239155 841 "SP"
"Male_Juvenile" 0.2330069 841 "SP"
"Female_Adult" 0.7376591 842 "SP"
"Male_Adult" 0.6581692 842 "SP"
"Female_Juvenile" 0.1452599 842 "SP"
"Male_Juvenile" 0.2269148 842 "SP"
"Female_Adult" 0.6966276 843 "SP"
"Male_Adult" 0.7050319 843 "SP"
"Female_Juvenile" 0.1692393 843 "SP"
"Male_Juvenile" 0.2587099 843 "SP"
"Female_Adult" 0.7319362 844 "SP"
"Male_Adult" 0.6735048 844 "SP"
"Female_Juvenile" 0.13481 844 "SP"
"Male_Juvenile" 0.1816934 844 "SP"
"Female_Adult" 0.6571347 845 "SP"
"Male_Adult" 0.7230044 845 "SP"
"Female_Juvenile" 0.1378038 845 "SP"
"Male_Juvenile" 0.2153218 845 "SP"
"Female_Adult" 0.697877 846 "SP"
"Male_Adult" 0.7064022 846 "SP"
"Female_Juvenile" 0.1376082 846 "SP"
"Male_Juvenile" 0.1801559 846 "SP"
"Female_Adult" 0.698156 847 "SP"
"Male_Adult" 0.7463146 847 "SP"
"Female_Juvenile" 0.2159097 847 "SP"
"Male_Juvenile" 0.2423701 847 "SP"
"Female_Adult" 0.6802287 848 "SP"
"Male_Adult" 0.7009353 848 "SP"
"Female_Juvenile" 0.1560612 848 "SP"
"Male_Juvenile" 0.2787747 848 "SP"
"Female_Adult" 0.6732001 849 "SP"
"Male_Adult" 0.7244327 849 "SP"
"Female_Juvenile" 0.1293616 849 "SP"
"Male_Juvenile" 0.2609281 849 "SP"
"Female_Adult" 0.6552978 850 "SP"
"Male_Adult" 0.719039 850 "SP"
"Female_Juvenile" 0.1316154 850 "SP"
"Male_Juvenile" 0.2247661 850 "SP"
"Female_Adult" 0.6520658 851 "SP"
"Male_Adult" 0.7078309 851 "SP"
"Female_Juvenile" 0.198977 851 "SP"
"Male_Juvenile" 0.2608189 851 "SP"
"Female_Adult" 0.6534415 852 "SP"
"Male_Adult" 0.7265787 852 "SP"
"Female_Juvenile" 0.1316982 852 "SP"
"Male_Juvenile" 0.1942382 852 "SP"
"Female_Adult" 0.6927111 853 "SP"
"Male_Adult" 0.710458 853 "SP"
"Female_Juvenile" 0.1699961 853 "SP"
"Male_Juvenile" 0.2328616 853 "SP"
"Female_Adult" 0.6456316 854 "SP"
"Male_Adult" 0.6913664 854 "SP"
"Female_Juvenile" 0.166738 854 "SP"
"Male_Juvenile" 0.2704968 854 "SP"
"Female_Adult" 0.6151945 855 "SP"
"Male_Adult" 0.7089873 855 "SP"
"Female_Juvenile" 0.1076566 855 "SP"
"Male_Juvenile" 0.2104324 855 "SP"
"Female_Adult" 0.6936898 856 "SP"
"Male_Adult" 0.7285731 856 "SP"
"Female_Juvenile" 0.1535108 856 "SP"
"Male_Juvenile" 0.2420304 856 "SP"
"Female_Adult" 0.6539475 857 "SP"
"Male_Adult" 0.6351478 857 "SP"
"Female_Juvenile" 0.1307143 857 "SP"
"Male_Juvenile" 0.2151682 857 "SP"
"Female_Adult" 0.6830157 858 "SP"
"Male_Adult" 0.7091648 858 "SP"
"Female_Juvenile" 0.1262594 858 "SP"
"Male_Juvenile" 0.233978 858 "SP"
"Female_Adult" 0.6401367 859 "SP"
"Male_Adult" 0.7058706 859 "SP"
"Female_Juvenile" 0.1744843 859 "SP"
"Male_Juvenile" 0.2076906 859 "SP"
"Female_Adult" 0.676595 860 "SP"
"Male_Adult" 0.7335067 860 "SP"
"Female_Juvenile" 0.1288751 860 "SP"
"Male_Juvenile" 0.2769737 860 "SP"
"Female_Adult" 0.6586343 861 "SP"
"Male_Adult" 0.7336123 861 "SP"
"Female_Juvenile" 0.1525327 861 "SP"
"Male_Juvenile" 0.2008239 861 "SP"
"Female_Adult" 0.6397799 862 "SP"
"Male_Adult" 0.6679774 862 "SP"
"Female_Juvenile" 0.176243 862 "SP"
"Male_Juvenile" 0.2412909 862 "SP"
"Female_Adult" 0.6841245 863 "SP"
"Male_Adult" 0.7178293 863 "SP"
"Female_Juvenile" 0.1253694 863 "SP"
"Male_Juvenile" 0.2301293 863 "SP"
"Female_Adult" 0.7097317 864 "SP"
"Male_Adult" 0.7057203 864 "SP"
"Female_Juvenile" 0.1531654 864 "SP"
"Male_Juvenile" 0.2575065 864 "SP"
"Female_Adult" 0.6834018 865 "SP"
"Male_Adult" 0.6458785 865 "SP"
"Female_Juvenile" 0.1715347 865 "SP"
"Male_Juvenile" 0.1834805 865 "SP"
"Female_Adult" 0.6037991 866 "SP"
"Male_Adult" 0.6947305 866 "SP"
"Female_Juvenile" 0.1789931 866 "SP"
"Male_Juvenile" 0.2515882 866 "SP"
"Female_Adult" 0.6235401 867 "SP"
"Male_Adult" 0.7198238 867 "SP"
"Female_Juvenile" 0.1846757 867 "SP"
"Male_Juvenile" 0.1701399 867 "SP"
"Female_Adult" 0.662481 868 "SP"
"Male_Adult" 0.7428775 868 "SP"
"Female_Juvenile" 0.14627 868 "SP"
"Male_Juvenile" 0.2158554 868 "SP"
"Female_Adult" 0.6526178 869 "SP"
"Male_Adult" 0.6749129 869 "SP"
"Female_Juvenile" 0.1587488 869 "SP"
"Male_Juvenile" 0.1726161 869 "SP"
"Female_Adult" 0.690868 870 "SP"
"Male_Adult" 0.7113551 870 "SP"
"Female_Juvenile" 0.1192538 870 "SP"
"Male_Juvenile" 0.2124404 870 "SP"
"Female_Adult" 0.6618986 871 "SP"
"Male_Adult" 0.662204 871 "SP"
"Female_Juvenile" 0.2140231 871 "SP"
"Male_Juvenile" 0.2066663 871 "SP"
"Female_Adult" 0.6962635 872 "SP"
"Male_Adult" 0.6994293 872 "SP"
"Female_Juvenile" 0.1620024 872 "SP"
"Male_Juvenile" 0.201828 872 "SP"
"Female_Adult" 0.6989412 873 "SP"
"Male_Adult" 0.7344363 873 "SP"
"Female_Juvenile" 0.1480578 873 "SP"
"Male_Juvenile" 0.2122491 873 "SP"
"Female_Adult" 0.7144626 874 "SP"
"Male_Adult" 0.6663823 874 "SP"
"Female_Juvenile" 0.1479333 874 "SP"
"Male_Juvenile" 0.2416166 874 "SP"
"Female_Adult" 0.6915641 875 "SP"
"Male_Adult" 0.6790074 875 "SP"
"Female_Juvenile" 0.1512487 875 "SP"
"Male_Juvenile" 0.2162483 875 "SP"
"Female_Adult" 0.6551432 876 "SP"
"Male_Adult" 0.6857164 876 "SP"
"Female_Juvenile" 0.1849027 876 "SP"
"Male_Juvenile" 0.2526542 876 "SP"
"Female_Adult" 0.6290826 877 "SP"
"Male_Adult" 0.7201929 877 "SP"
"Female_Juvenile" 0.1621637 877 "SP"
"Male_Juvenile" 0.2677892 877 "SP"
"Female_Adult" 0.6886683 878 "SP"
"Male_Adult" 0.7166469 878 "SP"
"Female_Juvenile" 0.1495933 878 "SP"
"Male_Juvenile" 0.2401854 878 "SP"
"Female_Adult" 0.6640241 879 "SP"
"Male_Adult" 0.7199184 879 "SP"
"Female_Juvenile" 0.1213002 879 "SP"
"Male_Juvenile" 0.2209237 879 "SP"
"Female_Adult" 0.6977147 880 "SP"
"Male_Adult" 0.6600647 880 "SP"
"Female_Juvenile" 0.1530427 880 "SP"
"Male_Juvenile" 0.2012294 880 "SP"
"Female_Adult" 0.6292774 881 "SP"
"Male_Adult" 0.7358927 881 "SP"
"Female_Juvenile" 0.1779452 881 "SP"
"Male_Juvenile" 0.2542491 881 "SP"
"Female_Adult" 0.67003 882 "SP"
"Male_Adult" 0.6729951 882 "SP"
"Female_Juvenile" 0.1229274 882 "SP"
"Male_Juvenile" 0.1961858 882 "SP"
"Female_Adult" 0.7278306 883 "SP"
"Male_Adult" 0.6897974 883 "SP"
"Female_Juvenile" 0.1494846 883 "SP"
"Male_Juvenile" 0.216428 883 "SP"
"Female_Adult" 0.7259723 884 "SP"
"Male_Adult" 0.7226477 884 "SP"
"Female_Juvenile" 0.1421139 884 "SP"
"Male_Juvenile" 0.2247215 884 "SP"
"Female_Adult" 0.6411309 885 "SP"
"Male_Adult" 0.6843365 885 "SP"
"Female_Juvenile" 0.126158 885 "SP"
"Male_Juvenile" 0.2435622 885 "SP"
"Female_Adult" 0.6755349 886 "SP"
"Male_Adult" 0.7517988 886 "SP"
"Female_Juvenile" 0.0986337 886 "SP"
"Male_Juvenile" 0.2275654 886 "SP"
"Female_Adult" 0.7001317 887 "SP"
"Male_Adult" 0.6773857 887 "SP"
"Female_Juvenile" 0.1423472 887 "SP"
"Male_Juvenile" 0.2400068 887 "SP"
"Female_Adult" 0.7179396 888 "SP"
"Male_Adult" 0.680568 888 "SP"
"Female_Juvenile" 0.1571111 888 "SP"
"Male_Juvenile" 0.2224017 888 "SP"
"Female_Adult" 0.7111185 889 "SP"
"Male_Adult" 0.7399458 889 "SP"
"Female_Juvenile" 0.1460892 889 "SP"
"Male_Juvenile" 0.229953 889 "SP"
"Female_Adult" 0.6685471 890 "SP"
"Male_Adult" 0.7078569 890 "SP"
"Female_Juvenile" 0.1632136 890 "SP"
"Male_Juvenile" 0.1820508 890 "SP"
"Female_Adult" 0.6491375 891 "SP"
"Male_Adult" 0.6801944 891 "SP"
"Female_Juvenile" 0.2059578 891 "SP"
"Male_Juvenile" 0.2608081 891 "SP"
"Female_Adult" 0.7104596 892 "SP"
"Male_Adult" 0.6841046 892 "SP"
"Female_Juvenile" 0.1447984 892 "SP"
"Male_Juvenile" 0.2295067 892 "SP"
"Female_Adult" 0.635994 893 "SP"
"Male_Adult" 0.6976102 893 "SP"
"Female_Juvenile" 0.1691281 893 "SP"
"Male_Juvenile" 0.2805479 893 "SP"
"Female_Adult" 0.7061121 894 "SP"
"Male_Adult" 0.6797293 894 "SP"
"Female_Juvenile" 0.1741747 894 "SP"
"Male_Juvenile" 0.1876058 894 "SP"
"Female_Adult" 0.7014771 895 "SP"
"Male_Adult" 0.6631588 895 "SP"
"Female_Juvenile" 0.1474969 895 "SP"
"Male_Juvenile" 0.2590784 895 "SP"
"Female_Adult" 0.697787 896 "SP"
"Male_Adult" 0.6779215 896 "SP"
"Female_Juvenile" 0.150381 896 "SP"
"Male_Juvenile" 0.1983464 896 "SP"
"Female_Adult" 0.7138977 897 "SP"
"Male_Adult" 0.6692886 897 "SP"
"Female_Juvenile" 0.1678848 897 "SP"
"Male_Juvenile" 0.2356236 897 "SP"
"Female_Adult" 0.6448472 898 "SP"
"Male_Adult" 0.6768185 898 "SP"
"Female_Juvenile" 0.1679189 898 "SP"
"Male_Juvenile" 0.2513363 898 "SP"
"Female_Adult" 0.7209839 899 "SP"
"Male_Adult" 0.6883897 899 "SP"
"Female_Juvenile" 0.1520385 899 "SP"
"Male_Juvenile" 0.1793782 899 "SP"
"Female_Adult" 0.6451317 900 "SP"
"Male_Adult" 0.6904519 900 "SP"
"Female_Juvenile" 0.1767787 900 "SP"
"Male_Juvenile" 0.1825274 900 "SP"
"Female_Adult" 0.6893931 901 "SP"
"Male_Adult" 0.7035738 901 "SP"
"Female_Juvenile" 0.1621597 901 "SP"
"Male_Juvenile" 0.1977316 901 "SP"
"Female_Adult" 0.684369 902 "SP"
"Male_Adult" 0.7401933 902 "SP"
"Female_Juvenile" 0.1170083 902 "SP"
"Male_Juvenile" 0.2486061 902 "SP"
"Female_Adult" 0.6446162 903 "SP"
"Male_Adult" 0.7032896 903 "SP"
"Female_Juvenile" 0.1955205 903 "SP"
"Male_Juvenile" 0.2174694 903 "SP"
"Female_Adult" 0.7013274 904 "SP"
"Male_Adult" 0.725382 904 "SP"
"Female_Juvenile" 0.1312115 904 "SP"
"Male_Juvenile" 0.202849 904 "SP"
"Female_Adult" 0.6838095 905 "SP"
"Male_Adult" 0.6971089 905 "SP"
"Female_Juvenile" 0.1772475 905 "SP"
"Male_Juvenile" 0.2248169 905 "SP"
"Female_Adult" 0.6458308 906 "SP"
"Male_Adult" 0.6993954 906 "SP"
"Female_Juvenile" 0.1680257 906 "SP"
"Male_Juvenile" 0.2177376 906 "SP"
"Female_Adult" 0.6292169 907 "SP"
"Male_Adult" 0.6959875 907 "SP"
"Female_Juvenile" 0.1634094 907 "SP"
"Male_Juvenile" 0.2116611 907 "SP"
"Female_Adult" 0.6990913 908 "SP"
"Male_Adult" 0.714236 908 "SP"
"Female_Juvenile" 0.1883259 908 "SP"
"Male_Juvenile" 0.251269 908 "SP"
"Female_Adult" 0.6972535 909 "SP"
"Male_Adult" 0.6760233 909 "SP"
"Female_Juvenile" 0.1440175 909 "SP"
"Male_Juvenile" 0.2504985 909 "SP"
"Female_Adult" 0.7033489 910 "SP"
"Male_Adult" 0.6528975 910 "SP"
"Female_Juvenile" 0.0924308 910 "SP"
"Male_Juvenile" 0.2168188 910 "SP"
"Female_Adult" 0.6416233 911 "SP"
"Male_Adult" 0.7258241 911 "SP"
"Female_Juvenile" 0.1361149 911 "SP"
"Male_Juvenile" 0.2259191 911 "SP"
"Female_Adult" 0.6986093 912 "SP"
"Male_Adult" 0.683911 912 "SP"
"Female_Juvenile" 0.1845427 912 "SP"
"Male_Juvenile" 0.2656627 912 "SP"
"Female_Adult" 0.6718103 913 "SP"
"Male_Adult" 0.6812361 913 "SP"
"Female_Juvenile" 0.1478106 913 "SP"
"Male_Juvenile" 0.1725515 913 "SP"
"Female_Adult" 0.6611008 914 "SP"
"Male_Adult" 0.7455633 914 "SP"
"Female_Juvenile" 0.152278 914 "SP"
"Male_Juvenile" 0.2412186 914 "SP"
"Female_Adult" 0.667724 915 "SP"
"Male_Adult" 0.7043967 915 "SP"
"Female_Juvenile" 0.113871 915 "SP"
"Male_Juvenile" 0.1763492 915 "SP"
"Female_Adult" 0.6314538 916 "SP"
"Male_Adult" 0.7464633 916 "SP"
"Female_Juvenile" 0.1434061 916 "SP"
"Male_Juvenile" 0.2233038 916 "SP"
"Female_Adult" 0.7062275 917 "SP"
"Male_Adult" 0.6894528 917 "SP"
"Female_Juvenile" 0.1314565 917 "SP"
"Male_Juvenile" 0.2225909 917 "SP"
"Female_Adult" 0.6783489 918 "SP"
"Male_Adult" 0.6862842 918 "SP"
"Female_Juvenile" 0.1893896 918 "SP"
"Male_Juvenile" 0.1870356 918 "SP"
"Female_Adult" 0.6790999 919 "SP"
"Male_Adult" 0.7068545 919 "SP"
"Female_Juvenile" 0.1300368 919 "SP"
"Male_Juvenile" 0.1725063 919 "SP"
"Female_Adult" 0.7028319 920 "SP"
"Male_Adult" 0.6869723 920 "SP"
"Female_Juvenile" 0.1589033 920 "SP"
"Male_Juvenile" 0.2241044 920 "SP"
"Female_Adult" 0.6907643 921 "SP"
"Male_Adult" 0.6942402 921 "SP"
"Female_Juvenile" 0.1523048 921 "SP"
"Male_Juvenile" 0.2411755 921 "SP"
"Female_Adult" 0.7156789 922 "SP"
"Male_Adult" 0.7146661 922 "SP"
"Female_Juvenile" 0.1497669 922 "SP"
"Male_Juvenile" 0.1818727 922 "SP"
"Female_Adult" 0.7124675 923 "SP"
"Male_Adult" 0.6675972 923 "SP"
"Female_Juvenile" 0.1923308 923 "SP"
"Male_Juvenile" 0.2153294 923 "SP"
"Female_Adult" 0.7242377 924 "SP"
"Male_Adult" 0.6204221 924 "SP"
"Female_Juvenile" 0.1322404 924 "SP"
"Male_Juvenile" 0.2261502 924 "SP"
"Female_Adult" 0.676324 925 "SP"
"Male_Adult" 0.7152172 925 "SP"
"Female_Juvenile" 0.1509421 925 "SP"
"Male_Juvenile" 0.2252969 925 "SP"
"Female_Adult" 0.6714679 926 "SP"
"Male_Adult" 0.7183893 926 "SP"
"Female_Juvenile" 0.1365248 926 "SP"
"Male_Juvenile" 0.2163345 926 "SP"
"Female_Adult" 0.7153403 927 "SP"
"Male_Adult" 0.7001769 927 "SP"
"Female_Juvenile" 0.1511953 927 "SP"
"Male_Juvenile" 0.2314012 927 "SP"
"Female_Adult" 0.7393414 928 "SP"
"Male_Adult" 0.6735934 928 "SP"
"Female_Juvenile" 0.182046 928 "SP"
"Male_Juvenile" 0.1903784 928 "SP"
"Female_Adult" 0.673614 929 "SP"
"Male_Adult" 0.6796615 929 "SP"
"Female_Juvenile" 0.1423146 929 "SP"
"Male_Juvenile" 0.2397282 929 "SP"
"Female_Adult" 0.6744653 930 "SP"
"Male_Adult" 0.6460818 930 "SP"
"Female_Juvenile" 0.1923801 930 "SP"
"Male_Juvenile" 0.2449908 930 "SP"
"Female_Adult" 0.6998548 931 "SP"
"Male_Adult" 0.739506 931 "SP"
"Female_Juvenile" 0.1865736 931 "SP"
"Male_Juvenile" 0.239688 931 "SP"
"Female_Adult" 0.6409253 932 "SP"
"Male_Adult" 0.7181208 932 "SP"
"Female_Juvenile" 0.1628237 932 "SP"
"Male_Juvenile" 0.1924559 932 "SP"
"Female_Adult" 0.620111 933 "SP"
"Male_Adult" 0.6834935 933 "SP"
"Female_Juvenile" 0.1417432 933 "SP"
"Male_Juvenile" 0.2184134 933 "SP"
"Female_Adult" 0.7022855 934 "SP"
"Male_Adult" 0.7279933 934 "SP"
"Female_Juvenile" 0.1567011 934 "SP"
"Male_Juvenile" 0.2838057 934 "SP"
"Female_Adult" 0.6655086 935 "SP"
"Male_Adult" 0.7146112 935 "SP"
"Female_Juvenile" 0.196552 935 "SP"
"Male_Juvenile" 0.2203824 935 "SP"
"Female_Adult" 0.7385001 936 "SP"
"Male_Adult" 0.6929936 936 "SP"
"Female_Juvenile" 0.1491933 936 "SP"
"Male_Juvenile" 0.2148153 936 "SP"
"Female_Adult" 0.6626009 937 "SP"
"Male_Adult" 0.6993941 937 "SP"
"Female_Juvenile" 0.1865157 937 "SP"
"Male_Juvenile" 0.17966 937 "SP"
"Female_Adult" 0.7186993 938 "SP"
"Male_Adult" 0.6829392 938 "SP"
"Female_Juvenile" 0.1425805 938 "SP"
"Male_Juvenile" 0.2570549 938 "SP"
"Female_Adult" 0.6969966 939 "SP"
"Male_Adult" 0.7370681 939 "SP"
"Female_Juvenile" 0.2013642 939 "SP"
"Male_Juvenile" 0.2363558 939 "SP"
"Female_Adult" 0.7025403 940 "SP"
"Male_Adult" 0.6898083 940 "SP"
"Female_Juvenile" 0.1869032 940 "SP"
"Male_Juvenile" 0.2433967 940 "SP"
"Female_Adult" 0.6789692 941 "SP"
"Male_Adult" 0.705678 941 "SP"
"Female_Juvenile" 0.1529235 941 "SP"
"Male_Juvenile" 0.2068861 941 "SP"
"Female_Adult" 0.695972 942 "SP"
"Male_Adult" 0.6397111 942 "SP"
"Female_Juvenile" 0.1695505 942 "SP"
"Male_Juvenile" 0.2363284 942 "SP"
"Female_Adult" 0.6683 943 "SP"
"Male_Adult" 0.7208582 943 "SP"
"Female_Juvenile" 0.1437045 943 "SP"
"Male_Juvenile" 0.2118184 943 "SP"
"Female_Adult" 0.7446753 944 "SP"
"Male_Adult" 0.6942688 944 "SP"
"Female_Juvenile" 0.141621 944 "SP"
"Male_Juvenile" 0.2369207 944 "SP"
"Female_Adult" 0.6391152 945 "SP"
"Male_Adult" 0.651296 945 "SP"
"Female_Juvenile" 0.140395 945 "SP"
"Male_Juvenile" 0.2702785 945 "SP"
"Female_Adult" 0.7061087 946 "SP"
"Male_Adult" 0.6811935 946 "SP"
"Female_Juvenile" 0.1751776 946 "SP"
"Male_Juvenile" 0.2061845 946 "SP"
"Female_Adult" 0.6873564 947 "SP"
"Male_Adult" 0.6697488 947 "SP"
"Female_Juvenile" 0.1643102 947 "SP"
"Male_Juvenile" 0.2213311 947 "SP"
"Female_Adult" 0.6577651 948 "SP"
"Male_Adult" 0.690537 948 "SP"
"Female_Juvenile" 0.1087785 948 "SP"
"Male_Juvenile" 0.2288173 948 "SP"
"Female_Adult" 0.6679094 949 "SP"
"Male_Adult" 0.7238848 949 "SP"
"Female_Juvenile" 0.1259176 949 "SP"
"Male_Juvenile" 0.1894495 949 "SP"
"Female_Adult" 0.712695 950 "SP"
"Male_Adult" 0.7376577 950 "SP"
"Female_Juvenile" 0.1169051 950 "SP"
"Male_Juvenile" 0.2505437 950 "SP"
"Female_Adult" 0.6204488 951 "SP"
"Male_Adult" 0.7238173 951 "SP"
"Female_Juvenile" 0.1715191 951 "SP"
"Male_Juvenile" 0.2195439 951 "SP"
"Female_Adult" 0.6656414 952 "SP"
"Male_Adult" 0.6878576 952 "SP"
"Female_Juvenile" 0.1850918 952 "SP"
"Male_Juvenile" 0.2393325 952 "SP"
"Female_Adult" 0.6999779 953 "SP"
"Male_Adult" 0.7168139 953 "SP"
"Female_Juvenile" 0.1583411 953 "SP"
"Male_Juvenile" 0.2179141 953 "SP"
"Female_Adult" 0.6724831 954 "SP"
"Male_Adult" 0.6839961 954 "SP"
"Female_Juvenile" 0.1660717 954 "SP"
"Male_Juvenile" 0.2707005 954 "SP"
"Female_Adult" 0.5766764 955 "SP"
"Male_Adult" 0.7002098 955 "SP"
"Female_Juvenile" 0.1440189 955 "SP"
"Male_Juvenile" 0.203485 955 "SP"
"Female_Adult" 0.6970402 956 "SP"
"Male_Adult" 0.7227296 956 "SP"
"Female_Juvenile" 0.2015168 956 "SP"
"Male_Juvenile" 0.2004395 956 "SP"
"Female_Adult" 0.6472674 957 "SP"
"Male_Adult" 0.68522 957 "SP"
"Female_Juvenile" 0.1706472 957 "SP"
"Male_Juvenile" 0.2374171 957 "SP"
"Female_Adult" 0.6849791 958 "SP"
"Male_Adult" 0.6962867 958 "SP"
"Female_Juvenile" 0.1198817 958 "SP"
"Male_Juvenile" 0.2606609 958 "SP"
"Female_Adult" 0.6801955 959 "SP"
"Male_Adult" 0.7341744 959 "SP"
"Female_Juvenile" 0.1639065 959 "SP"
"Male_Juvenile" 0.2651367 959 "SP"
"Female_Adult" 0.6825627 960 "SP"
"Male_Adult" 0.7294043 960 "SP"
"Female_Juvenile" 0.1414123 960 "SP"
"Male_Juvenile" 0.2032899 960 "SP"
"Female_Adult" 0.6944828 961 "SP"
"Male_Adult" 0.7159541 961 "SP"
"Female_Juvenile" 0.150204 961 "SP"
"Male_Juvenile" 0.1980113 961 "SP"
"Female_Adult" 0.6655859 962 "SP"
"Male_Adult" 0.7240051 962 "SP"
"Female_Juvenile" 0.1318499 962 "SP"
"Male_Juvenile" 0.2033139 962 "SP"
"Female_Adult" 0.6865913 963 "SP"
"Male_Adult" 0.6923124 963 "SP"
"Female_Juvenile" 0.1482767 963 "SP"
"Male_Juvenile" 0.2296121 963 "SP"
"Female_Adult" 0.6512758 964 "SP"
"Male_Adult" 0.690507 964 "SP"
"Female_Juvenile" 0.1456312 964 "SP"
"Male_Juvenile" 0.2843092 964 "SP"
"Female_Adult" 0.6461505 965 "SP"
"Male_Adult" 0.6605723 965 "SP"
"Female_Juvenile" 0.1464337 965 "SP"
"Male_Juvenile" 0.2574451 965 "SP"
"Female_Adult" 0.6093846 966 "SP"
"Male_Adult" 0.7107468 966 "SP"
"Female_Juvenile" 0.1269862 966 "SP"
"Male_Juvenile" 0.2043573 966 "SP"
"Female_Adult" 0.697807 967 "SP"
"Male_Adult" 0.6948933 967 "SP"
"Female_Juvenile" 0.1490804 967 "SP"
"Male_Juvenile" 0.2884911 967 "SP"
"Female_Adult" 0.6911321 968 "SP"
"Male_Adult" 0.6863508 968 "SP"
"Female_Juvenile" 0.1660762 968 "SP"
"Male_Juvenile" 0.179517 968 "SP"
"Female_Adult" 0.6774826 969 "SP"
"Male_Adult" 0.7311538 969 "SP"
"Female_Juvenile" 0.1807026 969 "SP"
"Male_Juvenile" 0.1704983 969 "SP"
"Female_Adult" 0.6466295 970 "SP"
"Male_Adult" 0.7036852 970 "SP"
"Female_Juvenile" 0.1763719 970 "SP"
"Male_Juvenile" 0.2630558 970 "SP"
"Female_Adult" 0.6165276 971 "SP"
"Male_Adult" 0.6956642 971 "SP"
"Female_Juvenile" 0.1699026 971 "SP"
"Male_Juvenile" 0.2382255 971 "SP"
"Female_Adult" 0.6784938 972 "SP"
"Male_Adult" 0.6729336 972 "SP"
"Female_Juvenile" 0.1336224 972 "SP"
"Male_Juvenile" 0.2026334 972 "SP"
"Female_Adult" 0.7336895 973 "SP"
"Male_Adult" 0.6916236 973 "SP"
"Female_Juvenile" 0.1129454 973 "SP"
"Male_Juvenile" 0.2903866 973 "SP"
"Female_Adult" 0.6364472 974 "SP"
"Male_Adult" 0.7095292 974 "SP"
"Female_Juvenile" 0.163865 974 "SP"
"Male_Juvenile" 0.2210933 974 "SP"
"Female_Adult" 0.6946913 975 "SP"
