year,site,nest,ID,ring,age_sex,date,time,weight,bill,left_tarsus,right_tarsus,left_wing,right_wing,fat,blood,blood_tube,code,moult ,observer,comments,ages,zones,species,blood_bath,blood_madagascar,feather,slides,feacal
2007,B,101,2007_B_101,CA1238,JF,528,1899-12-31 10:40:00,5.9,,17.3,17.4,,,,1,,MX.XX|BX.XX,,CK,CF C14,,,,,,,,
2007,A,7,2007_A_7,CA072,AF,528,1899-12-31 17:00:00,35,,23.9,24,108,109,0,1,,MX.RX|LX.YX,,LL,Chick from last year.,,,,,,,,
2007,A,1,2007_A_1,CA1239,JF,528,1899-12-31 15:45:00,6.2,,17.2,17.2,,,,1,,MX.XX|BX.XX,,CK,"CF A1, original A1 or B101",,,,,,,,
2007,A,1,2007_A_1,CA1240,JM,528,1899-12-31 15:45:00,5.8,,16.7,16.5,,,,1,,MX.XX|LX.XX,,CK,"CF A1, original A1 or B101",,,,,,,,
2007,A,1,2007_A_1,CA1241,JF,528,1899-12-31 16:40:00,6.3,,17.2,17.1,,,,1,,MX.XX|LX.XX,,CK,CF C14,,,,,,,,
2007,A,110,2007_A_110,CA015,AF,528,1899-12-31 19:00:00,38,,26,26,109,110,0,1,,RX.MX|LX.GX,,LL,,,,,,,,,
2007,C,14,2007_C_14,CA1241,JF,613,1899-12-31 21:40:00,10,,22.8,22.8,,,,0,,MX.XX|LX.XX,,CK,,,,,,,,,
2007,B,101,2007_B_101,CA1242,JM,528,1899-12-31 17:15:00,6,,17.5,17.5,,,,1,,MX.XX|BX.XX,,CK,"CF B101, original A1 or B101",,,,,,,,
2007,B,101,2007_B_101,CA1243,JM,528,1899-12-31 17:15:00,5.9,,17.1,17.3,,,,1,,MX.XX|LX.XX,,CK,"CF B101, original A1 or B101",,,,,,,,
2007,C,102,2007_C_102,CA1244,Jf,528,1899-12-31 19:50:00,6,,17.6,17.7,,,,1,,MX.XX|YX.XX,,CK,,,,,,,,,
2007,C,102,2007_C_102,CA1244,Jf,602,1899-12-31 21:20:00,9.3,,19.3,19.4,,,,0,,MX.XX|YX.XX,,CK,,,,,,,,,
2007,C,102,2007_C_102,CA1244,Jf,609,1899-12-31 22:05:00,11.4,,21.9,22,,,,0,,MX.XX|YX.XX,,CK,,,,,,,,,
2007,C,102,2007_C_102,CA1244,Jf,613,1899-12-31 21:40:00,13.1,,23.1,23.2,,,,0,,MX.XX|YX.XX,,CK,,,,,,,,,
2007,B,4,2007_B_4,CA1245,JM,529,1899-12-31 12:00:00,6.2,,17.8,17.9,,,,1,,MX.XX|GX.XX,,CK,CF C14,,,,,,,,
2007,A,6,2007_A_6,CA1246,JM,529,1899-12-31 16:45:00,5.9,,16.8,16.7,,,,1,,MX.XX|RX.XX,,CK,CF C14,,,,,,,,
2007,C,14,2007_C_14,CA1246,JM,613,1899-12-31 21:40:00,10,,21.8,21.9,,,,0,,MX.XX|RX.XX,,CK,,,,,,,,,
2007,C,14,2007_C_14,CA1246,JM,623,1899-12-31 21:45:00,14,,23.7,23.7,,,,0,,MX.XX|RX.XX,,CK,,,,,,,,,
2007,C,15,2007_C_15,CA1247,JF,529,1899-12-31 17:15:00,6,,17.6,17.7,,,,1,,MX.XX|OX.XX,,CK,,,,,,,,,
2007,C,8,2007_C_8,CA1248,JM,530,1899-12-31 06:30:00,5.7,,17.5,17.5,,,,1,,MX.XX|BX.XX,,CK,,,,,,,,,
2007,C,8,2007_C_8,CA1248,JM,603,1899-12-31 21:15:00,6.5,,19.5,19.5,,,,0,,MX.XX|BX.XX,,CK,,,,,,,,,
2007,C,15,2007_C_15,CA1249,JF,530,1899-12-31 08:20:00,6,,17.2,17.4,,,,1,,MX.XX|OX.XX,,CK,CF D3 ,,,,,,,,
2007,D,3,2007_D_3,CA1249,JF,623,1899-12-31 21:20:00,21.6,,24.8,24.8,,,,0,,MX.XX|OX.XX,,CK,,,,,,,,,
2007,D,4,2007_D_4,CA1250,JM,530,1899-12-31 08:45:00,5.8,,17.8,17.9,,,,1,,MX.XX|BX.XX,,CK,"CF D4, original C8 or A3",,,,,,,,
2007,D,4,2007_D_4,CA1250,JM,606,1899-12-31 22:50:00,7.6,,19.5,19.5,,,,0,,MX.XX|BX.XX,,CK,,,,,,,,,
2007,D,4,2007_D_4,CA1250,JM,609,1899-12-31 22:30:00,9.9,,20.9,20.9,,,,0,,MX.XX|BX.XX,,CK,,,,,,,,,
2007,E,1,2007_E_1,CA1261,Jf,513,1899-12-31 22:00:00,5.6,,16.2,16.7,,,,1,,MX.XX|RX.XX,,LL,"CF C6. Tarsus very rare, or uneven. Dont know exactly what it says, CK letter. Please check.",,,,,,,,
2007,E,1,2007_E_1,CA1261,Jf,525,1899-12-31 21:30:00,12.7,,21,21.3,,,,0,,MX.XX|RX.XX,,MC,recap,,,,,,,,
2007,B,1,2007_B_1,CA1269,JM,518,1899-12-31 07:06:00,6.6,,18.5,18.4,,,,1,,MX.XX|GX.XX,,LL,,,,,,,,,
2007,B,1,2007_B_1,CA1269,JM,606,1899-12-31 21:50:00,18.8,,25.8,25.7,,,,0,,MX.XX|GX.XX,,CK,,,,,,,,,
2007,B,1,2007_B_1,CA1269,JM,609,1899-12-31 22:30:00,20.8,,26.1,26.1,,,,0,,MX.XX|GX.XX,,CK,,,,,,,,,
2007,A,204,2007_A_204,CA1274,Jf,525,1899-12-31 13:39:00,5.3,,16.9,17.1,,,,1,,MX.XX|YX.XX,,LL,"CF A204, original A204 or C102",,,,,,,,
2007,A,204,2007_A_204,CA1274,Jf,606,1899-12-31 21:30:00,8.5,,21.1,21.3,,,,0,,MX.XX|YX.XX,,CK,,,,,,,,,
2007,A,204,2007_A_204,CA1275,JF,525,1899-12-31 13:39:00,5.3,,16,16.1,,,,1,,MX.XX|OX.XX,,LL,"CF A204, original A204 or C102",,,,,,,,
2007,A,204,2007_A_204,CA1275,JF,606,1899-12-31 21:30:00,8.5,,20.8,20.5,,,,0,,MX.XX|OX.XX,,CK,,,,,,,,,
2007,E,-301,2007_E_-301,CA1276,JF,527,1899-12-31 07:00:00,5.2,,17.8,17.4,,,,1,,MX.XX|BX.XX,,LL,captured at 0300478/2646690,,,,,,,,
2007,E,-301,2007_E_-301,CA1276,JF,609,1899-12-31 22:10:00,14.5,,23.4,23.2,,,,0,,MX.XX|BX.XX,,CK,,,,,,,,,
2007,E,-301,2007_E_-301,CA1276,JF,615,1899-12-31 22:15:00,17.5,,24.3,24.4,,,,0,,MX.XX|BX.XX,,CK,,,,,,,,,
2007,E,-301,2007_E_-301,CA1276,JF,703,1899-12-31 22:50:00,25.5,,25.6,25.7,,,,0,,MX.XX|BX.XX,,CK,,,,,,,,,
2007,E,-301,2007_E_-301,CA1277,JJ,527,1899-12-31 07:00:00,5.7,,17.3,17.2,,,,1,,MX.XX|BX.XX,,LL,captured at 0300478/2646690. Little blood quantity.,,,,,,,,
2007,E,-301,2007_E_-301,CA1277,JJ,606,1899-12-31 23:40:00,11.5,,22.7,22.6,,,,0,,MX.XX|BX.XX,,CK,,,,,,,,,
2007,E,-301,2007_E_-301,CA1277,JJ,609,1899-12-31 23:15:00,13.9,,23.5,23.4,,,,0,,MX.XX|BX.XX,,CK,,,,,,,,,
2007,E,-301,2007_E_-301,CA1278,JF,527,1899-12-31 07:00:00,5.9,,17.9,17.8,,,,1,,MX.XX|BX.XX,,LL,captured at 0300478/2646690,,,,,,,,
2007,E,-301,2007_E_-301,CA1278,JF,609,1899-12-31 22:10:00,15,,23.8,23.6,,,,0,,MX.XX|BX.XX,,CK,,,,,,,,,
2007,E,-301,2007_E_-301,CA1278,JF,615,1899-12-31 22:15:00,16.7,,24.6,24.4,,,,0,,MX.XX|BX.XX,,CK,,,,,,,,,
2007,E,-301,2007_E_-301,CA1278,JF,623,1899-12-31 22:05:00,20.5,,24.5,24.5,,,,0,,MX.XX|BX.XX,,CK,,,,,,,,,
2007,A,6,2007_A_6,CA1282,JM,528,1899-12-31 17:20:00,6.3,,17.7,17.8,,,,1,,MX.XX|RX.XX,,LL,CF B4,,,,,,,,
2007,B,4,2007_B_4,CA1282,JM,603,1899-12-31 22:50:00,7.6,,20.9,20.8,,,,0,,MX.XX|RX.XX,,CK,,,,,,,,,
2007,B,4,2007_B_4,CA1282,JM,609,1899-12-31 21:15:00,10.6,,22.3,22.2,,,,0,,MX.XX|RX.XX,,CK,,,,,,,,,
2007,A,109,2007_A_109,CA101,AF,602,1899-12-31 17:20:00,36.3,,25.2,25.2,106,106,2,1,,YX.MX|OX.GX,,CK,,,,,,,,,
2007,B,4,2007_B_4,CA1282,JM,613,1899-12-31 21:00:00,12.7,,23.4,23.3,,,,0,,MX.XX|RX.XX,,CK,,,,,,,,,
2007,B,4,2007_B_4,CA1282,JM,621,1899-12-31 21:15:00,18.4,,25.3,25.3,,,,0,,MX.XX|RX.XX,,CK,,,,,,,,,
2007,A,6,2007_A_6,CA1283,JF,529,1899-12-31 12:00:00,5.7,,17,17,,,,1,,MX.XX|RX.XX,,LL,,,,,,,,,
2007,A,6,2007_A_6,CA1283,JF,602,1899-12-31 21:00:00,5,,18.2,18.3,,,,0,,MX.XX|RX.XX,,CK,,,,,,,,,
2007,B,4,2007_B_4,CA1284,JM,529,1899-12-31 12:00:00,,,17.2,17.2,,,,1,,MX.XX|GX.XX,,LL,,,,,,,,,
2007,B,4,2007_B_4,CA1284,JM,603,1899-12-31 22:50:00,7,,20.6,20.8,,,,0,,MX.XX|GX.XX,,CK,,,,,,,,,
2007,B,4,2007_B_4,CA1284,JM,613,1899-12-31 21:00:00,13,,23.4,23.3,,,,0,,MX.XX|GX.XX,,CK,,,,,,,,,
2007,B,4,2007_B_4,CA1285,JM,529,1899-12-31 16:20:00,5.8,,17.1,17.2,,,,1,,MX.XX|GX.XX,,LL,CF A6,,,,,,,,
2007,A,3,2007_A_3,CA1286,JF,530,1899-12-31 06:14:00,5.8,,17.1,17.2,,,,1,,MX.XX|GX.XX,,LL,Little blood quantity.,,,,,,,,
2007,A,117,2007_A_117,CA093,AM,604,1899-12-31 22:45:00,38.2,,26.1,26,,,1,0,,WX.MX|YX.GX,,CK,,,,,,,,,
2007,A,3,2007_A_3,CA1286,JF,618,1899-12-31 21:30:00,15,,22.8,22.9,,,,0,,MX.XX|GX.XX,,CK,,,,,,,,,
2007,C,15,2007_C_15,CA1287,JF,530,1899-12-31 10:00:00,6.1,,16.8,16.7,,,,1,,MX.XX|OX.XX,,LL,CF A5,,,,,,,,
2007,A,113,2007_A_113,CA1297,AF,605,1899-12-31 16:28:00,36.7,,25.7,25.7,103,104,0,2,,LX.MX|YX.YX,,LL,,,,,,,,,
2007,C,16,2007_C_16,CA1424,AF,605,1899-12-31 16:30:00,37.5,,25.6,25.6,104,104,0,1,,BX.MX|LX.OX,,CK,,,,,,,,,
2007,E,101,2007_E_101,CA183,AM,605,1899-12-31 17:15:00,35.6,,25.3,25.4,102,104,0,1,,MX.YX|RX.OX,,CK,,,,,,,,,
2007,A,118,2007_A_118,CA1298,AF,605,1899-12-31 17:24:00,37,,25.8,25.8,110,111,1,2,,LX.MX|WX.GX,,LL,,,,,,,,,
2007,E,301,2007_E_301,CA011,AF,605,1899-12-31 18:00:00,39.4,,25.6,25.6,112,112,0,1,,RX.MX|YX.LX,,CK,,,,,,,,,
2007,A,119,2007_A_119,CA1299,AF,605,1899-12-31 18:00:00,41.3,,25.1,25.1,108,109,0,2,,LX.MX|RX.RX,,LL,LEP: changed field sex to M based on molecular sexing,,,,,,,,
2007,A,8,2007_A_8,CA220,AM,605,1899-12-31 19:25:00,39,,24.1,24,106,106,0,1,,RX.MX|RX.BX,,LL,"TRANSPONDER. Not sure it was a recapture, second blood sample was taken.",,,,,,,,
2007,A,112,2007_A_112,CA1300,AM,605,1899-12-31 19:45:00,43,,26,26,109,108,2,2,,LX.MX|OX.OX,,LL,,,,,,,,,
2007,A,111,2007_A_111,CA2082,AF,605,1899-12-31 19:59:00,37.3,,26.1,26.1,110,110,1,1,,YX.MX|WX.GX,,LL,,,,,,,,,
2007,A,114,2007_A_114,CA247,AM,605,1899-12-31 20:15:00,39.5,,25.2,25,,,0,1,,YX.MX|BX.OX,,CK,,,,,,,,,
2007,A,115,2007_A_115,CA1425,AM,605,1899-12-31 20:50:00,39,,25.9,25.9,109,108,0,2,,BX.MX|LX.RX,,CK,,,,,,,,,
2007,A,120,2007_A_120,CA152,AF,606,1899-12-31 08:30:00,40.2,,25.9,25.8,,,0,0,,WX.MX|WX.RX,,CK,,,,,,,,,
2007,A,117,2007_A_117,CA1251,AF,606,1899-12-31 09:00:00,40,,24.3,24.1,,,1,0,,LX.MX|BX.BX,,CK,,,,,,,,,
2007,A,9,2007_A_9,CA1301,AM,606,1899-12-31 19:56:00,39,,25,25,109,109,1,2,,LX.MX|GX.GX,,LL,,,,,,,,,
2007,A,5,2007_A_5,CA1287,JF,603,1899-12-31 21:45:00,4.5,,17.8,17.7,,,,0,,MX.XX|OX.XX,,CK,,,,,,,,,
2007,A,5,2007_A_5,CA1288,JM,530,1899-12-31 10:00:00,6.2,,17.1,17.1,,,,1,,MX.XX|WX.XX,,LL,,,,,,,,,
2007,A,5,2007_A_5,CA1288,JM,606,1899-12-31 22:50:00,8.4,,20.7,20.7,,,,0,,MX.XX|WX.XX,,CK,,,,,,,,,
2007,C,8,2007_C_8,CA1289,JM,530,1899-12-31 16:25:00,6.1,,16.4,16.5,,,,1,,MX.XX|BX.XX,,LL,CF A3,,,,,,,,
2007,A,3,2007_A_3,CA1289,JM,609,1899-12-31 22:00:00,10,,21.5,21.5,,,,0,,MX.XX|BX.XX,,CK,,,,,,,,,
2007,A,3,2007_A_3,CA1289,JM,613,1899-12-31 21:35:00,13.2,,,,,,,0,,MX.XX|BX.XX,,CK,,,,,,,,,
2007,A,5,2007_A_5,CA1290,Jf,530,1899-12-31 17:30:00,6,,16.5,16.5,,,,1,,MX.XX|WX.XX,,LL,CF C15,,,,,,,,
2007,A,206,2007_A_206,CA1291,JF,530,1899-12-31 18:14:00,5.9,,16.5,16.3,,,,1,,MX.XX|WX.XX,,LL,,,,,,,,,
2007,A,206,2007_A_206,CA1291,JF,606,1899-12-31 23:20:00,8.2,,19.8,19.6,,,,0,,MX.XX|WX.XX,,CK,,,,,,,,,
2007,A,206,2007_A_206,CA1292,JM,531,1899-12-31 09:19:00,5.2,,17.6,17.4,,,,1,,MX.XX|WX.XX,,LL,,,,,,,,,
2007,E,-1,2007_E_-1,CA1292,JM,615,1899-12-31 21:00:00,16.2,,23.8,23.7,,,,0,,MX.XX|WX.XX,,CK,,,,,,,,,
2007,E,-1,2007_E_-1,CA1292,JM,621,1899-12-31 22:10:00,22.3,,25.6,25.8,,,,1,,MX.XX|WX.XX,,CK,,,,,,,,,
2007,C,13,2007_C_13,CA1293,JF,531,1899-12-31 10:42:00,5.2,,17.4,17.5,,,,1,,MX.XX|GX.XX,,LL,CF A2,,,,,,,,
2007,A,206,2007_A_206,CA1294,JM,531,1899-12-31 16:29:00,4.9,,16.4,16.5,,,,1,,MX.XX|WX.XX,,LL,,,,,,,,,
2007,A,206,2007_A_206,CA1294,JM,606,1899-12-31 23:20:00,8.4,,20.5,20.4,,,,0,,MX.XX|WX.XX,,CK,,,,,,,,,
2007,C,13,2007_C_13,CA1295,JF,531,1899-12-31 19:20:00,5.2,,17.1,17.4,,,,1,,MX.XX|WX.XX,,LL,CF A103,,,,,,,,
2007,A,4,2007_A_4,CA1296,JF,601,1899-12-31 06:07:00,4.7,,17.1,17.1,,,,1,,MX.XX|YX.XX,,LL,,,,,,,,,
2007,A,112,2007_A_112,CA1303,JF,610,1899-12-31 10:49:00,5.7,,17,16.4,,,,1,,MX.XX|RX.XX,,LL,Uneven tarsus.,,,,,,,,
2007,A,123,2007_A_123,CA1304,JM,610,1899-12-31 12:03:00,5.8,,18,17.9,,,,1,,MX.XX|GX.XX,,LL,,,,,,,,,
2007,A,123,2007_A_123,CA1305,JF,610,1899-12-31 16:24:00,5.4,,17.7,17.6,,,,1,,MX.XX|GX.XX,,LL,,,,,,,,,
2007,A,9,2007_A_9,CA1306,JF,611,1899-12-31 13:35:00,5.3,,16.3,16.3,,,,1,,MX.XX|YX.XX,,LL,"CF A9, original A9  or B104",,,,,,,,
2007,A,9,2007_A_9,CA1306,JF,613,1899-12-31 21:22:00,5.6,,17.8,17.9,,,,0,,MX.XX|YX.XX,,CK,,,,,,,,,
2007,A,9,2007_A_9,CA1306,JF,618,1899-12-31 21:15:00,6.1,,19.2,19.1,,,,0,,MX.XX|YX.XX,,CK,,,,,,,,,
2007,A,112,2007_A_112,CA1302,AF,607,1899-12-31 07:30:00,38,,24.5,24.5,102,102,0,2,,LX.MX|WX.RX,,LL,,,,,,,,,
2007,E,301,2007_E_301,CA030,AM,607,1899-12-31 20:00:00,39.5,,25.2,25.2,108,109,0,1,,RX.MX|GX.OX,,CK,,,,,,,,,
2007,C,16,2007_C_16,CA1430,AM,607,1899-12-31 20:30:00,38.5,,25.6,25.6,105,100,1,2,,BX.MX|RX.OX,,CK,"both 2nd primaries broken, CR combination also at CA1465",,,,,,,,
2007,E,101,2007_E_101,CA242,AF,608,1899-12-31 09:20:00,39.7,,24.8,24.7,108,107,1,1,,WX.MX|BX.YX,,CK,,,,,,,,,
2007,A,106,2007_A_106,CA138,AM,609,1899-12-31 11:48:00,36.5,,24.1,24.2,105,105,1,1,,YX.MX|LX.GX,,LL,,,,,,,,,
2007,A,9,2007_A_9,CA1307,JM,611,1899-12-31 13:35:00,5.1,,17.6,17.5,,,,1,,MX.XX|OX.XX,,LL,"CF A9, original A9  or B104",,,,,,,,
2007,A,9,2007_A_9,CA1307,JM,613,1899-12-31 21:22:00,5.5,,18.9,19,,,,0,,MX.XX|OX.XX,,CK,,,,,,,,,
2007,A,9,2007_A_9,CA1307,JM,618,1899-12-31 21:15:00,6.4,,20.2,20.3,,,,0,,MX.XX|OX.XX,,CK,,,,,,,,,
2007,A,123,2007_A_123,CA1308,JM,611,1899-12-31 14:03:00,5.5,,17.4,17.2,,,,1,,MX.XX|GX.XX,,LL,,,,,,,,,
2007,A,8,2007_A_8,CA1311,JF,614,1899-12-31 08:56:00,4.7,,17.4,17.3,,,,1,,MX.XX|OX.XX,,LL,,,,,,,,,
2007,A,8,2007_A_8,CA1311,JF,615,1899-12-31 21:35:00,5,,18.7,18.8,,,,0,,MX.XX|OX.XX,,CK,,,,,,,,,
2007,A,106,2007_A_106,CA1315,JM,615,1899-12-31 07:14:00,4.6,,17.3,17.2,,,,1,,MX.XX|BX.XX,,LL,,,,,,,,,
2007,A,115,2007_A_115,CA1316,JF,615,1899-12-31 08:32:00,5.8,,18.7,18.5,,,,1,,MX.XX|BX.XX,,LL,"CF A115, original A 106 or A120",,,,,,,,
2007,A,115,2007_A_115,CA1317,JM,615,1899-12-31 08:32:00,4.6,,17.9,17.9,,,,1,,MX.XX|LX.XX,,LL,"CF A115, original A 106 or A120",,,,,,,,
2007,A,115,2007_A_115,CA1317,JM,619,1899-12-31 09:45:00,5.2,,19.1,19.1,,,,0,,MX.XX|LX.XX,,CK,,,,,,,,,
2007,A,113,2007_A_113,CA1322,JM,619,1899-12-31 06:20:00,5.3,,17.2,17.2,,,,1,,MX.XX|OX.XX,,LL,,,,,,,,,
2007,A,113,2007_A_113,CA1322,JM,621,1899-12-31 21:35:00,5.2,,19.1,19.1,,,,0,,MX.XX|OX.XX,,CK,,,,,,,,,
2007,E,301,2007_E_301,CA1324,JM,619,1899-12-31 11:20:00,6.5,,18.3,18.1,,,,1,,MX.XX|GX.XX,,LL,CF A113,,,,,,,,
2007,A,113,2007_A_113,CA1324,JM,621,1899-12-31 21:35:00,5.5,,19.1,19.1,,,,0,,MX.XX|GX.XX,,CK,,,,,,,,,
2007,A,113,2007_A_113,CA1325,JM,619,1899-12-31 17:20:00,5.8,,16.6,16.5,,,,1,,MX.XX|OX.XX,,LL,CF A118,,,,,,,,
2007,A,118,2007_A_118,CA1325,JM,623,1899-12-31 22:50:00,6.2,,18.4,18.7,,,,0,,MX.XX|OX.XX,,CK,,,,,,,,,
2007,A,121,2007_A_121,CA1338,JM,621,1899-12-31 07:25:00,5.9,,17.4,17.4,,,,1,,MX.XX|YX.XX,,LL,,,,,,,,,
2007,A,121,2007_A_121,CA1338,JM,703,1899-12-31 21:15:00,13.1,,23.1,23.1,,,,0,,MX.XX|YX.XX,,CK,,,,,,,,,
2007,A,121,2007_A_121,CA1338,JM,709,1899-12-31 20:30:00,16.4,,24.9,24.9,,,,0,,MX.XX|YX.XX,,CK,,,,,,,,,
2007,A,123,2007_A_123,CA044,AF,610,1899-12-31 12:16:00,36.5,,26.3,26.3,109,110,0,1,,RX.MX|OX.WX,,LL,,,,,,,,,
2007,A,122,2007_A_122,CA1344,JF,625,1899-12-31 07:40:00,5.2,,17.5,17.5,,,,1,,MX.XX|RX.XX,,LL,,,,,,,,,
2007,A,122,2007_A_122,CA1345,JF,625,1899-12-31 18:00:00,5.2,,17.4,17.4,,,,1,,MX.XX|RX.XX,,LL,CF A301,,,,,,,,
2007,A,301,2007_A_301,CA1346,JF,626,1899-12-31 06:10:00,4.9,,17.5,17.5,,,,1,,MX.XX|BX.XX,,LL,,,,,,,,,
2007,A,301,2007_A_301,CA1346,JF,711,1899-12-31 09:30:00,13.1,,23.4,23.3,,,,0,,MX.XX|BX.XX,,MC,recap,,,,,,,,
2007,A,301,2007_A_301,CA1347,JM,626,1899-12-31 06:30:00,5,,18.2,18.3,,,,1,,MX.XX|BX.XX,,LL,CF A122,,,,,,,,
2007,A,128,2007_A_128,CA1348,JF,626,1899-12-31 10:50:00,5.3,,17.2,17.1,,,,1,,MX.XX|OX.XX,,LL,,,,,,,,,
2007,E,102,2007_E_102,CA1351,JM,627,1899-12-31 17:08:00,5.5,,17.8,17.8,,,,1,,MX.XX|YX.XX,,LL,CF A124,,,,,,,,
2007,A,119,2007_A_119,CA1309,AM,611,1899-12-31 19:32:00,41.5,,24.8,24.9,108,108,1,2,,LX.MX|RX.WX,,LL,,,,,,,,,
2007,D,6,2007_D_6,CA1352,JF,630,1899-12-31 09:00:00,6,,17.8,17.7,,,,1,,MX.XX|YX.XX,,CK,"captured about 100 m of nest, risk of brood mixing",,,,,,,,
2007,A,8,2007_A_8,CA177,AF,612,1899-12-31 06:56:00,37.6,,26.4,26.4,107,108,1,1,,RX.MX|BX.GX,,LL,TRANSPONDER,,,,,,,,
2007,E,2,2007_E_2,CA262,AF,612,1899-12-31 09:30:00,42.4,,25.9,25.8,,,2,0,,YX.MX|YX.YX,,CK,,,,,,,,,
2007,D,6,2007_D_6,CA1353,JM,630,1899-12-31 09:00:00,6.1,,17.8,17.7,,,,1,,MX.XX|YX.XX,,CK,"captured about 100 m of nest, risk of brood mixing",,,,,,,,
2007,D,102,2007_D_102,CA1354,JM,630,1899-12-31 10:05:00,6.2,,17.9,17.9,,,,1,,MX.XX|GX.XX,,CK,,,,,,,,,
2007,B,109,2007_B_109,CA1356,JF,702,1899-12-31 07:00:00,6,,18.6,18.5,,,,1,,MX.XX|RX.XX,,CK,"CF B109, original B107 or A130",,,,,,,,
2007,A,113,2007_A_113,CA1310,AM,612,1899-12-31 20:01:00,41.5,,26.3,26.3,103,104,1,2,,LX.MX|LX.YX,,LL,,,,,,,,,
2007,D,-3,2007_D_-3,CA1357,JM,703,1899-12-31 22:35:00,6.7,,19.5,19.4,,,,1,,MX.XX|YX.XX,,CK,,,,,,,,,
2007,D,108,2007_D_108,CA1358,Jf,704,1899-12-31 05:20:00,6.9,,17.8,17.8,,,,1,,MX.XX|OX.XX,,CK,CF D105,,,,,,,,
2007,D,10,2007_D_10,CA1359,Jf,704,1899-12-31 06:45:00,5.9,,17.4,17.5,,,,1,,MX.XX|WX.XX,,CK,,,,,,,,,
2007,D,10,2007_D_10,CA1360,JM,704,1899-12-31 06:45:00,6.7,,17.6,17.6,,,,1,,MX.XX|WX.XX,,CK,,,,,,,,,
2007,D,103,2007_D_103,CA1361,JF,704,1899-12-31 17:15:00,6.3,,17.1,17.1,,,,1,,MX.XX|GX.XX,,CK,,,,,,,,,
2007,D,108,2007_D_108,CA1362,JM,704,1899-12-31 17:15:00,6.5,,18,18.1,,,,1,,MX.XX|OX.XX,,CK,,,,,,,,,
2007,D,105,2007_D_105,CA1363,JF,704,1899-12-31 18:50:00,6.2,,17.6,17.5,,,,1,,MX.XX|BX.XX,,CK,,,,,,,,,
2007,D,105,2007_D_105,CA1364,JM,704,1899-12-31 18:50:00,6.5,,17.6,17.6,,,,1,,MX.XX|BX.XX,,CK,,,,,,,,,
2007,B,6,2007_B_6,CA1365,JF,705,1899-12-31 07:55:00,5.7,,17.1,17.2,,,,1,,MX.XX|GX.XX,,CK,,,,,,,,,
2007,B,6,2007_B_6,CA1366,JM,705,1899-12-31 17:15:00,6,,17.4,17.3,,,,1,,MX.XX|GX.XX,,CK,,,,,,,,,
2007,B,6,2007_B_6,CA1367,Jf,706,1899-12-31 06:45:00,,,17,17,,,,1,,MX.XX|GX.XX,,CK,,,,,,,,,
2007,D,7,2007_D_7,CA1368,JM,706,1899-12-31 07:30:00,6.5,,17.7,17.7,,,,1,,MX.XX|RX.XX,,CK,,,,,,,,,
2007,E,4,2007_E_4,CA1369,JF,706,1899-12-31 09:00:00,6.5,,17.2,17.1,,,,1,,MX.XX|RX.XX,,CK,CF D103,,,,,,,,
2007,A,133,2007_A_133,CA1312,AM,614,1899-12-31 19:30:00,37.5,,24.9,24.9,99,101,0,2,,LX.MX|RX.OX,,LL,,,,,,,,,
2007,A,124,2007_A_124,CA1313,AM,614,1899-12-31 20:00:00,40.3,,25.5,25.4,109,109,1,2,,LX.MX|RX.YX,,MC,,,,,,,,,
2007,E,2,2007_E_2,CA1443,AM,614,1899-12-31 20:00:00,39.7,,25.5,25.6,110,110,1,2,,BX.MX|LX.WX,,CK,,,,,,,,,
2007,A,125,2007_A_125,CA235,AM,614,1899-12-31 20:35:00,37.3,,24.7,24.6,107,108,0,1,,WX.MX|BX.RX,,MC,,,,,,,,,
2007,A,127,2007_A_127,CA2040,AM,614,1899-12-31 21:30:00,38.7,,25.5,25.5,108,109,1,1,,WX.BX|YX.WM,,MC,,,,,,,,,
2007,E,102,2007_E_102,CA1444,AM,614,1899-12-31 21:35:00,37,,26.1,26.2,109,109,0,2,,BX.MX|LX.YX,,CK,,,,,,,,,
2007,A,128,2007_A_128,CA1314,AM,614,1899-12-31 21:50:00,42,,26.2,26.2,103,102,0,2,,LX.MX|YX.OX,,MC,,,,,,,,,
2007,E,3,2007_E_3,802122906,AM,614,1899-12-31 22:10:00,38.2,,25.7,25.8,107,106,0,1,,YX.RM|YX.WX,,CK,R CR added,,,,,,,,
2007,D,109,2007_D_109,CA1370,JF,707,1899-12-31 17:30:00,6,,16.9,16.8,,,,1,,MX.XX|BX.XX,,CK,,,,,,,,,
2007,A,131,2007_A_131,CA1372,JJ,628,1899-12-31 12:30:00,6.3,,17.1,17.1,,,,1,,MX.XX|GX.XX,,LL,CF A125,,,,,,,,
2007,A,124,2007_A_124,CA1373,JM,628,1899-12-31 12:30:00,6,,17.6,17.6,,,,1,,MX.XX|RX.XX,,LL,,,,,,,,,
2007,A,131,2007_A_131,CA1374,JM,628,1899-12-31 18:40:00,6.6,,17.7,17.9,,,,1,,MX.XX|GX.XX,,LL,CF A124,,,,,,,,
2007,A,125,2007_A_125,CA1375,JM,628,1899-12-31 19:10:00,6.5,,17,16.9,,,,1,,MX.XX|WX.XX,,LL,,,,,,,,,
2007,A,131,2007_A_131,CA1376,JF,629,1899-12-31 06:10:00,6.5,,17.2,17.2,,,,1,,MX.XX|WX.XX,,LL,"CF A131, original A125 or A131",,,,,,,,
