"Phi"	"p"	"model"	"npar"	"AICc"	"DeltaAICc"	"weight"	"Deviance"	"species"	"iter"
"~Sex * Quadratic"	"~Year + Time"	"Phi(~Sex * Quadratic)p(~Year + Time)"	12	9753.42353943662	16.1835495917694	0.000305869407874637	7340.5313	"Snowy"	7
"~Sex * Quadratic"	"~Year + Time + Sex"	"Phi(~Sex * Quadratic)p(~Year + Time + Sex)"	13	9755.20706607185	17.967076226998	0.000125385742002341	7340.3027	"Snowy"	7
"~Sex * Quadratic"	"~Year + Time * Sex"	"Phi(~Sex * Quadratic)p(~Year + Time * Sex)"	14	9755.98273785815	18.7427480132974	8.50771956487791e-05	7339.0652	"Snowy"	7
"~Sex * Quadratic"	"~Year"	"Phi(~Sex * Quadratic)p(~Year)"	11	9758.55165728702	21.3116674421708	2.35493757812531e-05	7347.6707	"Snowy"	7
"~Sex * Quadratic"	"~Year + Quadratic"	"Phi(~Sex * Quadratic)p(~Year + Quadratic)"	12	9758.93303943662	21.6930495917695	1.94609178029199e-05	7346.0409	"Snowy"	7
"~Sex * Quadratic"	"~Year + Quadratic * Sex"	"Phi(~Sex * Quadratic)p(~Year + Quadratic * Sex)"	14	9760.27933785815	23.0393480132989	9.92700705646758e-06	7343.3617	"Snowy"	7
"~Sex * Quadratic"	"~Year + Quadratic + Sex"	"Phi(~Sex * Quadratic)p(~Year + Quadratic + Sex)"	13	9760.68946607185	23.4494762269969	8.08649124245846e-06	7345.7851	"Snowy"	7
"~Sex * Quadratic"	"~Time"	"Phi(~Sex * Quadratic)p(~Time)"	6	10112.6836905767	375.443700731803	0	7711.8452	"Snowy"	7
"~Sex * Quadratic"	"~Sex + Time"	"Phi(~Sex * Quadratic)p(~Sex + Time)"	7	10114.6722602579	377.432270413063	0	7711.8272	"Snowy"	7
"~Sex * Quadratic"	"~Sex * Time"	"Phi(~Sex * Quadratic)p(~Sex * Time)"	8	10116.1877711069	378.947781262092	0	7711.3349	"Snowy"	7
"~Sex * Quadratic"	"~Quadratic"	"Phi(~Sex * Quadratic)p(~Quadratic)"	6	10118.8026905767	381.562700731802	0	7717.9636	"Snowy"	7
"~Sex * Quadratic"	"~Sex + Quadratic"	"Phi(~Sex * Quadratic)p(~Sex + Quadratic)"	7	10120.7842602579	383.544270413062	0	7717.9388	"Snowy"	7
"~Sex * Quadratic"	"~Cubic"	"Phi(~Sex * Quadratic)p(~Cubic)"	6	10121.8316905767	384.591700731802	0	7720.9928	"Snowy"	7
"~Sex * Quadratic"	"~Sex * Quadratic"	"Phi(~Sex * Quadratic)p(~Sex * Quadratic)"	8	10121.9527711069	384.712781262091	0	7717.1002	"Snowy"	7
"~Sex * Quadratic"	"~1"	"Phi(~Sex * Quadratic)p(~1)"	5	10122.0040614015	384.764071556601	0	7723.1708	"Snowy"	7
"~Sex * Quadratic"	"~Sex"	"Phi(~Sex * Quadratic)p(~Sex)"	6	10123.9726905767	386.732700731802	0	7723.1345	"Snowy"	7
"~Sex * Quadratic"	"~Year * Quadratic"	"Phi(~Sex * Quadratic)p(~Year * Quadratic)"	18	9312.31847514654	0	0.864217008862162	6820.1037	"Snowy"	8
"~Sex * Quadratic"	"~Year + Time + Sex"	"Phi(~Sex * Quadratic)p(~Year + Time + Sex)"	13	9317.44904590164	5.13057075509641	0.0664558971824333	6835.3093	"Snowy"	8
"~Sex * Quadratic"	"~Year + Time"	"Phi(~Sex * Quadratic)p(~Year + Time)"	12	9319.01395080777	6.69547566123219	0.0303891632953935	6838.8865	"Snowy"	8
