"Sex_Age"	"estimate"	"species"	"iter"
"Female_Chick"	0.433233057692308	"Snowy"	73
"Male_Chick"	0.411541926923077	"Snowy"	73
"Female_Adult"	0.683994866666667	"Snowy"	74
"Male_Adult"	NA	"Snowy"	74
"Female_Juvenile"	0.646649633333333	"Snowy"	74
"Male_Juvenile"	NA	"Snowy"	74
"Female_Chick"	0.455248453846154	"Snowy"	74
"Male_Chick"	NA	"Snowy"	74
"Female_Adult"	0.44406255	"Snowy"	75
"Male_Adult"	0.7519089	"Snowy"	75
"Female_Juvenile"	0.67078905	"Snowy"	75
"Male_Juvenile"	0.5757539	"Snowy"	75
"Female_Chick"	0.462149684615385	"Snowy"	75
"Male_Chick"	0.793508692307692	"Snowy"	75
"Female_Adult"	0.643877283333333	"Snowy"	76
"Male_Adult"	NA	"Snowy"	76
"Female_Juvenile"	0.612798816666667	"Snowy"	76
"Male_Juvenile"	NA	"Snowy"	76
"Female_Chick"	0.457350557692308	"Snowy"	76
"Male_Chick"	NA	"Snowy"	76
"Female_Adult"	0.468022016666667	"Snowy"	77
"Male_Adult"	0.78902105	"Snowy"	77
"Female_Juvenile"	0.633805866666667	"Snowy"	77
"Male_Juvenile"	0.518274883333333	"Snowy"	77
"Female_Chick"	0.431040638461538	"Snowy"	77
"Male_Chick"	NA	"Snowy"	77
"Female_Adult"	0.5560501	"Snowy"	78
"Male_Adult"	0.674848966666667	"Snowy"	78
"Female_Juvenile"	0.677613016666667	"Snowy"	78
"Male_Juvenile"	0.417431783333333	"Snowy"	78
"Female_Chick"	0.548390030769231	"Snowy"	78
"Male_Chick"	0.430217946153846	"Snowy"	78
"Female_Adult"	0.548287916666667	"Snowy"	79
"Male_Adult"	0.73072755	"Snowy"	79
"Female_Juvenile"	NA	"Snowy"	79
"Male_Juvenile"	NA	"Snowy"	79
"Female_Chick"	0.424752203846154	"Snowy"	79
"Male_Chick"	NA	"Snowy"	79
"Female_Adult"	0.54033305	"Snowy"	80
"Male_Adult"	0.695949083333333	"Snowy"	80
"Female_Juvenile"	NA	"Snowy"	80
"Male_Juvenile"	NA	"Snowy"	80
"Female_Chick"	0.4824298	"Snowy"	80
"Male_Chick"	0.853980430769231	"Snowy"	80
"Female_Adult"	0.57311705	"Snowy"	81
"Male_Adult"	0.715774583333333	"Snowy"	81
"Female_Juvenile"	NA	"Snowy"	81
"Male_Juvenile"	NA	"Snowy"	81
"Female_Chick"	0.448720938461538	"Snowy"	81
"Male_Chick"	NA	"Snowy"	81
"Female_Adult"	0.586320566666667	"Snowy"	82
"Male_Adult"	0.731839083333333	"Snowy"	82
"Female_Juvenile"	0.66095845	"Snowy"	82
"Male_Juvenile"	0.52603185	"Snowy"	82
"Female_Chick"	0.45883245	"Snowy"	82
"Male_Chick"	NA	"Snowy"	82
"Female_Adult"	0.615451216666667	"Snowy"	83
"Male_Adult"	0.694102683333333	"Snowy"	83
"Female_Juvenile"	NA	"Snowy"	83
"Male_Juvenile"	NA	"Snowy"	83
"Female_Chick"	0.458904073076923	"Snowy"	83
"Male_Chick"	NA	"Snowy"	83
"Female_Adult"	0.496358733333333	"Snowy"	84
"Male_Adult"	0.717091266666667	"Snowy"	84
"Female_Juvenile"	0.757103316666667	"Snowy"	84
"Male_Juvenile"	0.5666002	"Snowy"	84
"Female_Chick"	0.490506880769231	"Snowy"	84
"Male_Chick"	NA	"Snowy"	84
"Female_Adult"	0.657088283333333	"Snowy"	85
"Male_Adult"	NA	"Snowy"	85
"Female_Juvenile"	NA	"Snowy"	85
"Male_Juvenile"	NA	"Snowy"	85
"Female_Chick"	0.475070138461538	"Snowy"	85
"Male_Chick"	NA	"Snowy"	85
"Female_Adult"	0.510351133333333	"Snowy"	86
"Male_Adult"	0.769776333333333	"Snowy"	86
