"Phi"	"p"	"model"	"npar"	"AICc"	"DeltaAICc"	"weight"	"Deviance"	"species"	"iter"
"~age * sex"	"~sex * Time"	"Phi(~age * sex)p(~sex * Time)"	8	661.174070161725	37.4874575721934	7.23479518562456e-09	256.25207	"Madagascar"	110
"~age * sex"	"~Quadratic * age"	"Phi(~age * sex)p(~Quadratic * age)"	8	663.679510161725	39.9928975721934	2.06717316016194e-09	258.75752	"Madagascar"	110
"~age * sex"	"~Quadratic"	"Phi(~age * sex)p(~Quadratic)"	6	663.876921072386	40.1903084828543	1.87287858120721e-09	263.11786	"Madagascar"	110
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	665.001936239782	41.3153236502503	1.06712595558663e-09	251.61794	"Madagascar"	110
"~age * sex"	"~Quadratic + age"	"Phi(~age * sex)p(~Quadratic + age)"	7	665.940275268817	42.2536626792854	6.67510270244562e-10	263.10534	"Madagascar"	110
"~age * sex"	"~Time"	"Phi(~age * sex)p(~Time)"	6	670.234141072386	46.5475284828544	7.79932180245149e-11	269.47509	"Madagascar"	110
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	670.469730161725	46.7831175721934	6.93265070264102e-11	265.54774	"Madagascar"	110
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	672.297345268817	48.6107326792854	2.77995484091704e-11	269.46241	"Madagascar"	110
"~age * sex"	"~sex"	"Phi(~age * sex)p(~sex)"	6	711.953711072386	88.2670984828544	0	311.19465	"Madagascar"	110
"~age * sex"	"~age + sex"	"Phi(~age * sex)p(~age + sex)"	7	713.504135268817	89.8175226792855	0	310.66921	"Madagascar"	110
"~age * sex"	"~age * sex"	"Phi(~age * sex)p(~age * sex)"	8	715.588370161725	91.9017575721934	0	310.66637	"Madagascar"	110
"~age * sex"	"~1"	"Phi(~age * sex)p(~1)"	5	720.120117807487	96.4335052179549	0	321.42584	"Madagascar"	110
"~age * sex"	"~age"	"Phi(~age * sex)p(~age)"	6	721.964421072386	98.2778084828544	0	321.20536	"Madagascar"	110
"~age * sex"	"~sex * time"	"Phi(~age * sex)p(~sex * time)"	16	581.97958	0	0.99058607012883	152.95048	"Madagascar"	111
"~age * sex"	"~age + time"	"Phi(~age * sex)p(~age + time)"	11	593.180727391304	11.2011473913043	0.00366095141230121	174.9864	"Madagascar"	111
"~age * sex"	"~time + age + sex"	"Phi(~age * sex)p(~time + age + sex)"	12	593.208066744186	11.2284867441861	0.00361124788059211	172.87198	"Madagascar"	111
"~age * sex"	"~time * age * sex"	"Phi(~age * sex)p(~time * age * sex)"	28	594.526429512195	12.5468495121951	0.00186800684080896	138.1461	"Madagascar"	111
"~age * sex"	"~time"	"Phi(~age * sex)p(~time)"	10	599.955848150289	17.976268150289	0.000123707259230818	183.89091	"Madagascar"	111
"~age * sex"	"~sex + time"	"Phi(~age * sex)p(~sex + time)"	11	600.564797391304	18.5852173913042	9.12354329970734e-05	182.37047	"Madagascar"	111
"~age * sex"	"~age * time"	"Phi(~age * sex)p(~age * time)"	16	602.59115	20.6115699999999	3.31242961898887e-05	173.56204	"Madagascar"	111
"~age * sex"	"~Quadratic * age * sex"	"Phi(~age * sex)p(~Quadratic * age * sex)"	12	603.572496744186	21.592916744186	2.02791581169402e-05	183.23641	"Madagascar"	111
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	608.659863103448	26.6802831034482	1.59346435441488e-06	196.81696	"Madagascar"	111
"~age * sex"	"~Quadratic + age"	"Phi(~age * sex)p(~Quadratic + age)"	7	608.724536905444	26.7449569054442	1.54276087031929e-06	198.97451	"Madagascar"	111
"~age * sex"	"~Quadratic * sex"	"Phi(~age * sex)p(~Quadratic * sex)"	8	609.572313103448	27.5927331034482	1.00973254136892e-06	197.72941	"Madagascar"	111
"~age * sex"	"~Quadratic * age"	"Phi(~age * sex)p(~Quadratic * age)"	8	610.491263103448	28.5116831034481	6.37762377074059e-07	198.64836	"Madagascar"	111
"~age * sex"	"~Quadratic"	"Phi(~age * sex)p(~Quadratic)"	6	612.0403	30.0607199999999	2.93961061874923e-07	204.37119	"Madagascar"	111
"~age * sex"	"~Quadratic + sex"	"Phi(~age * sex)p(~Quadratic + sex)"	7	612.553606905444	30.5740269054442	2.27418939098727e-07	202.80358	"Madagascar"	111
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	616.530686744186	34.551106744186	3.1132551501258e-08	196.1946	"Madagascar"	111
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	617.539416905444	35.5598369054441	1.88006014856757e-08	207.78939	"Madagascar"	111
"~age * sex"	"~Time + age + sex"	"Phi(~age * sex)p(~Time + age + sex)"	8	618.778933103448	36.7993531034482	1.01161257976248e-08	206.93603	"Madagascar"	111
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	619.624343103448	37.6447631034482	6.62881307134328e-09	207.78144	"Madagascar"	111
"~age * sex"	"~Time"	"Phi(~age * sex)p(~Time)"	6	620.95795	38.9783699999999	3.40288062637264e-09	213.28884	"Madagascar"	111
"~age * sex"	"~sex + Time"	"Phi(~age * sex)p(~sex + Time)"	7	622.495826905444	40.5162469054441	1.57725163872298e-09	212.7458	"Madagascar"	111
"~age * sex"	"~sex * Time"	"Phi(~age * sex)p(~sex * Time)"	8	623.773683103448	41.7941031034482	8.32564788810237e-10	211.93078	"Madagascar"	111
"~age * sex"	"~age * sex"	"Phi(~age * sex)p(~age * sex)"	8	673.239053103448	91.2594731034482	0	261.39615	"Madagascar"	111
"~age * sex"	"~age"	"Phi(~age * sex)p(~age)"	6	673.25038	91.2708	0	265.58127	"Madagascar"	111
"~age * sex"	"~age + sex"	"Phi(~age * sex)p(~age + sex)"	7	675.136936905444	93.1573569054441	0	265.38691	"Madagascar"	111
"~age * sex"	"~1"	"Phi(~age * sex)p(~1)"	5	676.78175017094	94.8021701709401	0	271.1817	"Madagascar"	111
"~age * sex"	"~sex"	"Phi(~age * sex)p(~sex)"	6	678.72941	96.74983	0	271.0603	"Madagascar"	111
"~age * sex"	"~sex * time"	"Phi(~age * sex)p(~sex * time)"	16	605.406767917889	0	0.754983886445628	191.99203	"Madagascar"	112
"~age * sex"	"~time + age + sex"	"Phi(~age * sex)p(~time + age + sex)"	12	607.946097826087	2.53932990819828	0.212094398702871	203.22232	"Madagascar"	112
"~age * sex"	"~sex + time"	"Phi(~age * sex)p(~sex + time)"	11	612.303845780347	6.89707786245822	0.0240024876086261	209.72141	"Madagascar"	112
"~age * sex"	"~age + time"	"Phi(~age * sex)p(~age + time)"	11	614.913325780347	9.50655786245818	0.00651050792425608	212.33089	"Madagascar"	112
"~age * sex"	"~time"	"Phi(~age * sex)p(~time)"	10	618.730695763689	13.3239278458001	0.000965347135584346	218.27726	"Madagascar"	112
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	619.220467449857	13.8136995319682	0.000755667843787527	222.98843	"Madagascar"	112
"~age * sex"	"~Quadratic + sex"	"Phi(~age * sex)p(~Quadratic + sex)"	7	621.80364	16.3968720821115	0.000207683574406217	227.66421	"Madagascar"	112
"~age * sex"	"~Quadratic * sex"	"Phi(~age * sex)p(~Quadratic * sex)"	8	622.057737449857	16.6509695319681	0.000182905004974512	225.8257	"Madagascar"	112
"~age * sex"	"~Quadratic * age * sex"	"Phi(~age * sex)p(~Quadratic * age * sex)"	12	622.184777826087	16.7780099081983	0.000171648148171589	217.461	"Madagascar"	112
"~age * sex"	"~time * age * sex"	"Phi(~age * sex)p(~time * age * sex)"	28	624.464940212766	19.0581722948774	5.48918858083568e-05	183.70934	"Madagascar"	112
"~age * sex"	"~age * time"	"Phi(~age * sex)p(~age * time)"	16	625.056897917889	19.65013	4.08287579791025e-05	211.64216	"Madagascar"	112
"~age * sex"	"~Quadratic + age"	"Phi(~age * sex)p(~Quadratic + age)"	7	626.95863	21.5518620821115	1.57764866439605e-05	232.81921	"Madagascar"	112
"~age * sex"	"~Quadratic"	"Phi(~age * sex)p(~Quadratic)"	6	628.867916239316	23.4611483214277	6.07315066035482e-06	236.80917	"Madagascar"	112
"~age * sex"	"~Quadratic * age"	"Phi(~age * sex)p(~Quadratic * age)"	8	629.035097449857	23.6283295319681	5.58613100463294e-06	232.80306	"Madagascar"	112
"~age * sex"	"~Time + age + sex"	"Phi(~age * sex)p(~Time + age + sex)"	8	631.794177449857	26.3874095319682	1.40599736540414e-06	235.56214	"Madagascar"	112
"~age * sex"	"~sex + Time"	"Phi(~age * sex)p(~sex + Time)"	7	634.19609	28.7893220821114	4.23073500277751e-07	240.05666	"Madagascar"	112
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	635.667227826087	30.2604599081983	2.02750672611011e-07	230.94345	"Madagascar"	112
"~age * sex"	"~sex * Time"	"Phi(~age * sex)p(~sex * Time)"	8	636.268577449857	30.8618095319681	1.501000690319e-07	240.03654	"Madagascar"	112
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	637.73027	32.3235020821114	7.22733836289907e-08	243.59084	"Madagascar"	112
"~age * sex"	"~Time"	"Phi(~age * sex)p(~Time)"	6	639.549706239316	34.1429383214277	2.9099989222472e-08	247.49096	"Madagascar"	112
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	639.633597449857	34.2268295319682	2.79046181032925e-08	243.40156	"Madagascar"	112
"~age * sex"	"~age"	"Phi(~age * sex)p(~age)"	6	688.713986239316	83.3072183214276	0	296.65524	"Madagascar"	112
"~age * sex"	"~age + sex"	"Phi(~age * sex)p(~age + sex)"	7	688.89336	83.4865920821114	0	294.75393	"Madagascar"	112
"~age * sex"	"~age * sex"	"Phi(~age * sex)p(~age * sex)"	8	690.225117449857	84.8183495319681	0	293.99308	"Madagascar"	112
"~age * sex"	"~1"	"Phi(~age * sex)p(~1)"	5	691.143544545454	85.7367766275659	0	301.15366	"Madagascar"	112
"~age * sex"	"~sex"	"Phi(~age * sex)p(~sex)"	6	691.648916239316	86.2421483214276	0	299.59017	"Madagascar"	112
"~age * sex"	"~sex * time"	"Phi(~age * sex)p(~sex * time)"	16	608.462472430939	0	0.575776239753146	173.41729	"Madagascar"	113
"~age * sex"	"~age + time"	"Phi(~age * sex)p(~age + time)"	11	610.786036049046	2.32356361810707	0.180176568016879	186.52427	"Madagascar"	113
"~age * sex"	"~time + age + sex"	"Phi(~age * sex)p(~time + age + sex)"	12	611.156989016393	2.69451658545427	0.149674183230469	184.76211	"Madagascar"	113
"~age * sex"	"~time"	"Phi(~age * sex)p(~time)"	10	613.470546086956	5.00807365601725	0.0470721854707487	191.3303	"Madagascar"	113
"~age * sex"	"~sex + time"	"Phi(~age * sex)p(~sex + time)"	11	613.706096049046	5.24362361810711	0.0418422796626132	189.44433	"Madagascar"	113
"~age * sex"	"~age * time"	"Phi(~age * sex)p(~age * time)"	16	620.833542430939	12.37107	0.00118552310093345	185.78837	"Madagascar"	113
"~age * sex"	"~time * age * sex"	"Phi(~age * sex)p(~time * age * sex)"	28	621.18107	12.7185975690608	0.000996426727427166	158.99865	"Madagascar"	113
"~age * sex"	"~Quadratic * age * sex"	"Phi(~age * sex)p(~Quadratic * age * sex)"	12	621.706029016393	13.2435565854543	0.000766393770855186	195.31115	"Madagascar"	113
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	621.956919189189	13.49444675825	0.000676039166130307	204.02531	"Madagascar"	113
"~age * sex"	"~Quadratic * sex"	"Phi(~age * sex)p(~Quadratic * sex)"	8	622.621579189189	14.15910675825	0.000484889491514241	204.68997	"Madagascar"	113
"~age * sex"	"~Quadratic + sex"	"Phi(~age * sex)p(~Quadratic + sex)"	7	622.904466792453	14.4419943615136	0.000420934487862305	207.06016	"Madagascar"	113
"~age * sex"	"~Quadratic + age"	"Phi(~age * sex)p(~Quadratic + age)"	7	623.352806792453	14.8903343615136	0.000336402113505771	207.5085	"Madagascar"	113
"~age * sex"	"~Quadratic"	"Phi(~age * sex)p(~Quadratic)"	6	623.963116451613	15.5006440206737	0.000247931470962439	210.19489	"Madagascar"	113
"~age * sex"	"~Quadratic * age"	"Phi(~age * sex)p(~Quadratic * age)"	8	625.353789189189	16.89131675825	0.000123694647991439	207.42218	"Madagascar"	113
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	627.152566792453	18.6900943615136	5.0321237806873e-05	211.30826	"Madagascar"	113
"~age * sex"	"~Time + age + sex"	"Phi(~age * sex)p(~Time + age + sex)"	8	627.366019189189	18.9035467582499	4.52273056810942e-05	209.43441	"Madagascar"	113
"~age * sex"	"~Time"	"Phi(~age * sex)p(~Time)"	6	627.727786451613	19.2653140206737	3.77436549666889e-05	213.95956	"Madagascar"	113
"~age * sex"	"~sex + Time"	"Phi(~age * sex)p(~sex + Time)"	7	628.046126792453	19.5836543615136	3.21897220561517e-05	212.20182	"Madagascar"	113
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	628.550789016394	20.0883165854543	2.50110092722909e-05	202.15591	"Madagascar"	113
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	629.237749189189	20.77527675825	1.7740248992329e-05	211.30614	"Madagascar"	113
"~age * sex"	"~sex * Time"	"Phi(~age * sex)p(~sex * Time)"	8	630.007029189189	21.54455675825	1.20757101865132e-05	212.07542	"Madagascar"	113
"~age * sex"	"~age"	"Phi(~age * sex)p(~age)"	6	698.906656451613	90.4441840206737	0	285.13843	"Madagascar"	113
"~age * sex"	"~age + sex"	"Phi(~age * sex)p(~age + sex)"	7	700.885096792453	92.4226243615136	0	285.04079	"Madagascar"	113
"~age * sex"	"~1"	"Phi(~age * sex)p(~1)"	5	701.012347908847	92.549875477908	0	289.30907	"Madagascar"	113
"~age * sex"	"~age * sex"	"Phi(~age * sex)p(~age * sex)"	8	702.549919189189	94.0874467582499	0	284.61831	"Madagascar"	113
"~age * sex"	"~sex"	"Phi(~age * sex)p(~sex)"	6	702.983996451613	94.5215240206737	0	289.21577	"Madagascar"	113
"~age * sex"	"~sex * time"	"Phi(~age * sex)p(~sex * time)"	16	630.932396487252	0	0.582107477492055	204.31695	"Madagascar"	114
"~age * sex"	"~time"	"Phi(~age * sex)p(~time)"	10	633.717593370474	2.78519688322149	0.144612341930924	220.03041	"Madagascar"	114
"~age * sex"	"~sex + time"	"Phi(~age * sex)p(~sex + time)"	11	633.953280167598	3.02088368034572	0.128536544865081	218.14148	"Madagascar"	114
"~age * sex"	"~time + age + sex"	"Phi(~age * sex)p(~time + age + sex)"	12	635.046379579832	4.11398309257982	0.0744154479202262	217.09807	"Madagascar"	114
"~age * sex"	"~age + time"	"Phi(~age * sex)p(~age + time)"	11	635.233550167598	4.30115368034569	0.0677671971308584	219.42175	"Madagascar"	114
"~age * sex"	"~age * time"	"Phi(~age * sex)p(~age * time)"	16	641.955246487252	11.0228500000001	0.00235191549386675	215.3398	"Madagascar"	114
"~age * sex"	"~time * age * sex"	"Phi(~age * sex)p(~time * age * sex)"	28	646.907993343109	15.9755968558565	0.000197672565253883	193.07116	"Madagascar"	114
"~age * sex"	"~Quadratic"	"Phi(~age * sex)p(~Quadratic)"	6	655.743664958678	24.8112684714256	2.38399140326083e-06	250.43789	"Madagascar"	114
"~age * sex"	"~Quadratic * age * sex"	"Phi(~age * sex)p(~Quadratic * age * sex)"	12	655.774789579832	24.8423930925799	2.34717818099527e-06	237.82647	"Madagascar"	114
"~age * sex"	"~Quadratic + sex"	"Phi(~age * sex)p(~Quadratic + sex)"	7	656.031022265193	25.0986257779414	2.06493240025663e-06	248.64726	"Madagascar"	114
"~age * sex"	"~Quadratic * sex"	"Phi(~age * sex)p(~Quadratic * sex)"	8	656.416341966759	25.483945479507	1.70307874421581e-06	246.94308	"Madagascar"	114
"~age * sex"	"~Quadratic + age"	"Phi(~age * sex)p(~Quadratic + age)"	7	657.699782265193	26.7673857779414	8.96477117901317e-07	250.31602	"Madagascar"	114
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	657.776811966759	26.844415479507	8.62605894950509e-07	248.30355	"Madagascar"	114
"~age * sex"	"~Quadratic * age"	"Phi(~age * sex)p(~Quadratic * age)"	8	658.297601966759	27.365205479507	6.64850975216357e-07	248.82434	"Madagascar"	114
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	661.772049579832	30.8396530925799	1.1701932728049e-07	243.82373	"Madagascar"	114
"~age * sex"	"~Time"	"Phi(~age * sex)p(~Time)"	6	662.118694958678	31.1862984714256	9.83976008508548e-08	256.81292	"Madagascar"	114
"~age * sex"	"~sex * Time"	"Phi(~age * sex)p(~sex * Time)"	8	662.200171966759	31.267775479507	9.44695837984278e-08	252.72691	"Madagascar"	114
"~age * sex"	"~sex + Time"	"Phi(~age * sex)p(~sex + Time)"	7	662.638522265193	31.7061257779413	7.5876177553207e-08	255.25477	"Madagascar"	114
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	664.030372265193	33.0979757779414	3.78328498511172e-08	256.64662	"Madagascar"	114
"~age * sex"	"~Time + age + sex"	"Phi(~age * sex)p(~Time + age + sex)"	8	664.354611966759	33.422215479507	3.21707584769242e-08	254.88135	"Madagascar"	114
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	664.964031966759	34.031635479507	2.3720696049744e-08	255.49077	"Madagascar"	114
"~age * sex"	"~sex"	"Phi(~age * sex)p(~sex)"	6	694.701874958678	63.7694784714256	8.27250181428045e-15	289.3961	"Madagascar"	114
"~age * sex"	"~1"	"Phi(~age * sex)p(~1)"	5	695.220885164835	64.2884886775831	6.38168313641886e-15	291.98168	"Madagascar"	114
"~age * sex"	"~age + sex"	"Phi(~age * sex)p(~age + sex)"	7	696.000252265193	65.0678557779414	4.32212995924544e-15	288.61649	"Madagascar"	114
"~age * sex"	"~age"	"Phi(~age * sex)p(~age)"	6	696.790804958678	65.8584084714256	2.91092814391371e-15	291.48503	"Madagascar"	114
"~age * sex"	"~age * sex"	"Phi(~age * sex)p(~age * sex)"	8	697.094391966759	66.161995479507	2.50096954848973e-15	287.62114	"Madagascar"	114
"~age * sex"	"~sex * time"	"Phi(~age * sex)p(~sex * time)"	16	570.733180958904	0	0.70748469452697	173.84121	"Madagascar"	115
"~age * sex"	"~time + age + sex"	"Phi(~age * sex)p(~time + age + sex)"	12	574.073488455285	3.34030749638055	0.133161442824229	185.8264	"Madagascar"	115
"~age * sex"	"~sex + time"	"Phi(~age * sex)p(~sex + time)"	11	574.202463513514	3.46928255460944	0.124845218595681	188.08739	"Madagascar"	115
"~age * sex"	"~time"	"Phi(~age * sex)p(~time)"	10	578.033941913747	7.30076095484264	0.0183813307924708	194.03939	"Madagascar"	115
"~age * sex"	"~age + time"	"Phi(~age * sex)p(~age + time)"	11	578.608163513513	7.87498255460935	0.0137938759068677	192.49309	"Madagascar"	115
"~age * sex"	"~age * time"	"Phi(~age * sex)p(~age * time)"	16	583.320180958904	12.5870000000001	0.00130762955240515	186.42821	"Madagascar"	115
"~age * sex"	"~time * age * sex"	"Phi(~age * sex)p(~time * age * sex)"	28	583.805696572238	13.072515613334	0.0010257850167268	159.80357	"Madagascar"	115
"~age * sex"	"~Quadratic + sex"	"Phi(~age * sex)p(~Quadratic + sex)"	7	606.983825240642	36.2506442817376	9.50582162167534e-09	229.2828	"Madagascar"	115
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	608.474218981233	37.7410380223291	4.51185123599165e-09	228.68661	"Madagascar"	115
"~age * sex"	"~Quadratic * sex"	"Phi(~age * sex)p(~Quadratic * sex)"	8	608.965948981233	38.2327680223291	3.5283930578912e-09	229.17833	"Madagascar"	115
"~age * sex"	"~Quadratic"	"Phi(~age * sex)p(~Quadratic)"	6	610.01255	39.2793690410959	2.09079010147714e-09	234.38699	"Madagascar"	115
"~age * sex"	"~Quadratic * age * sex"	"Phi(~age * sex)p(~Quadratic * age * sex)"	12	610.493858455285	39.7606774963805	1.64359810633209e-09	222.24677	"Madagascar"	115
"~age * sex"	"~Quadratic + age"	"Phi(~age * sex)p(~Quadratic + age)"	7	611.872705240642	41.1395242817376	8.24864963377978e-10	234.17168	"Madagascar"	115
"~age * sex"	"~Quadratic * age"	"Phi(~age * sex)p(~Quadratic * age)"	8	612.294028981233	41.5608480223291	6.68180149385995e-10	232.50641	"Madagascar"	115
"~age * sex"	"~sex + Time"	"Phi(~age * sex)p(~sex + Time)"	7	622.585095240642	51.8519142817375	3.89239516649037e-12	244.88407	"Madagascar"	115
"~age * sex"	"~Time + age + sex"	"Phi(~age * sex)p(~Time + age + sex)"	8	624.097708981233	53.3645280223291	1.82707773044032e-12	244.31009	"Madagascar"	115
"~age * sex"	"~Time"	"Phi(~age * sex)p(~Time)"	6	624.21852	53.4853390410959	1.71997939741136e-12	248.59297	"Madagascar"	115
"~age * sex"	"~sex * Time"	"Phi(~age * sex)p(~sex * Time)"	8	624.281208981233	53.548028022329	1.66690368038749e-12	244.49359	"Madagascar"	115
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	625.499978455285	54.7667974963805	9.06270986886319e-13	237.25289	"Madagascar"	115
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	625.993675240642	55.2604942817376	7.08032481995269e-13	248.29265	"Madagascar"	115
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	626.997818981233	56.2646380223291	4.28554578449124e-13	247.2102	"Madagascar"	115
"~age * sex"	"~sex"	"Phi(~age * sex)p(~sex)"	6	678.3241	107.590919041096	0	302.69855	"Madagascar"	115
"~age * sex"	"~1"	"Phi(~age * sex)p(~1)"	5	678.504644468085	107.771463509181	0	304.94351	"Madagascar"	115
"~age * sex"	"~age + sex"	"Phi(~age * sex)p(~age + sex)"	7	678.619195240642	107.886014281738	0	300.91817	"Madagascar"	115
"~age * sex"	"~age"	"Phi(~age * sex)p(~age)"	6	679.01717	108.283989041096	0	303.39161	"Madagascar"	115
"~age * sex"	"~age * sex"	"Phi(~age * sex)p(~age * sex)"	8	680.424038981233	109.690858022329	0	300.63642	"Madagascar"	115
"~age * sex"	"~sex * time"	"Phi(~age * sex)p(~sex * time)"	16	586.389148562691	0	0.925072287160672	165.48681	"Madagascar"	116
"~age * sex"	"~time + age + sex"	"Phi(~age * sex)p(~time + age + sex)"	12	593.130678187311	6.74152962462006	0.0317885788759673	180.94936	"Madagascar"	116
"~age * sex"	"~sex + time"	"Phi(~age * sex)p(~sex + time)"	11	593.608260722892	7.21911216020044	0.0250360253759552	183.57436	"Madagascar"	116
"~age * sex"	"~age + time"	"Phi(~age * sex)p(~age + time)"	11	595.818430722892	9.42928216020039	0.00829149924521323	185.78453	"Madagascar"	116
"~age * sex"	"~time"	"Phi(~age * sex)p(~time)"	10	595.948420660661	9.5592720979696	0.00776973325563388	188.04904	"Madagascar"	116
"~age * sex"	"~Quadratic + sex"	"Phi(~age * sex)p(~Quadratic + sex)"	7	601.077333333333	14.6881847706422	0.000597966526362713	199.50528	"Madagascar"	116
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	601.300530746269	14.9113821835775	0.000534823117072593	197.63195	"Madagascar"	116
"~age * sex"	"~Quadratic * sex"	"Phi(~age * sex)p(~Quadratic * sex)"	8	602.447070746269	16.0579221835775	0.000301468661839511	198.7785	"Madagascar"	116
"~age * sex"	"~Quadratic"	"Phi(~age * sex)p(~Quadratic)"	6	603.753448160237	17.3642995975462	0.000156879400886116	204.26547	"Madagascar"	116
"~age * sex"	"~Quadratic * age * sex"	"Phi(~age * sex)p(~Quadratic * age * sex)"	12	604.056668187311	17.66751962462	0.000134810130726665	191.87534	"Madagascar"	116
"~age * sex"	"~Quadratic + age"	"Phi(~age * sex)p(~Quadratic + age)"	7	604.283233333333	17.8940847706422	0.000120371738638067	202.71118	"Madagascar"	116
"~age * sex"	"~age * time"	"Phi(~age * sex)p(~age * time)"	16	605.846408562691	19.45726	5.5091594891715e-05	184.94408	"Madagascar"	116
"~age * sex"	"~Quadratic * age"	"Phi(~age * sex)p(~Quadratic * age)"	8	606.137880746269	19.7487321835775	4.76203918606618e-05	202.46931	"Madagascar"	116
"~age * sex"	"~sex + Time"	"Phi(~age * sex)p(~sex + Time)"	7	607.611063333333	21.2219147706422	2.27979307759672e-05	206.039	"Madagascar"	116
"~age * sex"	"~Time + age + sex"	"Phi(~age * sex)p(~Time + age + sex)"	8	607.929420746269	21.5402721835775	1.9443077029829e-05	204.26085	"Madagascar"	116
"~age * sex"	"~time * age * sex"	"Phi(~age * sex)p(~time * age * sex)"	28	608.025575555556	21.6364269928644	1.85304192458723e-05	159.6313	"Madagascar"	116
"~age * sex"	"~sex * Time"	"Phi(~age * sex)p(~sex * Time)"	8	609.246300746269	22.8571521835776	1.0064869264978e-05	205.57773	"Madagascar"	116
"~age * sex"	"~Time"	"Phi(~age * sex)p(~Time)"	6	609.593378160237	23.2042295975461	8.46138069440082e-06	210.10539	"Madagascar"	116
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	610.099783333333	23.7106347706422	6.56865948823258e-06	208.52773	"Madagascar"	116
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	611.047598187311	24.6584496246201	4.08941672316973e-06	198.86628	"Madagascar"	116
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	611.742740746269	25.3535921835776	2.88877076246754e-06	208.07417	"Madagascar"	116
"~age * sex"	"~sex"	"Phi(~age * sex)p(~sex)"	6	646.343908160237	59.9547595975462	8.85452038782419e-14	246.85593	"Madagascar"	116
"~age * sex"	"~age + sex"	"Phi(~age * sex)p(~age + sex)"	7	646.462033333333	60.0728847706422	8.34669390013525e-14	244.88998	"Madagascar"	116
"~age * sex"	"~1"	"Phi(~age * sex)p(~1)"	5	647.502114792899	61.1129662302083	4.96207892273408e-14	250.08588	"Madagascar"	116
"~age * sex"	"~age"	"Phi(~age * sex)p(~age)"	6	647.777628160237	61.3884795975462	4.32351231111411e-14	248.28965	"Madagascar"	116
"~age * sex"	"~age * sex"	"Phi(~age * sex)p(~age * sex)"	8	648.481000746269	62.0918521835775	3.04159428524812e-14	244.81242	"Madagascar"	116
"~age * sex"	"~sex * time"	"Phi(~age * sex)p(~sex * time)"	16	567.45808251497	0	0.740045623879345	151.32873	"Madagascar"	117
"~age * sex"	"~sex + time"	"Phi(~age * sex)p(~sex + time)"	11	573.092371061947	5.63428854697679	0.0442372663836499	167.813	"Madagascar"	117
"~age * sex"	"~Quadratic + sex"	"Phi(~age * sex)p(~Quadratic + sex)"	7	573.375120612245	5.91703809727483	0.0384051970220205	176.54798	"Madagascar"	117
"~age * sex"	"~time + age + sex"	"Phi(~age * sex)p(~time + age + sex)"	12	573.392696923077	5.93461440810677	0.038069164895776	165.96902	"Madagascar"	117
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	573.985062631579	6.52698011660891	0.0283101891329597	175.06341	"Madagascar"	117
"~age * sex"	"~time"	"Phi(~age * sex)p(~time)"	10	574.224708823529	6.76662630855924	0.0251133275651352	171.07704	"Madagascar"	117
"~age * sex"	"~Quadratic * sex"	"Phi(~age * sex)p(~Quadratic * sex)"	8	574.853662631579	7.39558011660881	0.0183370165641362	175.93201	"Madagascar"	117
