year,site,nest,easting,northing,found_date,found_time,laying_date,clutch_size,end_date,fate,no_chicks,length1,breadth1,weight1,float1,length2,breadth2,weight2,float2,length3,breadth3,weight3,float3,observer,comments,species
1996,A,1,,,420,,,3,,HATCHED,3,31.7,22.7,,E,31.9,22.3,,D,32,22.1,,D,TS,,
1996,A,2,,,420,,,2,425,PRED,,,,,AB,,,,AB,,,,,TS,,
1996,A,3,,,420,,,2,425,PRED,,,,,,,,,,,,,,TS,,
1996,A,4,,,429,,427,3,,,,,,,AB,,,,AB,,,,AB,TS,,
1996,A,5,,,420,,,3,515,PRED,,,,,D,,,,D,,,,E,TS,,
1996,A,6,,,420,,,3,510,HATCHED,3,33.05,22.45,,C,33.2,23.2,,AB,32.5,22.9,,AB,TS,,
1996,A,7,,,420,,,3,515,PRED,,,,,,,,,,,,,,TS,,
1996,A,8,,,421,,423,3,515,PRED,,,,,,,,,,,,,,TS,,
1996,A,9,,,421,,421,2,513,PRED,,,,,,,,,,,,,,TS,,
1996,A,10,,,425,,426,3,,PRED,,,,,,,,,,,,,,TS,,
1996,A,11,,,429,,,3,,PRED,,,,,AB,,,,B,,,,B,TS,,
1996,A,12,,,429,,,3,519,HATCHED,3,32.8,22.8,,C,34.4,22.6,,B,32.6,22.9,,B,TS,,
1996,A,13,,,429,,,3,502,PRED,,,,,C,,,,C,,,,E,TS,,
1996,A,14,,,429,,,3,516,HATCHED,3,30.9,22.3,,C,31.7,22.25,,D,31.6,21.9,,B,TS,,
1996,A,15,,,429,,,3,513,PRED,,,,,B,,,,B,,,,B,TS,,
1996,A,16,,,429,,,3,519,PRED,,,,,B,,,,C,,,,AB,TS,,
1996,A,17,,,429,,,2,502,PRED,,,,,,,,,,,,,,TS,,
1996,A,18,,,430,,,3,502,PRED,,,,,AB,,,,B,,,,AB,TS,,
1996,A,19,,,430,,,3,,HATCHED,3,31.3,22.3,,E,30.7,22.5,,E,31.2,22.1,,E,TS,,
1996,A,20,,,502,,,3,518,PRED,,,,,C,,,,C,,,,D,TS,,
1996,A,21,,,502,,,2,,,,,,,D,,,,D,,,,,TS,,
1996,A,22,,,505,,,3,,HATCHED,,,,,F,,,,F,,,,D,TS,,
1996,A,23,,,506,,,3,515,PRED,,,,,D,,,,D,,,,D,TS,,
1996,A,24,,,509,,,3,523,PRED,,,,,C,,,,,,,,,TS,,
1996,A,25,,,509,,,3,,,,,,,AB,,,,,,,,,TS,,
1996,A,26,,,509,,,3,521,FLOODED,,,,,C,,,,D,,,,D,TS,,
1996,A,27,,,509,,,3,523,HATCHED,3,32.2,22.7,,D,30.9,22.6,,D,31.5,22.3,,D,TS,,
1996,A,28,,,509,,,3,,,,,,,C,,,,C,,,,D,TS,,
1996,A,29,,,509,,,3,,,,,,,AB,,,,AB,,,,AB,TS,,
1996,A,30,,,509,,,3,,,,,,,B,,,,B,,,,B,TS,,
1996,A,31,,,509,,,3,,,,,,,B,,,,B,,,,B,TS,,
1996,A,32,,,509,,,2,,,,,,,,,,,,,,,,TS,,
1996,A,33,,,509,,,2,,,,,,,,,,,,,,,,TS,,
1996,A,34,,,511,,,3,,,,,,,B,,,,AB,,,,AB,TS,,
1996,A,35,,,513,,,3,,,,,,,D,,,,C,,,,D,TS,,
1996,A,36,,,513,,,2,,,,,,,,,,,,,,,,TS,,
1996,A,37,,,515,,,3,601,PRED,,,,,C,,,,C,,,,C,TS,,
1996,A,38,,,519,,,3,,,,,,,B,,,,B,,,,,TS,,
1996,A,39,,,519,,,3,,PRED,,,,,D,,,,D,,,,D,TS,,
1996,A,40,,,520,,,3,,,,,,,D,,,,D,,,,D,TS,,
1996,A,41,,,520,,,3,,HATCHED,3,31.1,22.9,,AB,32.6,23.5,,AB,32.5,23.35,,AB,TS,,
1996,A,42,,,523,,,3,,,,,,,F,,,,F,,,,F,TS,,
1996,A,43,,,526,,,3,,,,,,,D,,,,D,,,,D,TS,,
1996,A,44,,,528,,,3,,,,,,,C,,,,C,,,,C,TS,,
1996,A,45,,,528,,,3,,,,,,,F,,,,F,,,,F,TS,,
1996,A,46,,,528,,,3,,,,,,,C,,,,C,,,,C,TS,,
1996,A,47,,,529,,,3,,,,,,,B,,,,B,,,,B,TS,,
1996,A,48,,,529,,,3,623,HATCHED,3,32.8,22.9,,AB,31.6,22.8,,AB,31.4,22.5,,AB,TS,Hatched 3 chicks between 621-626,
1996,A,49,,,529,,,3,619,PRED,,,,,F,,,,F,,,,F,TS,,
1996,A,50,,,601,,,3,626,HATCHED,3,33.55,23.35,,AB,33.1,23.6,,AB,33,23.3,,AB,TS,,
1996,A,51,,,603,,,3,,,,,,,D,,,,D,,,,C,TS,,
1996,A,52,,,603,,,3,,,,,,,C,,,,B,,,,C,TS,,
1996,A,53,,,603,,,3,,HATCHED,,32.25,22.9,,F,32.2,22.5,,F,32.9,22.85,,F,TS,,
1996,A,54,,,603,,,3,,HATCHED,3,32.7,22.5,,F,31.3,22.5,,F,32.7,22.3,,F,TS,,
1996,A,55,,,604,,,3,613,HATCHED,3,31.9,22.4,,F,32.3,22.9,,F,31.35,22.95,,F,TS,,
1996,A,56,,,604,,,3,,HATCHED,,,,,D,,,,D,,,,D,TS,,
1996,A,57,,,605,,,3,,HATCHED,3,33,22.7,,F,33.7,23,,F,32.5,23.9,,F,TS,,
1996,A,58,,,605,,,3,,,,,,,D,,,,D,,,,D,TS,,
1996,A,59,,,608,,,3,,HATCHED,3,31.5,23.9,,,,,,,,,,,TS,,
1996,A,60,,,608,,,3,616,PRED,,,,,F,,,,F,,,,F,TS,,
1996,A,61,,,608,,,5,,,,31.7,22.8,,D,32.2,22.3,,E,32.5,22.75,,E,TS,"other 2 eggs: 31.5 x 23.15 F, 28.45 x 20.15 C",
1996,A,62,,,608,,,3,616,HATCHED,2,32.4,23.15,,F,31.8,23.1,,F,32.5,22.8,,F,TS,,
1996,A,63,,,611,,,3,624,HATCHED,1,30.5,22.9,,F,32.1,22.75,,F,31.2,23,,F,TS,,
1996,A,64,,,611,,,3,,,,,,,E,,,,F,,,,F,TS,,
1996,A,65,,,623,,,3,,,,30.55,22.9,,F,32,22.75,,F,31.2,23,,F,TS,,
1996,A,66,,,625,,,3,704,HATCHED,3,32.9,22.8,,F,33,23.4,,E,33.1,22.7,,E,TS,,
1996,A,500,,,608,,,3,616,HATCHED,3,33.3,22.15,,F,32.8,22.8,,F,33.2,22.6,,F,TS,,
1996,A,501,,,523,,,3,,,,,,,B,,,,B,,,,B,TS,,
1996,B,1,,,415,,411,3,,,,31.2,22.2,,C,32,21,,C,31.2,22.1,,B,JK,,
1996,B,8,,,416,,410,3,424,PRED,,31.5,22.8,8.4,C,31.9,21.9,7.9,C,32.1,22.4,8,D,JK,,
1996,B,9,,,416,,414,3,421,PRED,0,31.5,23.3,8.5,B,31.9,23.8,9.1,B,32.4,23.1,8.5,AB,JK,,
1996,B,10,,,416,,413,3,424,PRED,0,33,23.3,8.8,AB,32.8,23.5,,C,32.4,24.2,,C,JK,,
1996,B,11,,,416,,414,3,421,PRED,0,,,,AB,,,,B,,,,B,JK,,
1996,B,12,,,416,,414,3,426,PRED,,30.8,22.4,7.6,B,30.8,22.3,7.6,B,30.7,22.3,7.5,B,JK,,
1996,B,13,,,416,,413,3,425,PRED,0,,,,B,,,,B,,,,C,JK,,
1996,B,14,,,416,,414,3,,,,32.4,22.6,8.2,B,31,22.5,7.7,B,32,22.8,8.2,B,JK,,
1996,B,15,,,416,,411,3,504,HATCHED,3,31.4,21.6,6.7,C,32.2,21.7,7,C,31.5,21.6,6.8,C,JK,,
1996,B,16,,,416,,415,3,,,,,,,AB,,,,AB,,,,AB,JK,,
1996,B,17,,,416,,,1,,,,,,,,,,,,,,,,JK,NOT INCUBATED,
1996,B,18,,,416,,,2,,,,,,,,,,,,,,,,JK,NOT INCUBATED,
1996,B,19,,,416,,413,3,418,PRED,0,,,,B,,,,C,,,,B,JK,,
1996,B,29,,,417,,411,3,422,PPRED,,31.6,22.7,7.9,C,31.6,23.2,8.5,D,31.3,23.3,8.4,C,JK,,
1996,B,30,,,418,,414,3,,,,,,,C,,,,B,,,,C,JK,,
1996,B,31,,,418,,410,3,,,,31.8,22.9,,D,31.8,22.8,,D,31.9,23.1,,D,JK,,
1996,B,32,,,418,,410,3,424,PRED,0,,,,D,,,,D,,,,C,JK,,
1996,B,33,,,418,,,3,424,PRED,0,31.5,23.8,,,31.4,23.6,,,31.5,22.6,,,JK,NOT INCUBATED,
1996,B,38,,,421,,413,3,424,PRED,0,,,,D,,,,D,,,,D,JK,,
1996,B,39,,,421,,417,3,,,,32.2,23.3,8.8,D,32.5,21.9,8,AB,32.7,22.9,8.8,B,JK,,
1996,B,50,,,421,,415,3,,,,31.5,22.3,,D,31.2,22.4,,C,30.6,22.6,,C,JK,,
1996,B,51,,,425,,,2,504,PRED,0,,,,,,,,,,,,,JK,,
1996,B,52,,,425,,416,3,,,,31.7,22.4,,D,31,21.3,,D,31.3,21.5,,E,JK,,
1996,B,53,,,425,,,1,514,PRED,0,,,,,,,,,,,,,JK,,
1996,B,56,,,427,,429,2,,,,,,,FRESH,,,,FRESH,,,,,JK,,
1996,B,60,,,428,,428,3,,HATCHED,3,30.5,21.7,,A,30.6,21.7,,AB,29.9,21.8,,A,JK,,
1996,B,61,,,428,,430,2,,,,,,,FRESH,,,,FRESH,,,,,JK,,
1996,B,69,,,430,,,1,,,,,,,,,,,,,,,,JK,,
1996,B,70,,,501,,501,3,526,HATCHED,4,31.3,23,8.2,A,30,22.9,7.9,AB,30.3,22.9,7.8,AB,JK,,
1996,B,71,,,501,,430,3,508,PRED,0,,,,AB,,,,AB,,,,AB,JK,,
1996,B,72,,,501,,429,3,503,PRED,0,,,,AB,,,,B,,,,B,JK,,
1996,B,73,,,501,,430,3,516,PRED,,32.1,22.7,7.9,B,31.9,22.6,7.7,AB,32.5,22.7,8,AB,JK,,
1996,B,74,,,501,,,2,,,,,,,,,,,,,,,,JK,NOT INCUBATED,
1996,B,75,,,501,,430,3,510,PRED,0,,,,AB,,,,AB,,,,AB,JK,,
1996,B,76,,,501,,501,3,528,HATCHED,4,32.3,23.8,9,A,33.2,23,8.8,A,34,23,9,A,JK,,
1996,B,77,,,501,,,2,,,,,,,,,,,,,,,,JK,,
1996,B,80,,,502,,501,3,,,,31.2,23.7,,A,31.9,24.3,,AB,31.5,23.8,,AB,JK,,
1996,B,83,,,504,,504,3,514,PRED,,31.7,23.5,8.6,A,32.3,24,9.4,A,31,23.2,8.5,A,JK,,
1996,B,84,,,504,,503,3,523,PRED,,32.4,22.4,8.2,AB,32.6,23.3,8.9,AB,33.4,22.8,8.8,AB,JK,,
1996,B,85,,,504,,503,3,523,PRED,,33.2,22.9,8.7,AB,32.4,23,8.6,AB,32,22.7,8.2,A,JK,,
1996,B,86,,,504,,504,3,512,PRED,,,,,A,,,,A,,,,A,JK,,
1996,B,88,,,505,,430,3,,,,31.6,23.7,,C,32.4,23.9,,B,30.7,23,,D,JK,,
1996,B,89,,,506,,506,3,518,PRED,,,,,A,,,,A,,,,A,JK,,
1996,B,90,,,506,,506,3,512,PRED,,,,,A,,,,A,,,,A,JK,,
1996,B,91,,,506,,504,3,516,FLOODED,,31.8,24,9.2,B,32.5,24.1,9.4,AB,32.3,23.5,8.9,B,JK,,
1996,B,96,,,507,,504,3,,,,31.4,23.7,,B,31.5,23.5,,AB,31.5,22.9,,C,JK,,
1996,B,97,,,507,,507,3,514,FLOODED,,33.2,21.7,7.9,A,33,21.8,8,A,32.7,22,8.2,A,JK,,
1996,B,98,,,508,,506,3,513,TRAMP,0,,,,C,,,,AB,,,,AB,JK,,
1996,B,99,,,508,,,2,,,,,,,F,,,,F,,,,,JK,,
1996,B,101,,,509,,506,3,514,PRED,0,,,,AB,,,,D,,,,B,JK,,
1996,B,102,,,509,,505,3,,,,,,,C,,,,AB,33.4,22.5,,C,JK,,
1996,B,103,,,509,,509,3,514,FLOODED,,,,,A,,,,A,,,,A,JK,,
1996,B,104,,,510,,,2,511,PRED,0,,,,,,,,,,,,,JK,,
1996,B,108,,,511,,,1,514,PRED,0,,,,,,,,,,,,,JK,,
1996,B,109,,,512,,,3,515,PRED,,,,,F,,,,F,,,,F,JK,,
1996,B,110,,,512,,511,3,515,FLO,0,,,,B,,,,AB,,,,AB,JK,,
1996,B,117,,,513,,513,3,520,PRED,0,,,,B,,,,AB,,,,A,JK,,
1996,B,118,,,513,,505,3,514,PRED,0,,,,D,,,,D,,,,D,JK,,
1996,B,119,,,514,,513,3,,,,31.7,22.9,8.3,B,31.8,22.5,7.9,AB,31.7,22.5,8.2,AB,JK,,
1996,B,120,,,514,,504,3,516,PRED,,31.3,23.1,8,D,31.7,23.4,8.6,D,31.5,23.5,8.3,D,JK,,
1996,B,121,,,514,,514,3,,,,31.6,23.3,8.6,A,32.9,23.5,9.3,A,32,23.8,9.2,A,JK,,
1996,B,122,,,514,,513,3,,,,33,23,8,F,33.2,23.6,8.5,D,32.6,23,8,D,JK,,
1996,B,130,,,516,,,1,,,,,,,,,,,,,,,,JK,,
1996,B,131,,,516,,430,3,525,HAT,1 MINIMUM,,,,F,,,,F,,,,F,JK,,
1996,B,132,,,517,,508,3,,,,31.7,22.3,,C,31.7,22.6,,F,31.2,22.5,,C,JK,,
1996,B,136,,,519,,519,3,520,PRED,0,,,,AB,,,,AB,,,,A,JK,,
1996,B,137,,,519,,519,1,521,PRED,,33.2,22.7,8.8,A,,,,,,,,,JK,,
1996,B,138,,,519,,519,3,613,HATCHED,3,32.2,22.9,8.6,A,32.3,22.2,8.1,A,31.9,22.1,7.9,A,JK,,
1996,B,140,,,520,,,3,520,PRED,0,,,,F,,,,F,,,,F,JK,,
1996,B,141,,,520,,510,3,604,PRED,,31.5,23.4,,D,31.5,23.9,,D,31.7,24.1,,F,JK,,
1996,B,142,,,521,,508,3,523,PRED,,32.6,22.2,7.8,E,31.6,22,7.4,F,31.5,22.5,7.7,E,JK,,
1996,B,143,,,521,,,3,,,,,,,F,,,,F,,,,F,JK,,
1996,B,144,,,521,,521,3,601,PRED,,31.7,22.7,8.5,A,31.8,23,8.7,A,31.9,22.8,8.8,A,JK,,
1996,B,145,,,521,,519,3,,,,32.8,23.1,,AB,32.4,23.2,,B,33.5,23.2,,B,JK,,
1996,B,147,,,523,,520,3,614,HATCHED,3,32.8,23.1,8.8,C,34.2,23.3,9.1,AB,33.2,23.6,9.1,B,JK,,
1996,B,148,,,523,,522,3,527,PRED,0,,,,AB,,,,AB,,,,AB,JK,,
1996,B,152,,,524,,,3,,,,,,,F,,,,F,,,,F,JK,,
1996,B,153,,,524,,,3,,,,,,,F,,,,F,,,,F,JK,,
1996,B,154,,,524,,,3,,,,,,,F,,,,F,,,,F,JK,,
1996,B,155,,,525,,501,2,,,,,,,PEEP,,,,PEEP,,,,,JK,,
1996,B,156,,,525,,,2,526,PRED,,,,,FRESH,,,,FRESH,,,,,JK,,
1996,B,157,,,525,,525,3,607,STO,,,,,A,,,,A,,,,A,JK,,
1996,B,159,,,527,,522,3,531,PPRED,,32.4,23.3,8.5,D,32.5,23.3,8.5,C,31.5,22.3,7.8,AB,JK,,
1996,B,160,,,527,,525,3,,,,30.5,22.9,,AB,30.9,22.9,,B,31.6,22.8,,B,JK,,
1996,B,169,,,601,,603,2,,,,34.8,23,8.9,FRESH,33.3,22.8,8.6,LAID 603,,,,,JK,2 EGGS ADDED FROM C/190,
1996,B,170,,,601,,526,3,,,,31.8,22.9,,C,31.3,22.7,,C,31.6,22.9,,D,JK,,
1996,B,171,,,601,,527,2,,,,32.5,23,,C,32.5,22.8,,F,,,,,JK,"2ND EGG WITH SMALL CRACK, 2 EGGS ADDED FROM C/170",
1996,B,172,,,601,,601,3,608,PRED,,,,,A,,,,AB,,,,AB,JK,,
1996,B,176,,,602,,513,2,607,HATCHED,2,32.3,22.3,,F,31.8,22.4,,F,,,,,JK,,
1996,B,177,,,603,,603,2,618,PRED,,32.2,23.1,9,A,31.6,22.6,8.2,A,,,,,JK,,
1996,B,178,,,603,,529,3,,,,,,,C,,,,C,,,,C,JK,,
1996,B,179,,,603,,531,3,,,,,,,B,,,,C,,,,B,JK,,
1996,B,180,,,603,,602,3,609,PRED,,31.4,22.4,8,AB,31.5,22.5,8.2,A,31.6,21.8,,B,JK,,
1996,B,181,,,604,,527,2,,,,32.6,22.7,,D,33.2,22.9,,D,,,,,JK,2 EGGS FROM B/187 ADDED,
1996,B,182,,,603,,528,3,609,PPRED,,35.2,22.6,8.4,C,33.9,22.9,8.5,C,34.3,23.5,9,D,JK,,
1996,B,183,,,604,,604,3,702,HATCHED,2,31.2,22.6,8.2,A,31.5,22.7,8.4,A,31.2,22.8,8.4,A,JK,,
1996,B,187,,,605,,531,3,,,,32.7,23.1,,C,31.6,22.9,,C,32.2,22.9,,C,JK,,
1996,B,193,,,608,,607,3,613,PRED,,31.8,23.4,8.9,B,33.7,23.5,9.4,AB,32.9,23.8,9.5,A,JK,,
1996,B,194,,,609,,608,2,614,PRED,,32.4,23,8.7,A,32.7,22.8,8.6,AB,,,,,JK,,
1996,B,195,,,609,,608,3,614,PRED,,32.8,24.2,9.4,AB,32,24.1,9.2,B,32.9,23.6,9.2,A,JK,,
1996,B,196,,,609,,608,3,613,PRED,,30.6,22.9,8.3,AB,30.7,22.8,8.1,AB,32.2,23.3,8.6,A,JK,,
1996,B,201,,,426,,,3,506,PRED,,,,,E,,,,E,,,,E,TS,,
1996,B,203,,,421,,425,3,507,TRAMPLED,,,,,,,,,,,,,,TS,,
1996,B,204,,,421,,,3,,,,,,,F,,,,F,,,,F,TS,,
1996,B,205,,,421,,,2,428,PRED,,,,,,,,,,,,,,TS,,
1996,B,206,,,421,,,1,,,,,,,,,,,,,,,,TS,,
1996,B,207,,,423,,,3,427,PRED,,,,,AB,,,,AB,,,,AB,TS,,
1996,B,208,,,423,,425,3,515,PRED,,,,,,,,,,,,,,TS,,
1996,B,209,,,427,,,3,,HATCHED,1,31.9,22.9,,F,31.8,22.9,,F,30.7,22.7,,F,TS,,
1996,B,210,,,427,,,1,,PRED,,,,,,,,,,,,,,TS,,
1996,B,211,,,421,,,1,,,,,,,,,,,,,,,,TS,,
1996,B,212,,,421,,,3,,REMOVED,,,,,D,,,,AB,,,,AB,TS,,
1996,B,213,,,421,,,3,506,HATCHED,2,31,22.2,,D,,,,D,,,,D,TS,,
1996,B,214,,,428,,,3,,HATCHED,3,31,22.5,,F,31.2,22.9,,F,32.3,22.7,,F,TS,,
1996,B,215,,,428,,,3,521,PRED,,,,,,,,,,,,,,TS,,
1996,B,216,,,428,,501,3,521,PRED,,,,,,,,,,,,,,TS,,
1996,B,217,,,428,,,3,507,HATCHED,3,,,,F,,,,F,,,,F,TS,,
1996,B,218,,,430,,428,3,,REMOVED,,31.6,22.6,,B,32.2,22.5,,B,31.1,22.8,,B,JK,,
1996,B,219,,,430,,501,3,524,PPRED,,,,,,,,,,,,,,TS,,
1996,B,220,,,430,,,3,,,,,,,C,,,,,,,,,TS,,
1996,B,221,,,502,,,3,,,,,,,C,,,,C,,,,B,TS,,
1996,B,222,,,502,,,3,,HATCHED,3,32,23,,F,32.3,22.7,,F,32.05,23.1,,F,TS,,
1996,B,223,,,502,,,3,526,HATCHED,3,33.1,23.6,,AB,33.4,23.4,,B,33.2,23.1,,B,TS,,
1996,B,224,,,502,,,3,516,PRED,,,,,C,,,,C,,,,B,TS,,
1996,B,225,,,502,,,3,522,HATCHED,3,31.2,22.7,,B,32.3,22.1,,B,32,22.6,,B,TS,,
1996,B,226,,,502,,,3,,HATCHED,3,32.6,22.4,,F,32.2,29.9,,F,29.6,22.6,,F,TS,,
1996,B,227,,,502,,,2,507,PRED,,,,,,,,,,,,,,TS,,
1996,B,228,,,502,,,3,521,PRED,,,,,AB,,,,C,,,,B,TS,,
1996,B,229,,,502,,,3,521,PRED,,,,,AB,,,,B,,,,AB,TS,,
1996,B,230,,,503,,,3,523,PRED,,,,,C,,,,B,,,,AB,TS,,
1996,B,231,,,503,,,1,523,FLOODED,,,,,,,,,,,,,,TS,,
1996,B,232,,,504,,,3,,,,,,,AB,,,,AB,,,,B,TS,,
1996,B,233,,,505,,,3,517,PRED,,,,,AB,,,,C,,,,B,TS,,
1996,B,234,,,507,,,3,517,PRED,,,,,E,,,,D,,,,D,TS,,
1996,B,235,,,507,,,3,524,PRED,,,,,B,,,,,,,,,TS,,
1996,B,236,,,507,,,3,,,,,,,AB,,,,,,,,,TS,,
1996,B,237,,,509,,,3,527,PRED,,,,,B,,,,C,,,,B,TS,,
1996,B,238,,,510,,,3,525,HATCHED,3,31.8,23.1,,D,32.3,23.1,,D,31.3,22.8,,D,TS,,
1996,B,239,,,511,,,3,513,PRED,,,,,F,,,,F,,,,F,TS,,
1996,B,240,,,513,,,3,,,,,,,D,,,,D,,,,C,TS,,
1996,B,241,,,515,,,2,,,,,,,,,,,,,,,,TS,,
1996,B,242,,,515,,,3,602,FLOODED,,,,,AB,,,,B,,,,B,TS,,
1996,B,243,,,521,,,3,609,PRED,,,,,AB,,,,AB,,,,AB,TS,,
1996,B,244,,,521,,,3,524,PPRED,,,,,F,,,,F,,,,F,TS,,
1996,B,245,,,522,,,3,,,,,,,C,,,,C,,,,C,TS,,
1996,B,246,,,523,,,3,,,,,,,C,,,,C,,,,C,TS,,
1996,B,247,,,523,,,3,524,HATCHED,3,32,22.5,,,32.2,22.4,,,31.1,22.7,,,TS,,
1996,B,248,,,524,,,3,,,,30.6,23.4,8.6,AB,31.35,23.1,8.55,AB,31.4,23.25,8.9,AB,JK,"B31F, 2",
1996,B,249,,,524,,,3,529,HATCHED,,,,,F,,,,F,,,,F,TS,,
1996,B,250,,,524,,,3,,,,,,,AB,,,,AB,,,,AB,TS,,
1996,B,251,,,601,,,3,618,HATCHED,3,32.1,23,,D,,,,D,,,,D,TS,,
1996,B,252,,,601,,,3,,,,,,,AB,,,,C,,,,AB,TS,,
1996,B,253,,,602,,,3,,,,,,,D,,,,D,,,,D,TS,,
1996,B,254,,,602,,,3,,,,,,,F,,,,D,,,,F,TS,,
1996,B,255,,,603,,603,3,,,,33.5,22.4,,C,31.7,22.4,,C,33.2,22.6,,B,JK,,
1996,B,256,,,603,,,3,627,HATCHED,3,32.2,23.5,9.1,AB,31.5,23.2,8.75,AB,32.1,23.4,9.15,,TS,,
1996,B,257,,,603,,529,3,,PRED,,,,,B,,,,B,,,,B,JK,,
1996,B,258,,,603,,,3,612,PRED,,,,,D,,,,D,,,,F,TS,,
1996,B,259,,,604,,,3,609,PRED,,31.05,22.1,,F,30.5,22.2,,F,30.6,22,,F,TS,,
1996,B,260,,,604,,,3,611,HATCHED,3,31,23.1,,F,30.8,23.5,,F,31.6,22.75,,F,TS,,
1996,B,261,,,605,,601,3,,,,31.5,23.2,,D,31.6,22.9,,D,31.9,23.5,,D,JK,,
1996,B,262,,,605,,,3,616,HATCHED,3,32.3,22.4,,F,31.4,22.5,,F,31.75,22.5,,F,TS,,
1996,B,263,,,605,,,3,617,PRED,,,,,D,,,,D,,,,D,TS,,
1996,B,264,,,605,,,3,,,,,,,C,,,,C,,,,C,TS,,
1996,B,265,,,607,,,3,,,,31.5,23.2,,C,31.6,22.9,,C,31.9,23.5,,C,JK,,
1996,B,266,,,607,,,3,628,HATCHED,3,33,22.7,,C,33.8,22.5,,C,32.1,22.4,,C,TS,,
1996,B,267,,,607,,,3,,,,,,,C,,,,C,,,,C,TS,,
1996,B,268,,,608,,,3,610,PRED,,32.3,23.1,,F,31.5,23.3,,F,31.1,22.9,,E,TS,,
1996,B,269,,,608,,,3,,,,,,,C,,,,C,,,,C,TS,,
1996,B,270,,,609,,,3,615,HATCHED,3,32.85,22.65,,F,32.1,22.85,,F,32.2,22.5,,F,TS,,
1996,B,271,,,611,,,3,618,HATCHED,3,31.2,23.2,,F,31.2,22.8,,F,30.6,23,,F,TS,,
1996,B,272,,,611,,,3,,,,,,,D,,,,D,,,,C,TS,,
1996,B,273,,,612,,608,2,701,DESERTED,,31.8,22.9,,C,31.5,23.15,,B,,,,,JK,,
1996,B,274,,,615,,,3,619,HATCHED,2,32,23.8,,F,31.6,23,,F,32,23,,F,TS,,
1996,B,275,,,617,,,3,624,HATCHED,2,31.6,22.4,,F,31.1,22.3,,F,32.1,22.25,,F,TS,,
1996,B,276,,,617,,,3,621,TRAMPLED,,30.35,23,,F,31,22.7,,E,30.75,22.5,,F,TS,,
1996,B,277,,,620,,,3,622,HATCHED,3,32.3,22.2,,,32.9,22.1,,,31.7,22.3,,,TS,,
1996,B,278,,,626,,,3,,,,,,,C,,,,D,,,,C,TS,,
1996,B,279,,,626,,,3,629,HATCHED,2,30,23.2,,F,30.1,23.45,,F,,,,,TS,,
1996,B,280,,,626,,607,3,702,HATCHED,3,31.9,23,,F,32.2,22.6,,F,31.7,23,,F,JK,,
1996,B,281,,,627,,,3,,,,32,23,,D,31.3,23.3,,C,32.9,23.15,,D,TS,,
1996,B,282,,,,,,,,,1,,,,,,,,,,,,,TS,,
1996,B,303,,,610,,,3,,,,,,,F,,,,F,,,,F,JK,,
1996,B,304,,,610,,608,3,611,PRED,,,,,AB,,,,C,,,,AB,JK,,
1996,B,305,,,610,,608,3,,,,30.6,22.8,,B,30.7,22.2,,AB,30.3,22.3,,B,JK,,
1996,B,306,,,611,,,3,617,HATCHED,3,31.2,23.8,,F,31.5,23.1,,F,30.25,23.9,,F,TS,,
1996,B,307,,,611,,606,2,,,,,,,C,,,,C,,,,,JK,,
1996,B,308,,,611,,608,3,,,,,,,B,,,,C,,,,F,JK,3RD EGG UNFERTILE?,
1996,B,309,,,611,,519,3,611,HATCHED,3,,,,PEEP,,,,PEEP,,,,PEEP,JK,,
1996,B,310,,,611,,609,3,610,PRED,,31.9,23.8,9.1,B,31,23.7,9,B,31.8,23.5,8.6,B,JK,,
1996,B,311,,,611,,,3,614,PRED,,,,,F,,,,F,,,,F,JK,,
1996,B,312,,,612,,610,3,614,PRED,,32.9,23,,B,35.6,22.7,9.2,AB,34.8,22.7,,B,JK,,
1996,B,313,,,613,,612,3,622,PRED,,33.7,22.9,9,A,32.6,22.8,8.3,AB,32.7,23.5,8.9,AB,JK,,
1996,B,314,,,613,,605,2,,,,,,,D,,,,D,,,,,JK,,
1996,B,315,,,613,,618,3,,,,,,,FRESH,,,,FRESH,,,,LAID 618,JK,,
1996,B,317,,,614,,607,3,,,,,,,C,,,,D,,,,D,JK,,
1996,B,319,,,615,,611,3,,,,34.4,23.4,9.1,B,33.6,23.3,8.8,D,34,23.5,9.1,AB,JK,,
1996,B,320,,,615,,611,3,621,PRED,,31.3,23.1,8,D,30.6,23,7.8,B,30.5,23.2,8,B,JK,,
1996,B,321,,,615,,615,2,,,,,,,A,,,,AB,,,,,JK,,
1996,B,322,,,616,,616,3,621,PRED,,,,,A,,,,A,,,,A,JK,,
1996,B,323,,,616,,609,3,,,,32.1,22.8,,C,32.7,23.1,,D,32.7,22.9,,D,JK,,
1996,B,326,,,616,,610,3,,,,,,,C,,,,D,,,,C,JK,,
1996,B,327,,,617,,619,2,,,,,,,FRESH,,,,LAID 619,,,,,JK,,
1996,B,328,,,617,,C,3,,PRED,,31,22.8,,C,30.6,23.3,,C,30.2,22.8,,D,JK,B218M?,
1996,B,329,,,618,,613,2,,,,,,,C,,,,C,,,,,JK,,
1996,B,330,,,618,,616,3,628,PRED,,31.7,23.3,8.7,AB,31.8,23.1,,B,32,23.6,,B,JK,,
1996,B,500,,,620,,,1,620,HATCHED,2,29.6,21.9,,F,,,,,,,,,TS,,
1996,C,2,,,415,,,2,420,PRED,0,31.8,23.4,,B,31.3,22.9,,F,,,,,JK,,
1996,C,3,,,415,,410,3,,,,,,,D,,,,D,,,,D,JK,,
