"bird_ID" "ch" "sex" "age" "population"
"bird_266" "0111100" "M" "A" "SP"
"bird_267" "0110000" "M" "A" "SP"
"bird_268" "0111100" "M" "A" "SP"
"bird_272" "0100000" "M" "A" "SP"
"bird_273" "1100000" "F" "A" "SP"
"bird_274" "0100000" "M" "A" "SP"
"bird_275" "0111110" "M" "A" "SP"
"bird_277" "0100000" "F" "A" "SP"
"bird_280" "0110000" "M" "A" "SP"
"bird_281" "0100000" "M" "A" "SP"
"bird_282" "0100000" "M" "A" "SP"
"bird_283" "0100000" "M" "A" "SP"
"bird_284" "1000000" "F" "A" "SP"
"bird_285" "0100000" "F" "A" "SP"
"bird_286" "0111000" "F" "A" "SP"
"bird_287" "0100000" "F" "A" "SP"
"bird_288" "0110000" "F" "A" "SP"
"bird_289" "0110000" "M" "A" "SP"
"bird_290" "0100000" "M" "A" "SP"
"bird_291" "0100000" "M" "A" "SP"
"bird_293" "0100000" "F" "A" "SP"
"bird_294" "1000100" "F" "A" "SP"
"bird_295" "0100000" "F" "A" "SP"
"bird_296" "0101000" "F" "A" "SP"
"bird_297" "0101000" "F" "A" "SP"
"bird_298" "0111110" "M" "A" "SP"
"bird_304" "0111110" "M" "A" "SP"
"bird_305" "1000010" "F" "A" "SP"
"bird_306" "0101000" "M" "A" "SP"
"bird_311" "0111100" "F" "A" "SP"
"bird_315" "1111100" "F" "A" "SP"
"bird_326" "1011100" "F" "A" "SP"
"bird_328" "0101000" "F" "A" "SP"
"bird_336" "1110010" "M" "A" "SP"
"bird_339" "0111000" "F" "A" "SP"
"bird_340" "0111000" "M" "A" "SP"
"bird_347" "1100000" "M" "A" "SP"
"bird_358" "1000000" "F" "A" "SP"
"bird_368" "1110100" "F" "A" "SP"
"bird_378" "1100000" "M" "A" "SP"
"bird_383" "0100100" "F" "A" "SP"
"bird_384" "0111100" "M" "A" "SP"
"bird_388" "1100000" "M" "A" "SP"
"bird_389" "0111111" "M" "A" "SP"
"bird_399" "1000000" "F" "A" "SP"
"bird_403" "0100000" "M" "A" "SP"
"bird_404" "0111100" "M" "A" "SP"
"bird_411" "0100000" "F" "A" "SP"
"bird_418" "0100000" "M" "A" "SP"
"bird_425" "0111111" "M" "A" "SP"
"bird_426" "0110000" "F" "A" "SP"
"bird_428" "0100000" "M" "A" "SP"
"bird_467" "0010000" "F" "A" "SP"
"bird_468" "0010000" "F" "A" "SP"
"bird_473" "1111000" "F" "A" "SP"
"bird_477" "0100010" "F" "A" "SP"
"bird_480" "0010000" "F" "A" "SP"
"bird_481" "0010000" "F" "A" "SP"
"bird_482" "0010000" "M" "A" "SP"
"bird_483" "0011110" "F" "A" "SP"
"bird_484" "1100000" "F" "A" "SP"
"bird_491" "1111100" "F" "A" "SP"
"bird_494" "1100000" "M" "A" "SP"
"bird_501" "0011000" "F" "A" "SP"
"bird_502" "0010000" "F" "A" "SP"
"bird_505" "1000000" "M" "A" "SP"
"bird_511" "1111000" "M" "A" "SP"
"bird_516" "1000000" "M" "A" "SP"
"bird_517" "0010001" "F" "A" "SP"
"bird_518" "0010000" "M" "A" "SP"
"bird_519" "0011100" "F" "A" "SP"
"bird_527" "1100000" "M" "A" "SP"
"bird_529" "0010000" "F" "A" "SP"
"bird_531" "0011000" "F" "A" "SP"
"bird_548" "1111110" "F" "A" "SP"
"bird_549" "1000000" "F" "A" "SP"
"bird_560" "1000010" "F" "A" "SP"
"bird_577" "1100000" "M" "A" "SP"
"bird_578" "1100000" "M" "A" "SP"
"bird_580" "1111111" "M" "A" "SP"
"bird_581" "1000000" "M" "A" "SP"
"bird_582" "1111110" "F" "A" "SP"
"bird_583" "1100010" "M" "A" "SP"
"bird_584" "1110000" "F" "A" "SP"
"bird_587" "1110000" "F" "A" "SP"
"bird_588" "1111111" "M" "A" "SP"
"bird_589" "1100000" "M" "A" "SP"
"bird_590" "1100100" "M" "A" "SP"
"bird_591" "1100000" "M" "A" "SP"
"bird_599" "1000000" "F" "A" "SP"
"bird_600" "1110000" "F" "A" "SP"
"bird_601" "1000000" "F" "A" "SP"
"bird_603" "1100000" "F" "A" "SP"
"bird_607" "1010000" "F" "A" "SP"
"bird_608" "1010000" "F" "A" "SP"
"bird_611" "0010000" "M" "A" "SP"
"bird_618" "1101000" "M" "A" "SP"
"bird_626" "0010000" "M" "A" "SP"
"bird_627" "0010000" "F" "A" "SP"
"bird_628" "1000100" "F" "A" "SP"
"bird_629" "0010000" "M" "A" "SP"
"bird_633" "0010000" "M" "A" "SP"
"bird_639" "1000000" "M" "A" "SP"
"bird_644" "0101110" "F" "A" "SP"
"bird_645" "1111110" "F" "A" "SP"
"bird_648" "1100000" "F" "A" "SP"
"bird_649" "0101000" "M" "A" "SP"
"bird_650" "0001110" "F" "A" "SP"
"bird_660" "0001110" "F" "A" "SP"
"bird_661" "0010000" "F" "A" "SP"
"bird_662" "0010000" "F" "A" "SP"
"bird_663" "0010000" "M" "A" "SP"
"bird_669" "0010000" "F" "A" "SP"
"bird_674" "0010000" "M" "A" "SP"
"bird_675" "0001010" "F" "A" "SP"
"bird_676" "0001000" "F" "A" "SP"
"bird_684" "1111100" "M" "A" "SP"
"bird_685" "0001000" "M" "A" "SP"
"bird_693" "1111111" "F" "A" "SP"
"bird_696" "1011010" "F" "A" "SP"
"bird_697" "0001010" "M" "A" "SP"
"bird_698" "0001000" "F" "A" "SP"
"bird_699" "0001000" "M" "A" "SP"
"bird_708" "0001000" "F" "A" "SP"
"bird_709" "0001000" "M" "A" "SP"
"bird_711" "1110000" "M" "A" "SP"
"bird_713" "1000000" "M" "A" "SP"
"bird_718" "1100000" "F" "A" "SP"
"bird_721" "1001000" "F" "A" "SP"
"bird_722" "1100000" "M" "A" "SP"
"bird_729" "0001000" "F" "A" "SP"
"bird_730" "0001000" "F" "A" "SP"
"bird_731" "0001000" "M" "A" "SP"
"bird_732" "1000000" "F" "A" "SP"
"bird_733" "0001000" "M" "A" "SP"
"bird_734" "0001000" "M" "A" "SP"
"bird_735" "0001010" "F" "A" "SP"
"bird_736" "0001000" "F" "A" "SP"
"bird_739" "0001010" "F" "A" "SP"
"bird_741" "0001000" "M" "A" "SP"
"bird_742" "0001000" "M" "A" "SP"
"bird_744" "0001000" "M" "A" "SP"
"bird_745" "1101110" "M" "A" "SP"
"bird_748" "1111000" "M" "A" "SP"
"bird_756" "0001000" "M" "A" "SP"
"bird_760" "0001100" "F" "A" "SP"
"bird_786" "1110000" "F" "A" "SP"
"bird_792" "0000100" "F" "A" "SP"
"bird_794" "0000100" "M" "A" "SP"
"bird_795" "0000100" "M" "A" "SP"
"bird_817" "1111000" "M" "A" "SP"
"bird_821" "0000100" "M" "A" "SP"
"bird_822" "0000110" "M" "A" "SP"
"bird_824" "0000100" "F" "A" "SP"
"bird_825" "0000100" "F" "A" "SP"
"bird_826" "0000100" "M" "A" "SP"
"bird_827" "0000100" "F" "A" "SP"
"bird_828" "1111000" "M" "A" "SP"
"bird_834" "0001000" "F" "A" "SP"
"bird_837" "0000100" "M" "A" "SP"
"bird_838" "1111100" "M" "A" "SP"
"bird_839" "0000100" "F" "A" "SP"
"bird_841" "0000100" "F" "A" "SP"
"bird_844" "0000100" "F" "A" "SP"
"bird_849" "0000110" "F" "A" "SP"
"bird_852" "0000100" "M" "A" "SP"
"bird_853" "0000100" "F" "A" "SP"
"bird_858" "1000000" "M" "A" "SP"
"bird_867" "1000000" "F" "A" "SP"
"bird_877" "0000100" "F" "A" "SP"
"bird_878" "1100000" "M" "A" "SP"
"bird_883" "0000100" "F" "A" "SP"
"bird_894" "0000011" "F" "A" "SP"
"bird_895" "0000010" "M" "A" "SP"
"bird_896" "0000011" "M" "A" "SP"
"bird_898" "0000010" "M" "A" "SP"
"bird_899" "0000010" "F" "A" "SP"
"bird_900" "0000010" "M" "A" "SP"
"bird_901" "0000010" "F" "A" "SP"
"bird_923" "0000011" "F" "A" "SP"
"bird_930" "1000000" "M" "A" "SP"
"bird_931" "0000010" "F" "A" "SP"
"bird_934" "0000100" "M" "A" "SP"
"bird_935" "0000100" "M" "A" "SP"
"bird_936" "0000110" "F" "A" "SP"
"bird_937" "0000100" "F" "A" "SP"
"bird_938" "0000100" "F" "A" "SP"
"bird_940" "1000000" "F" "A" "SP"
"bird_949" "1111011" "F" "A" "SP"
"bird_952" "0000110" "M" "A" "SP"
"bird_953" "0000100" "F" "A" "SP"
"bird_954" "0000100" "M" "A" "SP"
"bird_957" "0000110" "M" "A" "SP"
"bird_960" "1100000" "F" "A" "SP"
"bird_971" "0000110" "M" "A" "SP"
"bird_977" "1000000" "F" "A" "SP"
"bird_978" "0000100" "F" "A" "SP"
"bird_988" "0000100" "M" "A" "SP"
"bird_996" "1100000" "M" "A" "SP"
"bird_999" "0000100" "M" "A" "SP"
"bird_1000" "0000100" "M" "A" "SP"
"bird_1012" "0000100" "F" "A" "SP"
"bird_1013" "0000110" "F" "A" "SP"
"bird_1015" "0000100" "F" "A" "SP"
"bird_1024" "0000110" "M" "A" "SP"
"bird_1036" "0000100" "F" "A" "SP"
"bird_1039" "0000110" "M" "A" "SP"
"bird_1047" "1000000" "F" "A" "SP"
"bird_1052" "0000100" "M" "A" "SP"
"bird_1054" "0000100" "F" "A" "SP"
"bird_1057" "0000100" "M" "A" "SP"
"bird_1058" "1000000" "M" "A" "SP"
"bird_1067" "0000010" "F" "A" "SP"
"bird_1073" "0000010" "F" "A" "SP"
"bird_1077" "0000010" "F" "A" "SP"
"bird_1079" "0000010" "M" "A" "SP"
"bird_1080" "0000010" "F" "A" "SP"
"bird_1081" "0000010" "M" "A" "SP"
"bird_1089" "0000010" "M" "A" "SP"
"bird_1093" "0000010" "M" "A" "SP"
"bird_1096" "0000010" "M" "A" "SP"
"bird_1098" "0000011" "M" "A" "SP"
"bird_1099" "0000010" "M" "A" "SP"
"bird_1100" "0000010" "M" "A" "SP"
"bird_1101" "0000010" "M" "A" "SP"
"bird_1102" "0000010" "M" "A" "SP"
"bird_1103" "0000010" "M" "A" "SP"
"bird_1104" "0000010" "M" "A" "SP"
"bird_1109" "0000010" "F" "A" "SP"
"bird_1110" "0000010" "M" "A" "SP"
"bird_1111" "0000010" "F" "A" "SP"
"bird_1112" "0000011" "F" "A" "SP"
"bird_1113" "0000010" "M" "A" "SP"
"bird_1116" "0000010" "F" "A" "SP"
"bird_1117" "0000010" "F" "A" "SP"
"bird_1118" "0000010" "F" "A" "SP"
"bird_1119" "0000010" "F" "A" "SP"
"bird_1120" "0000010" "F" "A" "SP"
"bird_1121" "0000011" "M" "A" "SP"
"bird_1125" "0000010" "F" "A" "SP"
"bird_1128" "1100000" "F" "A" "SP"
"bird_1130" "1000000" "M" "A" "SP"
"bird_1131" "1111100" "M" "A" "SP"
"bird_1132" "1110000" "F" "A" "SP"
"bird_1143" "1000000" "M" "A" "SP"
"bird_1144" "1100000" "M" "A" "SP"
"bird_1145" "1000000" "M" "A" "SP"
"bird_1146" "1000000" "F" "A" "SP"
"bird_1152" "1000000" "F" "A" "SP"
"bird_1153" "1000010" "M" "A" "SP"
"bird_1155" "1000000" "F" "A" "SP"
"bird_1159" "1100000" "F" "A" "SP"
"bird_1166" "0000010" "F" "A" "SP"
"bird_1176" "0000010" "F" "A" "SP"
"bird_1177" "0000010" "F" "A" "SP"
"bird_1178" "0000010" "M" "A" "SP"
"bird_1180" "0000010" "F" "A" "SP"
"bird_1182" "0000011" "F" "A" "SP"
"bird_1183" "0000010" "F" "A" "SP"
"bird_1202" "0000001" "M" "A" "SP"
"bird_1203" "0000001" "F" "A" "SP"
"bird_1204" "0000001" "M" "A" "SP"
"bird_1205" "0000001" "F" "A" "SP"
"bird_1210" "0000001" "F" "A" "SP"
"bird_1220" "0000001" "F" "A" "SP"
"bird_1221" "0000001" "F" "A" "SP"
"bird_1227" "0000001" "M" "A" "SP"
"bird_1231" "0000001" "M" "A" "SP"
"bird_1235" "0000001" "M" "A" "SP"
"bird_1236" "1000010" "M" "A" "SP"
"bird_1237" "1110000" "M" "A" "SP"
"bird_1241" "0000001" "F" "A" "SP"
"bird_1242" "0000001" "F" "A" "SP"
"bird_1243" "0000001" "M" "A" "SP"
"bird_1244" "0000001" "F" "A" "SP"
"bird_1245" "0000001" "M" "A" "SP"
"bird_1251" "0000001" "F" "A" "SP"
"bird_1252" "0100000" "M" "A" "SP"
"bird_1253" "1000000" "F" "A" "SP"
"bird_1254" "1000000" "F" "A" "SP"
"bird_1255" "1100000" "M" "A" "SP"
"bird_1256" "1100000" "F" "A" "SP"
"bird_1257" "0110000" "M" "A" "SP"
"bird_1258" "1100000" "M" "A" "SP"
"bird_1259" "1000000" "M" "A" "SP"
"bird_37" "1000000" "M" "J" "SP"
"bird_38" "1000000" "M" "J" "SP"
"bird_39" "1000000" "F" "J" "SP"
"bird_49" "1000000" "F" "J" "SP"
"bird_50" "1000000" "M" "J" "SP"
"bird_55" "1000000" "M" "J" "SP"
"bird_56" "1000000" "M" "J" "SP"
"bird_57" "1000000" "M" "J" "SP"
"bird_61" "1000000" "M" "J" "SP"
"bird_74" "1000000" "F" "J" "SP"
"bird_92" "1000000" "F" "J" "SP"
"bird_101" "1000000" "M" "J" "SP"
"bird_106" "1000000" "F" "J" "SP"
"bird_107" "1000000" "M" "J" "SP"
"bird_108" "1000000" "M" "J" "SP"
"bird_116" "1000000" "M" "J" "SP"
"bird_117" "1000000" "F" "J" "SP"
"bird_118" "1000000" "M" "J" "SP"
"bird_124" "1000000" "M" "J" "SP"
"bird_129" "1000000" "F" "J" "SP"
"bird_134" "1000000" "M" "J" "SP"
"bird_140" "1000000" "F" "J" "SP"
"bird_155" "0100000" "M" "J" "SP"
"bird_174" "0100000" "F" "J" "SP"
"bird_181" "0100000" "M" "J" "SP"
"bird_185" "0100000" "F" "J" "SP"
"bird_186" "0100000" "F" "J" "SP"
"bird_193" "0100000" "F" "J" "SP"
"bird_196" "0100000" "F" "J" "SP"
"bird_211" "0100000" "F" "J" "SP"
"bird_225" "0100000" "F" "J" "SP"
"bird_230" "1000000" "F" "J" "SP"
"bird_234" "0100000" "F" "J" "SP"
"bird_236" "0100000" "M" "J" "SP"
"bird_238" "0100000" "F" "J" "SP"
"bird_242" "0100000" "F" "J" "SP"
"bird_244" "0100000" "M" "J" "SP"
"bird_245" "0100000" "F" "J" "SP"
"bird_246" "0100000" "M" "J" "SP"
"bird_248" "0100000" "F" "J" "SP"
"bird_252" "1000000" "F" "J" "SP"
"bird_259" "0100000" "F" "J" "SP"
"bird_260" "0100000" "M" "J" "SP"
"bird_263" "1000000" "M" "J" "SP"
"bird_265" "0100000" "F" "J" "SP"
"bird_276" "0100000" "M" "J" "SP"
"bird_278" "0100000" "M" "J" "SP"
"bird_302" "0100000" "M" "J" "SP"
"bird_307" "0100000" "M" "J" "SP"
"bird_308" "0100000" "F" "J" "SP"
"bird_309" "0100000" "M" "J" "SP"
"bird_312" "0100000" "F" "J" "SP"
"bird_313" "0100000" "F" "J" "SP"
"bird_314" "0100000" "F" "J" "SP"
"bird_316" "0100000" "M" "J" "SP"
"bird_317" "0100000" "F" "J" "SP"
"bird_318" "0100000" "M" "J" "SP"
"bird_321" "0100000" "F" "J" "SP"
"bird_322" "0100000" "M" "J" "SP"
"bird_323" "0100000" "F" "J" "SP"
"bird_324" "0100000" "M" "J" "SP"
"bird_327" "0100000" "F" "J" "SP"
"bird_329" "0100000" "M" "J" "SP"
"bird_330" "0100000" "M" "J" "SP"
"bird_331" "0100000" "M" "J" "SP"
"bird_333" "0100000" "F" "J" "SP"
"bird_335" "0100000" "F" "J" "SP"
"bird_337" "0100000" "M" "J" "SP"
"bird_341" "0100000" "M" "J" "SP"
"bird_342" "0100000" "M" "J" "SP"
"bird_344" "0100000" "F" "J" "SP"
"bird_345" "0100000" "M" "J" "SP"
"bird_349" "0100000" "F" "J" "SP"
"bird_350" "0100000" "M" "J" "SP"
"bird_352" "0100000" "F" "J" "SP"
"bird_354" "0100000" "F" "J" "SP"
"bird_355" "0100000" "F" "J" "SP"
"bird_360" "0100000" "F" "J" "SP"
"bird_363" "0100000" "M" "J" "SP"
"bird_374" "0100000" "M" "J" "SP"
"bird_376" "0100000" "F" "J" "SP"
"bird_379" "0100000" "F" "J" "SP"
"bird_380" "0100000" "M" "J" "SP"
"bird_381" "0100000" "F" "J" "SP"
"bird_382" "0100000" "M" "J" "SP"
"bird_385" "0100000" "M" "J" "SP"
"bird_392" "0100000" "F" "J" "SP"
"bird_395" "0100000" "F" "J" "SP"
"bird_396" "0100000" "M" "J" "SP"
"bird_398" "0100000" "F" "J" "SP"
"bird_405" "0100000" "M" "J" "SP"
"bird_410" "1000000" "F" "J" "SP"
"bird_415" "0100000" "M" "J" "SP"
"bird_416" "0100000" "M" "J" "SP"
"bird_420" "0100000" "F" "J" "SP"
"bird_421" "1000000" "F" "J" "SP"
"bird_427" "0100000" "F" "J" "SP"
"bird_430" "0100000" "F" "J" "SP"
"bird_432" "0100000" "F" "J" "SP"
"bird_433" "0100000" "F" "J" "SP"
"bird_438" "0100000" "F" "J" "SP"
"bird_439" "0100000" "M" "J" "SP"
"bird_443" "0100000" "M" "J" "SP"
"bird_447" "0100000" "M" "J" "SP"
"bird_449" "0100000" "M" "J" "SP"
"bird_452" "0100000" "F" "J" "SP"
"bird_453" "0100000" "F" "J" "SP"
"bird_458" "0100000" "F" "J" "SP"
"bird_460" "0100000" "F" "J" "SP"
"bird_462" "1000000" "F" "J" "SP"
"bird_472" "0100000" "F" "J" "SP"
"bird_474" "0100000" "F" "J" "SP"
"bird_475" "0100000" "F" "J" "SP"
"bird_476" "0100000" "M" "J" "SP"
"bird_489" "0100000" "F" "J" "SP"
"bird_497" "0010000" "M" "J" "SP"
"bird_500" "0010000" "F" "J" "SP"
"bird_504" "0010000" "F" "J" "SP"
"bird_507" "0010000" "F" "J" "SP"
"bird_514" "0010000" "M" "J" "SP"
"bird_522" "0010000" "F" "J" "SP"
"bird_526" "0010000" "M" "J" "SP"
"bird_528" "0010000" "M" "J" "SP"
"bird_532" "0010000" "M" "J" "SP"
"bird_535" "0010000" "F" "J" "SP"
"bird_536" "0010000" "M" "J" "SP"
"bird_538" "1000000" "F" "J" "SP"
"bird_543" "0010000" "M" "J" "SP"
"bird_552" "0010000" "M" "J" "SP"
"bird_556" "0010000" "M" "J" "SP"
"bird_561" "0010000" "M" "J" "SP"
"bird_568" "0010000" "F" "J" "SP"
"bird_571" "1000000" "M" "J" "SP"
"bird_573" "1000000" "F" "J" "SP"
"bird_574" "1000000" "M" "J" "SP"
"bird_594" "1000000" "M" "J" "SP"
"bird_595" "1000000" "M" "J" "SP"
"bird_596" "1000000" "F" "J" "SP"
"bird_597" "1000000" "F" "J" "SP"
"bird_604" "1000000" "F" "J" "SP"
"bird_606" "1000000" "F" "J" "SP"
"bird_616" "0010000" "F" "J" "SP"
"bird_617" "0010000" "M" "J" "SP"
"bird_624" "0010000" "M" "J" "SP"
"bird_637" "0010000" "M" "J" "SP"
"bird_656" "0001000" "M" "J" "SP"
"bird_658" "0001000" "M" "J" "SP"
"bird_659" "1000000" "F" "J" "SP"
"bird_664" "0010000" "F" "J" "SP"
"bird_673" "0010000" "F" "J" "SP"
"bird_677" "0001000" "F" "J" "SP"
"bird_678" "0001000" "F" "J" "SP"
"bird_679" "0001000" "M" "J" "SP"
"bird_681" "0001000" "M" "J" "SP"
"bird_682" "0001000" "F" "J" "SP"
"bird_683" "0001000" "M" "J" "SP"
"bird_686" "0001000" "M" "J" "SP"
"bird_687" "0001000" "M" "J" "SP"
"bird_688" "0001000" "F" "J" "SP"
"bird_690" "0001000" "F" "J" "SP"
"bird_691" "0001000" "F" "J" "SP"
"bird_692" "0001000" "M" "J" "SP"
"bird_694" "0001000" "F" "J" "SP"
"bird_695" "0001000" "F" "J" "SP"
"bird_701" "0001000" "M" "J" "SP"
"bird_702" "0001000" "F" "J" "SP"
"bird_703" "0001000" "M" "J" "SP"
"bird_705" "0001000" "F" "J" "SP"
"bird_706" "0001000" "F" "J" "SP"
"bird_707" "0001000" "M" "J" "SP"
"bird_714" "1000000" "M" "J" "SP"
"bird_715" "1000000" "M" "J" "SP"
"bird_716" "1000000" "F" "J" "SP"
"bird_717" "1000000" "M" "J" "SP"
"bird_719" "1000000" "F" "J" "SP"
"bird_724" "0001000" "F" "J" "SP"
"bird_725" "0001000" "M" "J" "SP"
"bird_738" "0001000" "F" "J" "SP"
"bird_740" "0001000" "M" "J" "SP"
"bird_743" "1000000" "M" "J" "SP"
"bird_746" "0001000" "F" "J" "SP"
"bird_747" "0001000" "F" "J" "SP"
"bird_749" "0001000" "M" "J" "SP"
"bird_750" "0001000" "M" "J" "SP"
"bird_751" "0001000" "F" "J" "SP"
"bird_752" "0001000" "M" "J" "SP"
"bird_753" "1000000" "F" "J" "SP"
"bird_754" "0001000" "F" "J" "SP"
"bird_757" "0001000" "M" "J" "SP"
"bird_758" "0001000" "F" "J" "SP"
"bird_759" "0001000" "F" "J" "SP"
"bird_763" "0001000" "F" "J" "SP"
"bird_764" "1000000" "F" "J" "SP"
"bird_768" "0001000" "F" "J" "SP"
"bird_769" "0001000" "M" "J" "SP"
"bird_772" "0001000" "F" "J" "SP"
"bird_777" "0001000" "M" "J" "SP"
"bird_779" "0001000" "M" "J" "SP"
"bird_783" "0001000" "M" "J" "SP"
"bird_784" "0001000" "F" "J" "SP"
"bird_785" "0001000" "F" "J" "SP"
"bird_787" "0001000" "M" "J" "SP"
"bird_797" "1000000" "M" "J" "SP"
"bird_800" "0001000" "M" "J" "SP"
"bird_803" "0001000" "F" "J" "SP"
"bird_807" "0001000" "F" "J" "SP"
"bird_808" "0001000" "M" "J" "SP"
"bird_809" "0001000" "F" "J" "SP"
"bird_813" "0001000" "M" "J" "SP"
"bird_814" "0001000" "F" "J" "SP"
"bird_830" "0001000" "M" "J" "SP"
"bird_831" "0001000" "M" "J" "SP"
"bird_835" "0001000" "F" "J" "SP"
"bird_836" "0000100" "M" "J" "SP"
"bird_842" "0000100" "F" "J" "SP"
"bird_845" "0000100" "M" "J" "SP"
"bird_846" "0000100" "M" "J" "SP"
"bird_859" "0000100" "M" "J" "SP"
"bird_860" "0000100" "M" "J" "SP"
"bird_861" "0000100" "F" "J" "SP"
"bird_863" "0000100" "F" "J" "SP"
"bird_865" "0000100" "F" "J" "SP"
"bird_866" "0000100" "F" "J" "SP"
"bird_868" "0000100" "M" "J" "SP"
"bird_869" "0000100" "F" "J" "SP"
"bird_870" "0000100" "F" "J" "SP"
"bird_871" "0000100" "F" "J" "SP"
"bird_872" "0000100" "F" "J" "SP"
"bird_873" "0000100" "F" "J" "SP"
"bird_879" "0000100" "M" "J" "SP"
"bird_887" "0000100" "F" "J" "SP"
"bird_888" "1000000" "M" "J" "SP"
"bird_891" "0000100" "F" "J" "SP"
"bird_892" "0000100" "F" "J" "SP"
"bird_902" "0000010" "M" "J" "SP"
"bird_904" "0000010" "F" "J" "SP"
"bird_905" "0000010" "F" "J" "SP"
"bird_909" "0000010" "F" "J" "SP"
"bird_910" "0000010" "M" "J" "SP"
"bird_911" "0000010" "M" "J" "SP"
"bird_913" "0000010" "F" "J" "SP"
"bird_921" "0000010" "M" "J" "SP"
"bird_924" "0000010" "M" "J" "SP"
"bird_939" "0000100" "F" "J" "SP"
"bird_943" "0000100" "F" "J" "SP"
"bird_944" "0000100" "M" "J" "SP"
"bird_946" "0000100" "F" "J" "SP"
"bird_948" "0000100" "F" "J" "SP"
"bird_955" "0000100" "M" "J" "SP"
"bird_959" "0000100" "F" "J" "SP"
"bird_961" "0000100" "F" "J" "SP"
"bird_963" "0000100" "F" "J" "SP"
"bird_964" "0000100" "M" "J" "SP"
"bird_965" "0000100" "F" "J" "SP"
"bird_967" "0000100" "F" "J" "SP"
"bird_968" "0000100" "F" "J" "SP"
"bird_970" "0000100" "F" "J" "SP"
"bird_972" "0000100" "F" "J" "SP"
"bird_976" "0000100" "F" "J" "SP"
"bird_984" "0000100" "F" "J" "SP"
"bird_985" "0000100" "F" "J" "SP"
"bird_989" "0000100" "F" "J" "SP"
"bird_990" "0000100" "F" "J" "SP"
"bird_991" "0000100" "F" "J" "SP"
"bird_992" "0000100" "F" "J" "SP"
"bird_993" "0000100" "F" "J" "SP"
"bird_994" "0000100" "F" "J" "SP"
"bird_995" "0000100" "F" "J" "SP"
"bird_997" "0000100" "M" "J" "SP"
"bird_998" "0000100" "M" "J" "SP"
"bird_1002" "0000100" "F" "J" "SP"
"bird_1004" "0000100" "F" "J" "SP"
"bird_1005" "0000100" "F" "J" "SP"
"bird_1006" "0000100" "F" "J" "SP"
"bird_1007" "0000100" "F" "J" "SP"
"bird_1008" "0000100" "F" "J" "SP"
"bird_1009" "0000100" "M" "J" "SP"
"bird_1010" "0000100" "M" "J" "SP"
"bird_1011" "0000100" "F" "J" "SP"
"bird_1014" "0000100" "F" "J" "SP"
"bird_1016" "1000000" "M" "J" "SP"
"bird_1020" "0000100" "F" "J" "SP"
"bird_1022" "0000100" "F" "J" "SP"
"bird_1023" "0000100" "F" "J" "SP"
"bird_1030" "0000100" "F" "J" "SP"
"bird_1032" "0000100" "M" "J" "SP"
"bird_1034" "0000100" "F" "J" "SP"
"bird_1035" "0000100" "F" "J" "SP"
"bird_1037" "1000000" "F" "J" "SP"
"bird_1040" "0000100" "F" "J" "SP"
"bird_1042" "0000100" "M" "J" "SP"
"bird_1043" "0000100" "F" "J" "SP"
"bird_1044" "0000100" "F" "J" "SP"
"bird_1046" "0000100" "F" "J" "SP"
"bird_1049" "0000100" "M" "J" "SP"
"bird_1051" "0000100" "F" "J" "SP"
"bird_1053" "0000100" "M" "J" "SP"
"bird_1055" "0000100" "F" "J" "SP"
"bird_1061" "0000100" "F" "J" "SP"
"bird_1069" "0000010" "M" "J" "SP"
"bird_1075" "0000010" "F" "J" "SP"
"bird_1083" "0000010" "M" "J" "SP"
"bird_1085" "0000010" "M" "J" "SP"
"bird_1086" "1000000" "M" "J" "SP"
"bird_1095" "0000010" "M" "J" "SP"
"bird_1107" "1000000" "F" "J" "SP"
"bird_1115" "0000010" "F" "J" "SP"
"bird_1129" "1000000" "M" "J" "SP"
"bird_1139" "1000000" "F" "J" "SP"
"bird_1148" "1000000" "M" "J" "SP"
"bird_1168" "0000010" "F" "J" "SP"
"bird_1169" "0000010" "F" "J" "SP"
"bird_1171" "0000010" "F" "J" "SP"
"bird_1172" "0000010" "F" "J" "SP"
"bird_1179" "0000010" "F" "J" "SP"
"bird_1181" "0000010" "F" "J" "SP"
"bird_1188" "0000010" "F" "J" "SP"
"bird_1189" "0000010" "F" "J" "SP"
"bird_1190" "0000010" "F" "J" "SP"
"bird_1193" "0000010" "M" "J" "SP"
"bird_1196" "0000010" "F" "J" "SP"
"bird_1198" "0000010" "M" "J" "SP"
"bird_1206" "0000001" "F" "J" "SP"
"bird_1208" "0000001" "F" "J" "SP"
"bird_1209" "0000001" "F" "J" "SP"
"bird_1211" "0000001" "F" "J" "SP"
"bird_1212" "0000001" "F" "J" "SP"
"bird_1213" "0000001" "F" "J" "SP"
"bird_1214" "0000001" "F" "J" "SP"
"bird_1215" "0000001" "F" "J" "SP"
"bird_1216" "0000001" "F" "J" "SP"
"bird_1217" "0000001" "F" "J" "SP"
"bird_1219" "0000001" "M" "J" "SP"
"bird_1222" "0000001" "M" "J" "SP"
"bird_1223" "0000001" "M" "J" "SP"
"bird_1224" "0000001" "M" "J" "SP"
"bird_1225" "0000001" "F" "J" "SP"
"bird_1226" "0000001" "F" "J" "SP"
"bird_1228" "0000001" "F" "J" "SP"
"bird_1230" "0000001" "M" "J" "SP"
"bird_1232" "0000001" "M" "J" "SP"
"bird_1233" "0000001" "F" "J" "SP"
"bird_1234" "0000001" "M" "J" "SP"
