year,site,nest,laying_date,hatching_date,parent1,parent2,parent3,chick1,chick2,chick3,species,comments
2014,Andavadoaka,-11,,,,,,FH72898,,,WFP,
2014,Andavadoaka,-10,,,FH72844,,,FH72845,,,KIP,
2014,Andavadoaka,-10,,,,,,FH72897,,,WFP,
2014,Andavadoaka,-9,,,FH72826,,,FH72827,,,KIP,
2014,Andavadoaka,-9,,,,,,FH72890,,,WFP,
2014,Andavadoaka,-8,,,FH72817,,,FH72816,,,KIP,
2014,Andavadoaka,-8,,,,,,FH72888,FH72889,,WFP,
2014,Andavadoaka,-7,,,FH69042,,,FH72812,,,KIP,
2014,Andavadoaka,-7,,,,,,FH72879,FH72880,,WFP,
2014,Andavadoaka,-6,,,FH72803,,,FH72802,,,KIP,
2014,Andavadoaka,-6,,,,,,FH72876,FH72877,,WFP,
2014,Andavadoaka,-5,,,FH68789,,,FH72490,,,KIP,
2014,Andavadoaka,-5,,,,,,FH72867,,,WFP,
2014,Andavadoaka,-4,,,FH72486,,,FH72487,FH72811,,KIP,
2014,Andavadoaka,-4,,,,,,FH72825,,,WFP,
2014,Andavadoaka,-4,,,,,,FH72899,FH72900,,MP,
2014,Andavadoaka,-3,,,FH72481,,,FH72482,,,KIP,
2014,Andavadoaka,-3,,,,,,FH72820,,,WFP,
2014,Andavadoaka,-3,,,,,,FH72896,,,MP,
2014,Andavadoaka,-2,,,FH72478,,,FH72479,FH72480,,KIP,
2014,Andavadoaka,-2,,,,,,FH72818,FH72819,FH72821,WFP,
2014,Andavadoaka,-2,,,FH72836,,,FH72837,FH72868,,MP,
2014,Andavadoaka,-1,,,,,,FH72810,,,MP,
2014,Andavadoaka,-1,,,FH47679,,,FH72477,,,KIP,
2014,Andavadoaka,-1,,,,,,FH72488,FH72489,,WFP,
2014,Andavadoaka,-1,,,FH72484,FH17834,,FH72810,FH72485,,MP,
2014,Andavadoaka,1,,,FH17858,,,FH72463,,,KIP,
2014,Andavadoaka,1,,,FH72331,FH72349,,,,,KIP,
2014,Andavadoaka,1,,,FH72464,FH68800,,,,,MP,
2014,Andavadoaka,2,,,,,,FH72628,FH72629,,WfP,
2014,Andavadoaka,2,,,FH72467,,,FH72468,,,KIP,
2014,Andavadoaka,2,,,FH72465,FH72139,,FH72629,FH72828,,KIP,
2014,Andavadoaka,2,,,FH47025,FH72474,,FH72813,FH72814,,MP,
2014,Andavadoaka,3,,,FH72471,,,,,,KIP,
2014,Andavadoaka,3,,,FH72466,FH72470,,,,,KIP,
2014,Andavadoaka,3,,,FH17803,,,,,,MP,
2014,Andavadoaka,4,,,FH72472,FH72473,,,,,KIP,
2014,Andavadoaka,4,,,FH72469,FH72335,,,,,KIP,
2014,Andavadoaka,4,,,FH72834,FH47543,,FH72859,FH72862,,MP,
2014,Andavadoaka,5,,,FH72476,FH68786,,,,,KIP,
2014,Andavadoaka,5,,,FH47357,FH69177,,,,,WFP,
2014,Andavadoaka,6,,,FH72475,FH69237,,,,,WFP,
2014,Andavadoaka,7,,,FH69206,FH47981,,,,,WFP,
2014,Andavadoaka,8,,,FH72801,FH72496,,,,,WFP,
2014,Andavadoaka,9,,,FH72483,,,,,,KIP,
2014,Andavadoaka,9,,,FH72498,FH47907,,FH72839,,,WFP,
2014,Andavadoaka,10,,,FH72822,FH72823,,,,,WFP,
2014,Andavadoaka,11,,,FH72805,,,FH72804,,,KIP,
2014,Andavadoaka,11,,,FH47144,FH69169,,,,,WFP,
2014,Andavadoaka,12,,,FH72492,,,,,,KIP,
2014,Andavadoaka,12,,,FH72815,,,,,,WFP,
2014,Andavadoaka,13,,,FH72493,,,,,,KIP,
2014,Andavadoaka,13,,,FH47110,FH72824,,,,,WFP,
2014,Andavadoaka,14,,,FH72494,,,,,,KIP,
2014,Andavadoaka,14,,,FH72397,,,,,,WFP,
2014,Andavadoaka,15,,,FH72495,,,,,,KIP,
2014,Andavadoaka,15,,,FH47931,,,,,,WFP,
2014,Andavadoaka,16,,,FH72497,,,,,,KIP,
2014,Andavadoaka,16,,,FH72406,,,FH72832,FH72833,,WFP,
2014,Andavadoaka,17,,,FH72500,,,,,,KIP,
2014,Andavadoaka,17,,,FH72858,FH69212,,,,,WFP,
2014,Andavadoaka,18,,,FH72499,,,,,,KIP,
2014,Andavadoaka,18,,,FH72432,,,FH72865,,,WFP,
2014,Andavadoaka,19,,,FH47621,,,,,,WFP,
2014,Andavadoaka,20,,,FH72193,,,FH72853,,,KIP,
2014,Andavadoaka,21,,,FH72806,FH72807,,,,,KIP,
2014,Andavadoaka,22,,,FH69122,,,,,,KIP,
2014,Andavadoaka,22,,,FH72930,FH72931,,,,,WFP,
2014,Andavadoaka,23,,,FH72933,,,,,,WFP,
2014,Andavadoaka,24,,,FH72831,,,FH72854,FH72857,,KIP,
2014,Andavadoaka,26,,,FH72835,,,,,,KIP,
2014,Andavadoaka,27,,,FH72855,,,FH72852,,,KIP,
2014,Andavadoaka,28,,,FH72838,,,FH72851,,,,
2014,Andavadoaka,29,,,FH72840,,,,,,KIP,
2014,Andavadoaka,31,,,FH72848,FH72850,,,,,KIP,
2014,Andavadoaka,32,,,FH72856,FH72860,,FH72861,,,KIP,
2014,Andavadoaka,33,,,FH72884,,,,,,KIP,
2014,Andavadoaka,34,,,FH72895,,,,,,KIP,
2014,Andavadoaka,35,,,FH72935,,,,,,KIP,
2014,Andavadoaka,36,,,FH72934,,,,,,KIP,
2014,Andavadoaka,112,,,,,,FH72891,FH72892,,WP,
2014,Andavadoaka,201,,,FH72632,FH72624,,,,,MP,
2014,Andavadoaka,201,,,FH72608,,,FH72863,,,WfP,
2014,Andavadoaka,201,,,FH72624,,,,,,MP,
2014,Andavadoaka,201,,,FH72601,FH72602,,,,,KIP,
2014,Andavadoaka,202,,,FH72603,,,,,,KIP,
2014,Andavadoaka,203,,,FH72619,FH72622,,FH72638,,,WfP,hatched on 322
2014,Andavadoaka,203,,,FH72627,,,,,,KIP,
2014,Andavadoaka,204,,,FH47915,,,,,,WfP,
2014,Andavadoaka,205,,,FH72653,,,,,,WfP,
2014,Andavadoaka,205,,,FH72606,,,FH72607,FH72605,,KIP,hatched on 314
2014,Andavadoaka,207,,,FH72611,,,,,,KIP,
2014,Andavadoaka,208,,,FH72621,,,FH72620,,,KIP,hatched on 316
2014,Andavadoaka,209,,,FH72618,,,,,,KIP,
2014,Andavadoaka,210,,,FH72617,,,,,,KIP,
2014,Andavadoaka,211,,,FH69111,,,,,,KIP,
2014,Andavadoaka,213,,,FH47458,,,FH72647,,,KIP,hatched on 326
2014,Andavadoaka,214,,,FH72623,,,,,,KIP,
2014,Andavadoaka,215,,,FH72637,,,,,,KIP,
2014,Andavadoaka,216,,,FH72646,,,,,,KIP,
2014,Andavadoaka,218,,,FH72648,,,,,,KIP,
2014,Andavadoaka,301,,,FH72630,FH72631,,,,,KiP,
2014,Andavadoaka,301,,,FH72715,,,,,,MP,
2014,Andavadoaka,301,,,FH72703,,,,,,WfP,
2014,Andavadoaka,302,,,FH72701,FH72702,,,,,KiP,
2014,Andavadoaka,302,,,FH72784,,,,,,MP,
2014,Andavadoaka,302,,,FH47532,FH72729,,FH72772,FH72773,,WfP,
2014,Andavadoaka,302,,,,,,FH72792,FH72793,,MP,
2014,Andavadoaka,303,,,FH72713,FH72721,,,,,KiP,
2014,Andavadoaka,305,,,FH72714,FH72724,,,,,KiP,
2014,Andavadoaka,306,,,FH47020,,,,,,KiP,
2014,Andavadoaka,307,,,FH68958,,,,,,KiP,
2014,Andavadoaka,309,,,FH68926,FH72722,,,,,KiP,
2014,Andavadoaka,310,,,FH72719,FH72733,,,,,KiP,
2014,Andavadoaka,311,,,FH72717,FH72723,,FH72727,FH72728,,KiP,
2014,Andavadoaka,312,,,FH72716,FH72725,,,,,KiP,
2014,Andavadoaka,313,,,FH68784,,,,,,KiP,
2014,Andavadoaka,314,,,FH72718,FH72734,,,,,KiP,
2014,Andavadoaka,315,,,FH72720,FH72731,,FH72785,FH72786,,KiP,
2014,Andavadoaka,316,,,FH72726,FH72730,,FH72735,FH72736,,KiP,
2014,Andavadoaka,317,,,FH72732,FH72774,,,,,KiP,
2014,Andavadoaka,318,,,FH72740,,,,,,KiP,
2014,Andavadoaka,319,,,FH72741,,,,,,KiP,
2014,Andavadoaka,320,,,FH72739,FH72744,,FH72775,FH72776,,KiP,
2014,Andavadoaka,321,,,FH72742,,,,,,KiP,
2014,Andavadoaka,323,,,FH72747,,,FH72748,FH72749,,KiP,
2014,Andavadoaka,324,,,FH72750,,,,,,KiP,
2014,Andavadoaka,326,,,FH72759,FH72762,,,,,KiP,
2014,Andavadoaka,327,,,FH72760,,,,,,KiP,
2014,Andavadoaka,328,,,FH72768,,,,,,KiP,
2014,Andavadoaka,330,,,FH72771,,,,,,KiP,
2014,Andavadoaka,334,,,FH72779,,,,,,KiP,
2014,Andavadoaka,335,,,FH72783,,,,,,KiP,
2014,Andavadoaka,-124,,,FH73059,,,FH73057,FH73058,,KIP,
2014,Andavadoaka,-123,,,FH73056,,,FH73055,FH73056,,KIP,
2014,Andavadoaka,-122,,,,,,FH73054,,,KIP,ub parent
2014,Andavadoaka,-121,,,FH73053,,,FH73052,,,KIP,
2014,Andavadoaka,-120,,,FH73050,,,FH73049,,,KIP,
2014,Andavadoaka,-119,,,FH73030,,,FH73029,,,KIP,
2014,Andavadoaka,-118,,,FH73028,,,FH73027,,,KIP,
2014,Andavadoaka,-117,,,FH73026,,,FH73025,,,KIP,
2014,Andavadoaka,-116,,,FH73007,,,FH73005,FH73006,,KIP,
2014,Andavadoaka,-115,,,FH72590,,,FH72588,FH72589,,KIP,
2014,Andavadoaka,-114,,,,,,FH72571,,,KIP,might belong to K106 nest
2014,Andavadoaka,-113,,,FH72565,,,FH72564,,,KIP,
2014,Andavadoaka,-112,,,FH72561,,,FH72562,FH72563,,KIP,
2014,Andavadoaka,-111,,,FH72559,,,FH72560,,,KIP,
2014,Andavadoaka,-110,,,FH72556,,,FH72555,,,KIP,
2014,Andavadoaka,-109,,,FH72554,,,FH72553,,,KIP,
2014,Andavadoaka,-108,,,FH72195,,,FH72548,FH73000,,KIP,
2014,Andavadoaka,-107,,,FH72540,,,FH72538,FH72539,,KIP,
2014,Andavadoaka,-106,,,,,,FH72537,,,KIP,
2014,Andavadoaka,-105,,,FH72534,,,FH72533,,,KIP,
2014,Andavadoaka,-104,,,FH68770,,,FH72524,FH72532,,KIP,
2014,Andavadoaka,-103,,,FH68899,,,FH72515,,,KIP,
2014,Andavadoaka,-102,,,,,,FH72507,,,KIP,ub parent
2014,Andavadoaka,-101,,,,,,FH72502,FH72576,,KIP,
2014,Andavadoaka,101,,,,,,,,,KIP,
2014,Andavadoaka,102,,,,,,,,,KIP,
2014,Andavadoaka,103,,,,,,FH72529,FH72530,,KIP,
2014,Andavadoaka,104,,,FH72517,,,,,,KIP,
2014,Andavadoaka,105,,,,,,,,,KIP,
2014,Andavadoaka,106,,,FH72505,,,FH72583,,,KIP,
2014,Andavadoaka,107,,,,,,,,,KIP,
2014,Andavadoaka,108,,,FH68981,,,FH72528,FH72531,,KIP,
2014,Andavadoaka,109,,,FH72518,,,FH73013,,,KIP,
2014,Andavadoaka,110,,,,,,FH72520,,,KIP,
2014,Andavadoaka,111,,,FH72570,,,FH72569,,,KIP,
2014,Andavadoaka,112,,,FH72525,FH72526,,,,,KIP,
2014,Andavadoaka,113,,,FH72549,FH72582,,FH72580,FH72581,,KIP,
2014,Andavadoaka,114,,,FH72566,,,,,,KIP,
2014,Andavadoaka,115,,,FH72577,,,,,,KIP,
2014,Andavadoaka,116,,,FH72584,,,,,,KIP,
2014,Andavadoaka,117,,,,,,,,,KIP,
2014,Andavadoaka,118,,,FH72587,,,,,,KIP,
2014,Andavadoaka,119,,,FH73015,,,,,,KIP,
2014,Andavadoaka,120,,,FH72591,FH73001,,FH72600,,,KIP,
2014,Andavadoaka,121,,,FH72592,,,,,,KIP,
2014,Andavadoaka,122,,,FH68849,,,,,,KIP,
2014,Andavadoaka,123,,,FH73033,,,,,,KIP,
2014,Andavadoaka,124,,,FH73061,,,FH73031,FH73036,,KIP,
2014,Andavadoaka,125,,,FH73032,,,,,,KIP,
2014,Andavadoaka,-107,,,FH73038,FH68762,,FH73037,,,MP,
2014,Andavadoaka,-106,,,FH73021,FH73020,,FH73019,,,MP,
2014,Andavadoaka,-105,,,FH73011,FH73012,,FH73009,FH73010,,MP,
2014,Andavadoaka,-104,,,FH72596,FH17899,,FH72595,,,MP,
2014,Andavadoaka,-103,,,FH17826,,,FH72527,,,MP,
2014,Andavadoaka,-102,,,FH72512,FH72513,,FH72511,FH72509,,MP,
2014,Andavadoaka,-101,,,,,,FH72506,,,MP,
2014,Andavadoaka,101,,,,,,,,,MP,
2014,Andavadoaka,102,,,,,,,,,MP,
2014,Andavadoaka,103,,,FH72514,,,,,,MP,
2014,Andavadoaka,104,,,FH72501,,,,,,MP,
2014,Andavadoaka,105,,,FH72521,FH72522,,FH72557,,,MP,
2014,Andavadoaka,106,,,FH72550,,,,,,MP,
2014,Andavadoaka,107,,,FH72599,FH73017,,FH73016,,,MP,
2014,Andavadoaka,108,,,FH73060,,,,,,MP,
2014,Andavadoaka,-109,,,FH69247,FH73048,,FH73046,FH73047,,WfP,
2014,Andavadoaka,-108,,,,,,FH73044,FH73045,,WfP,
2014,Andavadoaka,-107,,,FH69046,FH69055,,FH73042,FH73043,,WfP,
2014,Andavadoaka,-106,,,FH47266,FH73041,,FH73039,FH73040,,WfP,
2014,Andavadoaka,-105,,,FH68778,FH68777,,FH72585,FH72573,,WfP,
2014,Andavadoaka,-104,,,,,,FH72575,,,WfP,
2014,Andavadoaka,-103,,,FH47946,ub,,FH72535,FH72536,,WfP,"parent is duplicate, but I could not capture on several instances"
2014,Andavadoaka,-102,,,FH69045,FH69254,,FH72523,,,WfP,
2014,Andavadoaka,-101,,,FH72330,FH47947,,FH72516,,,WfP,
2014,Andavadoaka,101,,,FH72508,FH68773,,,,,WfP,
2014,Andavadoaka,102,,,FH72503,FH72504,,,,,WfP,
2014,Andavadoaka,103,,,FH47227,,,,,,WfP,
2014,Andavadoaka,104,,,FH72519,,,FH72572,FH72574,,WfP,
2014,Andavadoaka,105,,,,,,,,,WfP,
2014,Andavadoaka,106,,,FH69208,,,FH72573,FH72586,,WfP,
2014,Andavadoaka,107,,,,,,,,,WfP,
2014,Andavadoaka,108,,,FH72551,FH72552,,FH73008,FH73014,,WfP,
2014,Andavadoaka,109,,,FH72558,,,,,,WfP,
2014,Andavadoaka,110,,,FH72567,FH72568,,FH73002,,,WfP,
2014,Andavadoaka,111,,,FH72503,,,,,,WfP,
2014,Andavadoaka,112,,,FH47274,FH73018,,,,,WfP,
2015,Andavadoaka,-407,,,FH72582,,,FH73358,,,KiP,
2015,Andavadoaka,-406,,,FH47231,,,FH73356,,,KiP,
2015,Andavadoaka,-405,,,FH73370,,,FH73327,,,KiP,
2015,Andavadoaka,-404,,,FH73330,,,FH73332,FH73331,,KiP,
2015,Andavadoaka,-403,,,FH73336,,,FH73337,,,KiP,
2015,Andavadoaka,-402,,,FH73340,,,FH73341,FH73338,,KiP,
2015,Andavadoaka,-401,,,FH68845,,,FH73310,FH73309,,KiP,
2015,Andavadoaka,-301,UNK,411,X.X|X.X,UNK,,FH73497,,,KiP,"LIKELY K310, BUT FOUND OFF SCRAPE AND DID NOT KNOW BROODING PARENT"
2015,Andavadoaka,-101,,,FH72570,,,FH73562,,,KiP,
2015,Andavadoaka,-83,,,,,,W.X|Y.X,,,KiP,
2015,Andavadoaka,-82,,,YY.X|X.WY,,,W.X|W.X,,,KiP,
2015,Andavadoaka,-81,,,YY.X|X.WG,,,R.X|L.X,,,KiP,
2015,Andavadoaka,-80,,,YY.X|X.WO,,,R.X|O.X,,,KiP,
2015,Andavadoaka,-79,,,YY.X|X.WY,,,R.X|G.X,,,KiP,
2015,Andavadoaka,-78,,,YY.X|X.WR,,,R.X|W.X,R.X|B.X,,KiP,
2015,Andavadoaka,-77,,,YY.X|X.WW,,,R.X|Y.X,,,KiP,
2015,Andavadoaka,-76,,,YY.X|X.RL,,,R.X|R.X,,,KiP,
2015,Andavadoaka,-75,,,B.W|Y.M,,,Y.X|O.X,Y.X|W.X,,KiP,
2015,Andavadoaka,-74,,,YY.X|X.RW,,,Y.X|G.X,Y.X|L.X,,KiP,
2015,Andavadoaka,-73,,,YY.X|X.RR,,,Y.X|B.X,,,KiP,
2015,Andavadoaka,-72,,,YY.X|X.RO,,,B.X|X.B,Y.X|Y.X,,KiP,
2015,Andavadoaka,-71,,,YY.X|X.RG,,,B.X|X.W,B.X|X.Y,,KiP,
2015,Andavadoaka,-70,,,YY.X|X.RB,,,B.X|X.R,B.X|X.O,,KiP,
2015,Andavadoaka,-69,,,,,,B.X|X.G,,,KiP,
2015,Andavadoaka,-68,,,LL.X|X.OW,,,Y.X|X.B,B.X|X.L,,KiP,
2015,Andavadoaka,-67,,,LL.X|X.OR,,,Y.X|X.Y,,,KiP,
2015,Andavadoaka,-66,,,LL.X|X.OG,,,Y.X|X.W,,,KiP,
2015,Andavadoaka,-65,,,LL.X|X.OB,,,Y.X|X.R,Y.X|X.O,,KiP,
2015,Andavadoaka,-64,,,,,,Y.X|X.G,,,KiP,
2015,Andavadoaka,-63,,,GG.X|X.BY,,,Y.X|X.L,,,KiP,
2015,Andavadoaka,-62,,,GG.X|X.BW,,,W.X|X.B,,,KiP,
2015,Andavadoaka,-61,,,GG.X|X.BR,,,W.X|X.Y,W.X|X.W,,KiP,
2015,Andavadoaka,-60,,,,,,W.X|X.O,,,KiP,
2015,Andavadoaka,-59,,,,,,W.X|X.R,,,KiP,
2015,Andavadoaka,-58,,,GG.X|X.BG,,,W.X|X.G,,,KiP,
2015,Andavadoaka,-57,,,GG.X|X.BB,,,O.X|X.B,W.X|X.L,,KiP,
2015,Andavadoaka,-56,,,GG.X|X.BL,,,O.X|X.W,O.X|X.Y,,KiP,
2015,Andavadoaka,-55,,,LL.X|X.GY,,,O.X|X.R,O.X|X.O,,KiP,
2015,Andavadoaka,-54,,,LL.X|X.GW,,,O.X|X.L,O.X|X.G,,KiP,
2015,Andavadoaka,-53,,,LL.X|X.GR,,,R.X|X.B,,,KiP,
2015,Andavadoaka,-52,,,LL.X|X.GO,,,R.X|X.Y,,,KiP,
2015,Andavadoaka,-51,,,LL.X|X.GL,,,R.X|X.W,,,KiP,
2015,Andavadoaka,-50,,,GG.X|X.GG,,,R.X|X.R,R.X|X.O,,KiP,
2015,Andavadoaka,-49,,,LL.X|X.LY,,,G.X|X.B,,,KiP,
2015,Andavadoaka,-48,,,LL.X|X.LW,,,G.X|X.W,G.X|X.Y,,KiP,
2015,Andavadoaka,-47,,,FH73290,,,G.X|X.R,G.X|X.O,,KiP,
2015,Andavadoaka,-46,,,FH73286,,,FH73287,FH73288,,KiP,
2015,Andavadoaka,-45,,,FH73284,,,FH73285,,,KiP,
2015,Andavadoaka,-44,,,FH73281,,,FH73282,FH73283,,KiP,
2015,Andavadoaka,-43,,,FH73279,,,FH73280,,,KiP,
2015,Andavadoaka,-42,,,LL.X|X.LR,,,G.X|X.G,,,KiP,
2015,Andavadoaka,-41,,,FH72278,,,G.X|X.L,,,KiP,
2015,Andavadoaka,-40,,,FH72277,,,FH72276,,,KiP,
2015,Andavadoaka,-39,,,FH72274,,,FH72275,,,KiP,
2015,Andavadoaka,-38,,,FH72273,,,FH72271,FH72272,,KiP,
2015,Andavadoaka,-37,,,FH72269,,,FH72270,,,KiP,
2015,Andavadoaka,-36,,,FH72267,,,FH72268,,,KiP,
2015,Andavadoaka,-35,,,FH72266,,,FH72265,,,KiP,
2015,Andavadoaka,-34,,,FH73263,,,FH73262,,,KiP,
2015,Andavadoaka,-33,,,FH73260,,,FH73261,,,KiP,
2015,Andavadoaka,-32,,,FH73257,,,FH73258,FH73259,,KiP,
2015,Andavadoaka,-31,,,FH73256,,,FH72700,FH73264,,KiP,
2015,Andavadoaka,-30,,,LL.X|X.LO,,,L.X|X.B,,,KiP,
2015,Andavadoaka,-29,,,LL.X|X.LB,,,L.X|X.O,L.X|X.W,,KiP,
2015,Andavadoaka,-28,,,LL.X|X.LG,,,L.X|X.R,L.X|X.Y,,KiP,
2015,Andavadoaka,-27,,,LL.X|X.LL,,,L.X|X.L,L.X|X.G,,KiP,
2015,Andavadoaka,-26,,,FH73383,,,FH73384,,,KiP,
2015,Andavadoaka,-25,,,FH73381,,,FH73382,,,KiP,
2015,Andavadoaka,-24,,,FH73378,,,FH73379,FH73380,,KiP,
2015,Andavadoaka,-23,,,FH73375,,,FH73376,FH73377,,KiP,
2015,Andavadoaka,-22,,,FH73595,,,FH73596,FH73597,,KiP,
2015,Andavadoaka,-21,,,FH73593,,,X.X|X.G4,X.X|X.L7,,KiP,
2015,Andavadoaka,-21,,,FH47324,,,FH73598,FH73599,,KiP,Possible OTHER BROOD if blood of FH73598 _ X.X|X.G4 and FH73599 _ X.X|X.L7
2015,Andavadoaka,-20,,,FH72107,,,X.X|X.G2,X.X|X.L5,,KiP,
2015,Andavadoaka,-19,,,FH73588,,,X.X|X.L2,,,KiP,
2015,Andavadoaka,-18,,,FH73587,,,X.X|X.L1,,,KiP,
2015,Andavadoaka,-17,,,,,,FH73580,FH73581,,KiP,
2015,Andavadoaka,-16,,,,,,FH73579,,,KiP,
2015,Andavadoaka,-15,,,FH73195,,,FH73196,X.X|X.L,,KiP,
2015,Andavadoaka,-14,,,FH68932,,,FH73169,FH73170,,KiP,
2015,Andavadoaka,-13,,,FH73164,,,FH73165,,,KiP,
2015,Andavadoaka,-12,,,FH73161,,,FH73162,FH73163,,KiP,
2015,Andavadoaka,-11,,,FH73158,,,FH73159,FH73160,,KiP,
2015,Andavadoaka,-10,,,FH73155,,,FH73156,FH73157,,KiP,
2015,Andavadoaka,-9,,,FH72985,,,FH72986,,,KiP,
2015,Andavadoaka,-8,,,FH72980,,,FH72981,FH72982,,KiP,
2015,Andavadoaka,-7,,,,,,FH72972,FH72973,,KiP,
2015,Andavadoaka,-6,,,FH72967,,,FH72966,,,KiP,
2015,Andavadoaka,-5,,,FH72963,,,FH72964,FH72965,,KiP,
2015,Andavadoaka,-4,,,FH72961,,,FH72962,,,KiP,
2015,Andavadoaka,-3,,,FH72271,,,FH72954,FH72955,,KiP,
2015,Andavadoaka,-2,,,,,,FH72951,,,KiP,
2015,Andavadoaka,-1,,,FH47466,,,FH72952,,,KiP,
2015,Andavadoaka,101,310,,FH68796,FH73072,,,,,KiP,
2015,Andavadoaka,101,314,zak,FH73072,FH68796,,FH73109,FH73110,,KiP,
2015,Andavadoaka,102,310,,FH47071,FH68850,,,,,KiP,
2015,Andavadoaka,102,,,FH47071,FH68850,,,,,KiP,
2015,Andavadoaka,104,311,406,Luke?,Luke?,,FH68741,,,KiP,
2015,Andavadoaka,105,,,FH68869,Luke?,,,,,KiP,
2015,Andavadoaka,106,312,,FH17854,X.X|X.X,,,,,KiP,
2015,Andavadoaka,106,,,FH17854,X.X|X.X,,,,,KiP,
2015,Andavadoaka,107,314,,FH73464,FH73466,,,,,KiP,
2015,Andavadoaka,107,,,FH73464,FH73466,,,,,KiP,
2015,Andavadoaka,108,312,407,FH72534,FH47194,,FH72685,FH72686,,KiP,
2015,Andavadoaka,109,,,FH68770,FH68767,,,,,KiP,
2015,Andavadoaka,110,319,411,FH72660,FH68981,,FH73503,FH73504,,KiP,
2015,Andavadoaka,111,,,FH47404,L.R|M.R,,,,,KiP,
2015,Andavadoaka,112,,,FH47439,O.B|M.Y,,FH73552,,,KiP,
2015,Andavadoaka,113,,,FH72663,G.X|M.X,,,,,KiP,
2015,Andavadoaka,114,,,FH68768,X.X|X.X,,,,,KiP,
2015,Andavadoaka,115,,,FH72662,FH72277,,,,,KiP,
2015,Andavadoaka,116,,,FH72661,X.X|X.X,,,,,KiP,
2015,Andavadoaka,117,329,422,FH47432,FH73521,,FH73517,FH73520,,KiP,
2015,Andavadoaka,118,,,FH17877,X.X|X.X,,,,,KiP,
2015,Andavadoaka,119,,,FH69120,X.X|X.X,,,,,KiP,
2015,Andavadoaka,120,323,416,FH72166,FH72717,,FH73509,FH73510,,KiP,
2015,Andavadoaka,121,,,X.X|X.X,,,,,,KiP,
2015,Andavadoaka,122,330,424,FH72675,,,FH73548,FH73549,,KiP,
2015,Andavadoaka,123,,,FH72667,FH72674,,FH73518,,,KiP,
2015,Andavadoaka,124,,,W.X|M.X,,,,,,KiP,
2015,Andavadoaka,125,318,421,FH72666,FH69234,,,,,KiP,
2015,Andavadoaka,126,,,FH72664,,,,,,KiP,
2015,Andavadoaka,127,,,FH72676,L.B|L.M,,,,,KiP,
2015,Andavadoaka,128,,,FH72677,,,,,,KiP,
2015,Andavadoaka,129,330,427,FH72678,,,,,,KiP,
2015,Andavadoaka,130,,,X.X|X.X,,,,,,KiP,
2015,Andavadoaka,131,,,FH72665,X.X|X.X,,,,,KiP,
2015,Andavadoaka,132,331,423,FH72679,X.X|X.X,,FH73523,FH73544,,KiP,
2015,Andavadoaka,133,,,FH72682,,,,,,KiP,
2015,Andavadoaka,135,,,FH72661,FH72700,,,,,KiP,
2015,Andavadoaka,136,,,FH72698,FH73506,,,,,KiP,
2015,Andavadoaka,137,,,FH72699,FH72194,,,,,KiP,
2015,Andavadoaka,138,,,FH72687,,,,,,KiP,
2015,Andavadoaka,139,,,W.X|X.M,,,,,,KiP,
2015,Andavadoaka,140,,,FH72689,,,,,,KiP,
2015,Andavadoaka,141,,,FH72693,FH73505,,,,,KiP,
2015,Andavadoaka,142,405,429,FH72692,FH72577,,,,,KiP,
2015,Andavadoaka,143,,,FH72695,,,,,,KiP,
2015,Andavadoaka,144,403,428,FH72696,FH73513,,FH73556,FH73560,,KiP,
2015,Andavadoaka,146,,,FH72677,X.X|X.X,,,,,KiP,
2015,Andavadoaka,147,,,FH47541,,,,,,KiP,
2015,Andavadoaka,148,,,FH73512,,,,,,KiP,
2015,Andavadoaka,157,,,FH73561,,,,,,KiP,
2015,Andavadoaka,201,311,,FH69236,FH73108,,FH73107,FH68749,,KiP,
2015,Andavadoaka,202,317,,FH69214,UNK,,,,,KiP,
2015,Andavadoaka,203,313,,FH73463,FH72372,,,,,KiP,
2015,Andavadoaka,204,314,,FH69131,FH68783,,,,,KiP,
2015,Andavadoaka,205,313,,FH68789,FH68765,,,,,KiP,
2015,Andavadoaka,206,315,,FH72320,FH47041,,,,,KiP,OR|MR also banded in Paremahitsy
2015,Andavadoaka,209,316,,FH47391,FH73078,,,,,KiP,
2015,Andavadoaka,210,315,,FH17858,FH73411,,,,,KiP,
2015,Andavadoaka,211,316,,FH73407,,,,,,KiP,
2015,Andavadoaka,212,321,,FH73100,FH73088,,,,,KiP,
2015,Andavadoaka,213,322,,FH73081,FH73077,,,,,KiP,
2015,Andavadoaka,214,322,,FH73079,F73085,,,,,KiP,
2015,Andavadoaka,215,323,,FH73080,,,,,,KiP,
2015,Andavadoaka,216,323,,FH72878,,,,,,KiP,
2015,Andavadoaka,217,325,,FH72171,,,,,,KiP,
2015,Andavadoaka,220,325,,FH73082,,,,,,KiP,
2015,Andavadoaka,222,325,,FH73089,FH73086,,,,,KiP,
2015,Andavadoaka,223,325,,FH73102,FH72104,,,,,KiP,"FH72104 seems to be a data entry error in the database. Bird was captured with single metal band, and new combo was given. Band number was checked in system and was entered as an adult."
2015,Andavadoaka,224,325,,FH73090,FH73083,,FH73135,FH73136,,KiP,
2015,Andavadoaka,225,321,,FH73084,FH73428,,,,,KiP,
2015,Andavadoaka,226,325,,FH73094,FH73106,,,,,KiP,
2015,Andavadoaka,227,329,,,,,,,,KiP,
2015,Andavadoaka,228,329,,FH73093,,,,,,KiP,
