year,site,species,nest,easting,northing,found_date,found_time,laying_date,end_date,fate,no_chicks,clutch_size,length1,breadth1,weight1,float1,length2,breadth2,weight2,float2,length3,breadth3,weight3,float3,observer,comments,zone,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,KiP,18,369432,7338807,307,1235,,307,UNKNOWN,,2,32.6,22,8,B,32,22,8,C,,,,,SZ,,N1D,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,KiP,19,369977,7337922,307,1312,,307,UNKNOWN,,2,30.2,21.3,0.5,A,29.9,21.1,7.5,AB,,,,,SZ,,N1D,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,KiP,20,370546,7342228,303,1226,,306,UNKNOWN,,1,32.2,21.3,10,A,,,,,,,,,SZ,,N1D,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,KiP,21,370418,7342591,304,1211,306,306,UNKNOWN,,2,31.9,21.6,8,A,32.4,21.5,7.8,A,,,,,SZ,,N1D,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,KiP,22,371104,7342065,305,1120,,306,UNKNOWN,,2,31.8,21.7,9,A,,,,,,,,,SZ,,N1D,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,KiP,23,370340,7340473,213,950,,213,UNKNOWN,,2,33.1,21.7,10,A,32.8,22.8,10,A,,,,,SZ,,N1D,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,1,372086,7334983,1018,1100,,1018,UNKNOWN,,2,32.3,22.9,9.5,C,30.9,22.7,9.5,CD,,,,,SZ,,W3e,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,1,368862,7337787,206,938,,207,HATCH,2,2,31.5,24.1,8.5,H,32.4,23.6,8.5,H,,,,,SZ,previously enddate was 307; but chick was banded on 207,ZO3,,,,,,,,,,,,,,,,
2008,Andavadoaka,MP,1,320791,7555802,1024,1603,,1024,UNKNOWN,,2,34.7,24.8,10,CD,35.2,24.5,10,C,,,,,SZ,,Sirabe,,,,,,,,,,,,,,,,
2008,Andavadoaka,MP,2,321088,7556014,1024,1730,,1024,UNKNOWN,,2,31.2,23.4,8.7,E,31.5,23.2,8.8,F,,,,,SZ,,Sirabe,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,2,368745,7338028,206,1003,,207,HATCH,2,2,32.2,24.5,9,H,33.4,24.6,9.5,H,,,,,SZ,previously enddate was 227; but chicks were banded on 209 and were 8g,ZO3,,,,,,,,,,,,,,,,
2008,Andavadoaka,MP,3,321159,7555976,1025,1120,,1025,UNKNOWN,,2,32.3,23.1,10,AB,32.4,23.5,10,AB,,,,,SZ,,Sirabe,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,3,368559,7338448,206,1042,,,HATCH,2,2,32.9,23.7,10,D,32.7,23.3,9.5,DE,,,,,SZ,previously enddate was 306; but chicks were 10g on 227,ZO4,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,4,368545,7338981,206,1115,,209,HATCH,2,2,33.2,23.7,9,H,32.5,23.6,8.5,G,,,,,SZ,previously enddate was 228; but chicks were banded on 209,ZO4,,,,,,,,,,,,,,,,
2008,Andavadoaka,MP,4,321199,7555971,1025,1150,,1025,UNKNOWN,,2,33.6,24.5,10,AB,33.6,24.9,10,AB,,,,,SZ,,Sirabe,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,5,368006,7339320,206,1145,,208,HATCH,1,2,33.4,23.7,9,H,33.3,23.8,9.3,G,,,,,SZ,previously enddate was 228; but chick was banded on 208,ZO5,,,,,,,,,,,,,,,,
2008,Andavadoaka,MP,5,320908,7555811,1025,1420,,1025,UNKNOWN,,2,32.7,23.5,9.5,CD,33.5,23.6,9.5,D,,,,,SZ,,Sirabe,,,,,,,,,,,,,,,,
2008,Andavadoaka,MP,6,321342,7555644,1025,1620,,1025,UNKNOWN,,2,33.2,24.3,9.3,D,33.1,24.1,9.2,F,,,,,SZ,,Sirabe,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,6,367786,7339346,206,1209,,208,HATCH,2,2,32.5,24.8,9.7,G,33.7,24.7,9.5,H,,,,,SZ,previously enddate was 228; but chick was banded on 208,ZO5,,,,,,,,,,,,,,,,
2008,Andavadoaka,MP,7,319898,7553270,1026,1000,,1026,UNKNOWN,,2,32.1,23.9,9.5,CD,31.9,23.7,9.8,D,,,,,SZ,,Ampasilava,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,7,368578,7338996,206,1258,,228,PRED,,2,32.4,23.7,9.5,DE,32.3,24.3,9.7,DE,,,,,SZ,,ZO4,,,,,,,,,,,,,,,,
2008,Andavadoaka,MP,8,320369,7553782,1026,1512,,1026,UNKNOWN,,2,33.2,23.6,9.8,D,32.6,23.9,9.7,CD,,,,,SZ,,Ampasilava,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,8,369405,7338921,206,1437,,207,HATCH,1,2,33,24.3,9.3,H,34.1,23.6,8.9,H,,,,,SZ,previously enddate was 306; but chick was banded on 207,ZO1,,,,,,,,,,,,,,,,
2008,Andavadoaka,MP,9,320792,7554041,1026,1739,,1026,UNKNOWN,,2,34,23.2,10,C,33.5,23.2,10,B,,,,,SZ,,Ampasilava,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,9,369367,7339172,206,1429,,,HATCH,2,2,35,22.4,9.2,D,35.1,23.9,10.3,CD,,,,,SZ,previously enddate was 301; but chick was banded on 302 and had 13.5g,N1Cb,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,10,369689,7337344,206,1608,,207,DESER,,2,31.1,22.8,8.2,G,30.9,23,8.1,F,,,,,SZ,,ZO1,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,11,369593,7338391,207,1148,,213,HATCH,2,2,33.9,24.5,9.5,F,33.2,23.8,9.5,E,,,,,SZ,previously enddate was 223; but chicks were banded on 213,ZO1,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,12,370963,7337676,207,1355,,209,HATCH,2,2,33.4,23.9,9,G,32.5,24.4,9.5,GH,,,,,SZ,previously enddate was 229; but chicks were banded on 209,W1,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,13,370995,7337985,207,1422,,209,HATCH,2,2,33.7,23.7,9.2,G,32.9,23.6,9,H,,,,,SZ,previously enddate was 229; but chicks were banded on 209,W1,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,14,370861,7338353,207,1441,,229,PRED,,2,31.4,23.2,8.5,E,30.9,23.6,8.7,F,,,,,SZ,,N1Ca,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,15,368012,7339435,208,1409,,208,HATCH,,2,34.2,24.5,8,H,chick,,,,,,,,SZ,previously enddate was 228; but chick was banded on 209 and was 8g,ZO5,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,16,368577,7338926,209,1217,,,HATCH,1,2,33.8,24.3,9,G,33.2,24.3,9,GH,,,,,SZ,previously enddate was 306; but chick was captured on 306 and had 19.5g,ZO4,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,17,370504,7339751,211,1030,,219,HATCH,,2,30.9,22.9,8.5,G,33.3,23.8,9,GH,,,,,SZ,,N1Ca,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,18,371074,7339863,211,1436,,211,UNKNOWN,,2,31.5,22.6,8.5,FG,31.9,22.3,8,GH,,,,,SZ,,N2C,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,19,371181,7342557,212,1033,,303,UNKNOWN,,2,34.6,22,8,G,33.5,23,8.5,GH,,,,,SZ,,N1D,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,20,370458,7344346,212,1310,,,HATCH,2,2,33.6,23.7,9.5,F,33.6,23.1,8.5,G,,,,,SZ,previously enddate was 305; but chicks were banded on 305 and had 16g,N1D,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,21,370955,7342295,303,1243,,305,PRED,,1,33.2,24,8.7,AB,,,,,,,,,SZ,,N1D,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,22,371218,7342477,303,1457,,305,UNKNOWN,,2,31,23.2,8.5,AB,32,23.1,8.3,AB,,,,,SZ,,N1D,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,23,371076,7342664,303,1523,,306,PRED,,2,32,23.9,9.5,B,31.9,23.7,9,BC,,,,,SZ,,N1D,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,24,371077,7342708,303,1534,307 (2nd egg),303,UNKNOWN,,2,32.5,23.7,9.3,A,31.7,23.5,9,A,,,,,SZ,,N1D,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,25,370467,7344272,304,1109,307 (2nd egg),304,UNKNOWN,,2,34.1,23.3,9.5,A,32.3,23.2,9.5,A,,,,,SZ,,N1D,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,26,370844,7342112,305,1441,,305,UNKNOWN,,1,32.6,24,10,A,,,,,,,,,SZ,,N1D,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,27,370463,7341478,306,1504,,306,UNKNOWN,,2,33.8,25,11,BC,33.3,24.5,10.5,BC,,,,,SZ,,N1D,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,28,371256,7341991,303,1120,,306,UNKNOWN,,2,32.1,22.3,8.7,AB,33.5,22.2,8.7,AB,,,,,SZ,,N1D,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,29,370506,7342268,304,830,,306,PRED,,2,31.8,22,9,A,32.5,21.9,10,A,,,,,SZ,,N1D,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,30,374231,7326203,309,1109,,309,UNKNOWN,,1,34,24.3,11.5,BC,,,,,,,,,SZ,,SW,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,31,375049,7323525,309,1717,,309,UNKNOWN,,2,33.7,24.2,10,D,33.6,24.5,10.5,D,,,,,SZ,,SW,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,32,374305,7325855,310,1555,,310,UNKNOWN,,2,34.2,24.3,10.3,CD,33.8,24.7,10.5,CD,,,,,SZ,,SW,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,33,370483,7338441,208,1146,,213,HATCH,1,1,34.7,23.6,9,B,,,,,,,,,SZ,,N1A,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,34,370575,7340381,209,1211,,306,NO HATCH,,2,32.7,21.6,9.2,F,34.2,22.5,8.3,G,,,,,SZ,,N1D,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,35,370693,7340156,210,1123,,211,HATCH,2,2,33.1,24.2,9.4,G,35.2,22.4,9.4,H,,,,,SZ,endate previously 301; chicks banded on 211,N1D,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,36,368542,7339000,211,854,,211,UNKNOWN,,1,32.7,21.9,10,H,,,,,,,,,SZ,,W3,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,MP,37,371020,7339981,212,1123,,212,UNKNOWN,,1,33.8,23.7,9.3,G,,,,,,,,,SZ,,N1D,,,,,,,,,,,,,,,,
2008,Tsimanampetsotsa,WfP,1,372294,7331885,309,1312,,309,UNKNOWN,,2,30.4,22.8,7.5,F,30.6,22.8,7.3,G,,,,,SZ,,w4a,,,,,,,,,,,,,,,,
2009,Tsimanampetsotsa,KiP,1,370938,7342860,314,1313,,427,FLOO,,2,30.4,22.2,7.8,A,31.2,22.8,8.4,B,,,,,SZ,,N1D,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,1,321185,7555889,403,1435,,410,PRED,,2,32.9,22,8.1,D,32.3,21.6,7.9,D,,,,,Aly,,Sirabe NE,,,,,,,,,,,,,,,,
2009,Beroroha,KiP,1,320722,7560606,926,1740,,926,UNKNOWN,,1,29.8,22.1,7.7,,,,,,,,,,SZ,,,,,,,,,,,,,,,,,,
2009,Tsimanampetsotsa,KiP,2,370376,7343488,314,1448,,315,PRED,,2,31.7,22.2,8.5,A,30.4,22.8,8.3,B,,,,,SZ,,N1D,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,2,321096,7556026,403,1453,,409,UNKNOWN,,2,32.8,22.5,7.6,F,32.1,22.4,7,F,,,,,Aly,,Sirabe E,,,,,,,,,,,,,,,,
2009,Tsimanampetsotsa,KiP,3,369705,7338824,314,1633,,408,TRAMPLED,,2,31.4,22.9,8.7,A,30.1,22.8,8.5,A,,,,,SZ,,ZO1,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,3,321077,7556078,403,1416,405(2nd egg),428,HATCH,2,2,29.7,21.7,7.5,A,31,21.8,8.1,A,,,,,Aly,,Sirabe W,,,,,,,,,,,,,,,,
2009,Tsimanampetsotsa,KiP,4,368769,7337997,316,946,,414,FLOO,,2,33.5,23.4,9.3,A,33,23.6,9.4,A,,,,,SZ,,ZO3,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,4,321263,7555909,403,1530,,407,PRED,,1,30.9,21.9,8.1,A,,,,,,,,,Aly,,Sirabe SW,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,5,321085,7555790,403,1550,405(2nd egg),430,HATCH,2,2,30.9,22.3,8.5,B,30.3,22.2,8.4,,,,,,Aly,,Sirabe NW,,,,,,,,,,,,,,,,
2009,Tsimanampetsotsa,KiP,5,368752,7337997,316,959,319,414,FLOO,,1,32.8,22,8.1,A,,,,,,,,,SZ,,ZO3,,,,,,,,,,,,,,,,
2009,Tsimanampetsotsa,KiP,6,368598,7338891,316,1206,,414,FLOO,,2,31.9,22.7,8.6,AB,32.5,22.4,8.7,AB,,,,,SZ,,ZO4,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,6,321159,7555795,403,1635,,410,DESER,,1,31.2,22.6,8.5,A,,,,,,,,,Aly,,Sirabe NW,,,,,,,,,,,,,,,,
2009,Tsimanampetsotsa,KiP,7,368633,7338593,316,1214,,414,FLOO,,2,29.7,23.1,8.6,A,31.7,23,8.7,A,,,,,SZ,,ZO4,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,7,320177,7555712,404,918,,406,PRED,,2,31.8,22.9,8.5,F,31.7,23,8.4,F,,,,,Aly,,Sirabe 2,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,8,322334,7555392,404,1011,404(2nd egg),411,PRED,,2,28.1,21.7,7.1,D,28.2,22.2,7.5,C,,,,,Aly,,Sirabe 2,,,,,,,,,,,,,,,,
2009,Tsimanampetsotsa,KiP,8,369985,7337934,316,1448,,406,FLOO,,2,30.5,22.6,7.6,B,31.2,22.7,8.1,BC,,,,,SZ,,ZO4,,,,,,,,,,,,,,,,
2009,Tsimanampetsotsa,KiP,9,371504,7338499,317,1414,,408,FLOO,,2,31.2,22.1,8.1,B,31,22.6,8.2,C,,,,,SZ,,N2B,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,9,320208,7554945,404,1224,,410,DESER,,1,29.3,22,7.8,A,,,,,,,,,Aly,,Sirabe 2,,,,,,,,,,,,,,,,
2009,Tsimanampetsotsa,KiP,10,371811,7338920,317,1444,,414,UNKNOWN,,2,31.3,21.7,7.6,A,32.2,22,8.1,B,,,,,SZ,,N2B,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,10,321937,7557639,404,1453,405(2nd egg),526,UNKNOWN,,2,31.3,21.3,7.2,A,32.8,21.4,7.8,A,,,,,SZ,,Andranosamaka,,,,,,,,,,,,,,,,
2009,Tsimanampetsotsa,KiP,11,371082,7339526,318,1439,,414,UNKNOWN,,2,29.2,21.3,7.1,A,31.2,21.5,7.5,B,,,,,SZ,,N2C,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,11,321549,7557521,404,1514,,410,PRED,,1,30.6,22.2,7.6,G,,,,,,,,,Aly,,Andranosamaka,,,,,,,,,,,,,,,,
2009,Tsimanampetsotsa,KiP,12,371533,7335116,320,1515,,410,UNKNOWN,,2,31.3,22.9,8.5,A,30.6,22.8,9,A,,,,,SZ,,W3,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,12,321921,7557563,404,1530,407(2nd egg),410,PRED,,2,30.4,21.2,7.2,A,30.6,20.9,7,A,,,,,SZ,,Andranosamaka,,,,,,,,,,,,,,,,
2009,Tsimanampetsotsa,KiP,13,370881,7338291,321,1536,,408,FLOO,,2,31.2,22.1,7.8,D,31,21.8,7.5,CD,,,,,SZ,,W1,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,13,319982,7557120,404,1507,404(2nd egg),410,PRED,,2,32.2,22,9,A,34.4,22,9.1,A,,,,,SZ,,Andranosamaka,,,,,,,,,,,,,,,,
2009,Tsimanampetsotsa,KiP,14,370835,7337738,321,1627,,401,FLOO,,2,28.2,20.5,6.2,B,27.9,21.6,6.8,A,,,,,SZ,,W1,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,14,321861,7557537,404,1521,,405,PRED,,1,31.2,22,8,A,,,,,,,,,SZ,,Andranosamaka,,,,,,,,,,,,,,,,
2009,Tsimanampetsotsa,KiP,15,370906,7338242,408,1148,,504,UNKNOWN,,2,31,21.4,8,AB,29.8,21.2,7.5,AB,,,,,SZ,,W1,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,15,321862,7557525,404,1447,407(2nd egg),419,PRED,,2,32.7,22.9,8.5,A,31.5,21.9,8,A,,,,,SZ,,Andranosamaka,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,16,321495,7555535,404,1033,,412,PRED,,2,29.7,22.1,7.5,A,29.9,21.5,7.5,A,,,,,SZ,,Sirabe W,,,,,,,,,,,,,,,,
2009,Tsimanampetsotsa,KiP,16,371190,7339939,324,1106,,504,UNKNOWN,,2,30.5,22.3,7,D,31.2,21.6,9,D,,,,,SZ,,N1D,,,,,,,,,,,,,,,,
2009,Tsimanampetsotsa,KiP,17,371301,7335261,331,1033,,328,PRED,,2,31.5,21.9,8,A,30.6,22.1,9,B,,,,,SZ,,W3,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,17,320340,7555246,404,1128,,409,HATCH,2,2,31,22.6,7.5,F,31,22.4,7.7,F,,,,,SZ,endate previously 411; chicks banded on 409,Sirabe W,,,,,,,,,,,,,,,,
2009,Tsimanampetsotsa,KiP,18,371353,7335089,406,1019,503,424,HATCH,,2,30.6,22.3,9,B,31.4,22.5,8,BC,,,,,SZ,,W3,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,18,319700,7554082,405,1247,,407,PRED,,2,34.5,22,8.9,A,34,22.2,9.2,A,,,,,Aly,,Sirabe E,,,,,,,,,,,,,,,,
2009,Tsimanampetsotsa,KiP,19,371059,7334939,417,1020,,428,UNKNOWN,,2,31.5,21.8,7,D,31.6,21.9,7,D,,,,,SZ,,W3,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,19,319835,7554301,405,1334,,407,PRED,,1,31.5,21.4,8.3,A,,,,,,,,,Aly,,Sirabe E,,,,,,,,,,,,,,,,
2009,Tsimanampetsotsa,KiP,20,371192,7341718,422,1446,,429,UNKNOWN,,2,30.8,22.4,7,D,32,22.2,7,F,,,,,SZ,,N1D,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,20,320545,7559998,405,1333,406(2nd egg),411,PRED,,2,31.9,21.8,8,A,33,22.2,8.5,A,,,,,SZ,,Andranomahia,,,,,,,,,,,,,,,,
2009,Tsimanampetsotsa,KiP,21,370302,7342960,422,1546,,501,UNKNOWN,,2,30.3,22.6,7,F,30.7,22.3,7,F,,,,,SZ,,N1D,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,21,321095,7556173,406,1007,,,HATCH,2,2,32.1,22.7,8.1,G,32,22.3,7.8,F,,,,,SZ,,Anjilanambezo,,,,,,,,,,,,,,,,
2009,Tsimanampetsotsa,KiP,22,371836,7338904,427,1207,,429,HATCH,1,2,30.9,22.4,7,H,31,22.1,7.4,H,,,,,SZ,1st in 429;2nd on 430 ,N1D,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,22,319733,7554353,406,1057,408(2nd egg),412,PRED,,2,33.4,21.8,8.5,A,31.9,22.3,8,A,,,,,SZ,,Sirabe E,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,23,320077,7553802,406,1447,406(2nd egg),427,UNKNOWN,,2,30.6,22,7.9,A,30.6,21.3,7.2,A,,,,,SZ,,Sirabe NE,,,,,,,,,,,,,,,,
2009,Tsimanampetsotsa,KiP,23,370375,7343491,427,1426,,514,HATCH,2,2,32,22.5,8.3,D,31.6,22.7,8.4,F,,,,,SZ,,N1D,,,,,,,,,,,,,,,,
2009,Tsimanampetsotsa,KiP,24,371509,7335134,429,1434,,430,UNKNOWN,,2,31.2,21.2,8,D,30,22.7,7.8,F,,,,,SZ,,W3,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,24,320081,7553805,406,1456,,411,PRED,,2,31.5,22.1,7.8,A,32.1,22.4,8.2,C,,,,,Aly,,Sirabe NE,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,25,319716,7553756,406,1522,,503,UNKNOWN,,2,31.3,22,7.9,A,31,21.9,8,A,,,,,Aly,,Sirabe NE,,,,,,,,,,,,,,,,
2009,Tsimanampetsotsa,KiP,25,371435,7338668,430,1036,,430,HATCH,2,2,31.6,22.3,7.5,F,32.4,21.6,7.4,F,,,,,SZ,,N2C,,,,,,,,,,,,,,,,
2009,Tsimanampetsotsa,KiP,26,370773,7343609,429,1630,,430,HATCH,2,2,30.7,22.1,7.5,H,29.8,21.2,7.8,H,,,,,SZ,,N1D,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,26,320615,7559571,407,941,,410,DESER,,1,30.7,22.6,8,A,,,,,,,,,SZ,,Andranomahia,,,,,,,,,,,,,,,,
2009,Tsimanampetsotsa,KiP,27,370339,7344257,430,1330,,501,HATCH,2,2,30.3,22.7,7.1,H,29.8,22.3,7.2,H,,,,,SZ,,N1D,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,27,320976,7554755,407,,,416,PRED,,2,33.2,21,7.5,A,32.9,21.1,7.5,B,,,,,SZ,,Sirabe W,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,28,320155,7554882,408,1749,,517,UNKNOWN,,2,30.8,22,7.8,A,31.3,21.8,7.6,B,,,,,SZ,,Sirabe W,,,,,,,,,,,,,,,,
2009,Tsimanampetsotsa,KiP,28,370421,7344353,430,1406,,511,HATCH,1,2,31.2,21.9,7.5,D,33.2,22.5,8.3,D,,,,,SZ,,N1D,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,29,320173,7555721,409,1117,,413,PRED,,2,31.2,21.9,8,A,31.2,22.3,8,B,,,,,Aly,,Sirabe W,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,30,320717,7555740,409,1427,,412,PRED,,2,31.1,21.6,7.1,B,31.9,22,8.1,D,,,,,Aly,,Sirabe E,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,31,321122,7555967,409,1513,,412,PRED,,1,29.5,21.7,7.1,A,,,,,,,,,Aly,,Sirabe NW,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,32,320128,7554838,409,1803,,423,PRED,,2,32,22.4,8.3,A,31.9,21.7,7.6,B,,,,,SZ,,Sirabe W,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,33,321234,7555565,410,1703,,510,UNKNOWN,,2,31.5,22.2,8.1,A,31.4,22.1,7.5,A,,,,,SZ,,Sirabe 2,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,34,320372,7554675,413,1119,,427,UNKNOWN,,2,33.1,21.9,8,E,31.7,22,7.5,E,,,,,SZ,,Sirabe E,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,35,321002,7554653,413,1136,,522,NO HATCH,,2,30.8,21.8,7.6,A,31.1,21.9,7.7,B,,,,,SZ,,Sirabe E,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,36,320917,7554618,413,1151,,420,PRED,,2,31.5,21.8,7.5,A,31.9,21.7,7.5,B,,,,,SZ,,Sirabe E,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,37,320881,7554610,413,1304,415(2nd egg),419,PRED,,2,32.7,21.3,7.9,A,32.6,21.5,8.1,A,,,,,Aly,,Sirabe E,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,38,320893,7554629,413,1237,,427,UNKNOWN,,2,32.3,21,7.8,E,31.8,22.1,7.9,E,,,,,SZ,,Sirabe E  ,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,39,321048,7554647,413,1127,,514,NO HATCH,,2,31.1,22.1,7.8,G,31,21.4,7.2,F,,,,,SZ,,Sirabe E,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,40,320430,7553816,413,1358,,415,PRED,,2,31.7,21.8,7.9,D,32,21.6,7.8,E,,,,,SZ,,Sirabe SE,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,41,320175,7555709,414,1434,414(2nd egg),517,TRAMPLED,,2,31.1,23.1,8.4,A,32.7,22.6,8.7,A,,,,,SZ,,Sirabe 2,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,42,320132,7553838,413,1417,,,HATCH,2,2,30.6,21.5,7.3,A,30.5,21.4,7,A,,,,,SZ,previously enddate was 509; but chick was banded on 509 and had 7.2g,Sirabe S,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,43,320262,7555594,417,909,,426,UNKNOWN,,2,30.5,21.7,8,F,31.5,21.8,7.6,F,,,,,SZ,,Sirabe N,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,44,320351,7555197,417,938,417(2nd egg),423,PRED,,2,30.8,21.5,7.8,A,31.7,21.6,8,A,,,,,Aly,,Sirabe NE,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,45,322264,7555380,417,1217,,423,UNKNOWN,,2,29.6,22,7.7,E,31.1,22.6,8,F,,,,,Aly,,Sirabe E,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,47,320377,7555313,417,1318,,519,NO HATCH,,2,30.6,21.9,7.6,F,30.5,22.7,8,E,,,,,Aly,,Sirabe E,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,48,321823,7555246,417,1529,,423,UNKNOWN,,2,31.3,22,7.4,F,31.1,22.1,7.6,F,,,,,Aly,,Sirabe E,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,49,320164,7554854,423,1132,,507,UNKNOWN,,2,31.7,22.3,8,F,32.7,21.9,7.8,F,,,,,Aly,,Sirabe W,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,50,321780,7555246,429,957,,504,UNKNOWN,,2,30.1,21.8,7,F,30.1,22.1,7.1,F,,,,,Aly,,Sirabe E,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,51,320870,7553929,430,1522,,502,UNKNOWN,,2,30.9,22.1,7.1,G,30.7,22.5,7.3,F,,,,,Aly,,Sirabe SE,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,52,320980,7553978,430,1534,,507,UNKNOWN,,2,30,22.3,7.3,F,31.5,22.2,7.4,H,,,,,Aly,,Sirabe SE,,,,,,,,,,,,,,,,
2009,Andavadoaka,KiP,53,320583,7554041,502,1334,,518,UNKNOWN,,2,32.6,20.6,7.3,A,31.9,20.7,7.3,A,,,,,Aly,,Sirabe E,,,,,,,,,,,,,,,,
