species,ring,mol_sex,sexing_year,sample_file,sample_name,P2/P8,P2/P8,Z002B/Z002D,Z002B/Z002D,P2/P8Repetition,P2/P8Repetition,Z002B/Z002DRepetition,Z002B/Z002DRepetition,capture_year,capture_date,code,sexed_by,comments
KiP,FH73478,f,2015,,,,,,,,,,,,,,,
KiP,FH68753,m,2015,,,,,,,,,,,,,,,
KiP,FH68752,m,2015,,,,,,,,,,,,,,,
KiP,FH68754,m,2015,,,,,,,,,,,,,,,
KiP,FH73090,m,2015,,,,,,,,,,,,,,,
KiP,FH73092,m,2015,,,,,,,,,,,,,,,
KiP,FH73093,m,2015,,,,,,,,,,,,,,,
KiP,FH72104,f,2015,,,,,,,,,,,,,,,
KiP,FH69225,f,2015,,,,,,,,,,,,,,,
KiP,FH68733,f,2015,,,,,,,,,,,,,,,
KiP,FH73099,m,2015,,,,,,,,,,,,,,,
WfP,FH73075,f,2015,,,,,,,,,,,,,,,
WfP,FH73515,f,2015,,,,,,,,,,,,,,,
WfP,FH72712,f,2015,,,,,,,,,,,,,,,
WfP,FH73312,m,2015,,,,,,,,,,,,,,,
WfP,FH73342,m,2015,,,,,,,,,,,,,,,Not in Capture File
WfP,FH73328,m,2015,,,,,,,,,,,,,,,
WfP,FH68760,f,2015,,,,,,,,,,,,,,,
WfP,FH72691,m,2015,,,,,,,,,,,,,,,
WfP,FH73491,m,2015,,,,,,,,,,,,,,,
WfP,FH68955,f,2015,,,,,,,,,,,,,,,
WfP,FH68979,m,2015,,,,,,,,,,,,,,,
WfP,FH47749,m,2015,,,,,,,,,,,,,,,
WfP,FH73296,f,2015,,,,,,,,,,,,,,,
WfP,FH73297,m,2015,,,,,,,,,,,,,,,
WfP,FH73298,f,2015,,,,,,,,,,,,,,,
WfP,FH73294,m,2015,,,,,,,,,,,,,,,
WfP,FH17853,m,2015,,,,,,,,,,,,,,,
WfP,FH47988,f,2015,,,,,,,,,,,,,,,
WfP,FH69117,m,2015,,,,,,,,,,,,,,,
WfP,FH73316,m,2015,,,,,,,,,,,,,,,
WfP,FH73295,m,2015,,,,,,,,,,,,,,,
WfP,FH73393,f,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH72248,m,2015,,,,,,,,,,,,,,,Not in Capture File
WfP,FH73299,f,2015,,,,,,,,,,,,,,,
WfP,FH72658,f,2015,,,,,,,,,,,,,,,
WfP,FH72335,f,2015,,,,,,,,,,,,,,,
WfP,FH72994,f,2015,,,,,,,,,,,,,,,
WfP,FH72977,f,2015,,,,,,,,,,,,,,,
WfP,FH73313,f,2015,,,,,,,,,,,,,,,
WfP,FH47617,f,2015,,,,,,,,,,,,,,,
WfP,FH68748,m,2015,,,,,,,,,,,,,,,
WfP,FH47132,f,2015,,,,,,,,,,,,,,,MP with same ID in Capture File and this sheet
WfP,FH73496,m,2015,,,,,,,,,,,,,,,
WfP,FH47981,m,2015,,,,,,,,,,,,,,,
WfP,FH72998,m,2015,,,,,,,,,,,,,,,
WfP,FH72681,f,2015,,,,,,,,,,,,,,,MP with same ID in Capture File and this sheet
WfP,FH73153,m,2015,,,,,,,,,,,,,,,
WfP,FH72979,m,2015,,,,,,,,,,,,,,,
WfP,FH72978,f,2015,,,,,,,,,,,,,,,
WfP,FH72956,f,2015,,,,,,,,,,,,,,,
WfP,FH73180,f,2015,,,,,,,,,,,,,,,
WfP,FH73355,f,2015,,,,,,,,,,,,,,,
WfP,FH72235,m,2015,,,,,,,,,,,,,,,
WfP,FH73305,f,2015,,,,,,,,,,,,,,,
WfP,FH73212,m,2015,,,,,,,,,,,,,,,
WfP,FH73210,f,2015,,,,,,,,,,,,,,,
WfP,FH73249,f,2015,,,,,,,,,,,,,,,
WfP,FH73245,m,2015,,,,,,,,,,,,,,,
WfP,FH73558,f,2015,,,,,,,,,,,,,,,
WfP,FH73255,m,2015,,,,,,,,,,,,,,,
WfP,FH73516,f,2015,,,,,,,,,,,,,,,
WfP,FH73130,f,2015,,,,,,,,,,,,,,,
WfP,FH69267,m,2015,,,,,,,,,,,,,,,
WfP,FH47988,f,2015,,,,,,,,,,,,,,,
WfP,FH47251,f,2015,,,,,,,,,,,,,,,
WfP,FH73559,m,2015,,,,,,,,,,,,,,,
WfP,FH73150,m,2015,,,,,,,,,,,,,,,
WfP,FH73149,f,2015,,,,,,,,,,,,,,,
WfP,FH73254,f,2015,,,,,,,,,,,,,,,
WfP,FH72488,m,2015,,,,,,,,,,,,,,,
WfP,FH68858,m,2015,,,,,,,,,,,,,,,
WfP,FH69253,f,2015,,,,,,,,,,,,,,,
WfP,FH73354,m,2015,,,,,,,,,,,,,,,
WfP,FH73519,f,2015,,,,,,,,,,,,,,,
WfP,FH73234,m,2015,,,,,,,,,,,,,,,
WfP,FH47227,m,2015,,,,,,,,,,,,,,,
WfP,FH72999,m,2015,,,,,,,,,,,,,,,
WfP,FH69233,m,2015,,,,,,,,,,,,,,,
WfP,FH72489,f,2015,,,,,,,,,,,,,,,
WfP,FH72949,m,2015,,,,,,,,,,,,,,,
WfP,FH47119,m,2015,,,,,,,,,,,,,,,
WfP,FH73173,f,2015,,,,,,,,,,,,,,,KIP in Capture File
WfP,FH72705,f,2015,,,,,,,,,,,,,,,
WfP,FH73186,f,2015,,,,,,,,,,,,,,,
WfP,FH47967,f,2015,,,,,,,,,,,,,,,
WfP,FH73591,f,2015,,,,,,,,,,,,,,,
WfP,FH73584,m,2015,,,,,,,,,,,,,,,
WfP,FH73589,f,2015,,,,,,,,,,,,,,,
MP,FH68893,f,2015,,,,,,,,,,,,,,,
MP,FH72697,m,2015,,,,,,,,,,,,,,,
MP,FH72673,f,2015,,,,,,,,,,,,,,,Not in Capture File
MP,FH73495,f,2015,,,,,,,,,,,,,,,
MP,FH72684,m,2015,,,,,,,,,,,,,,,
MP,FH72683,f,2015,,,,,,,,,,,,,,,
MP,FH72688,f,2015,,,,,,,,,,,,,,,
MP,FH72690,m,2015,,,,,,,,,,,,,,,
MP,FH73501,f,2015,,,,,,,,,,,,,,,
MP,FH73502,f,2015,,,,,,,,,,,,,,,
MP,FH73507,m,2015,,,,,,,,,,,,,,,
MP,FH73486,m,2015,,,,,,,,,,,,,,,
MP,FH17819,m,2015,,,,,,,,,,,,,,,
MP,FH72596,f,2015,,,,,,,,,,,,,,,
MP,FH47160,m,2015,,,,,,,,,,,,,,,
MP,FH73508,m,2015,,,,,,,,,,,,,,,
MP,FH47040,f,2015,,,,,,,,,,,,,,,
MP,FH73554,f,2015,,,,,,,,,,,,,,,
MP,FH73545,m,2015,,,,,,,,,,,,,,,
MP,FH73216,m,2015,,,,,,,,,,,,,,,
MP,FH73218,f,2015,,,,,,,,,,,,,,,
KiP,FH73241,m,2015,,,,,,,,,,,,,,,
MP,FH73553,f,2015,,,,,,,,,,,,,,,
MP,FH73522,f,2015,,,,,,,,,,,,,,,
MP,FH47804,f,2015,,,,,,,,,,,,,,,
MP,FH73563,f,2015,,,,,,,,,,,,,,,
MP,FH73251,m,2015,,,,,,,,,,,,,,,
MP,FH72784,m,2015,,,,,,,,,,,,,,,
MP,FH72694,f,2015,,,,,,,,,,,,,,,
MP,FH72715,f,2015,,,,,,,,,,,,,,,
MP,FH73507,m,2015,,,,,,,,,,,,,,,
MP,FH73557,m,2015,,,,,,,,,,,,,,,
MP,FH72583,m,2015,,,,,,,,,,,,,,,not in Capture File
MP,FH47060,f,2015,,,,,,,,,,,,,,,
MP,FH17770,f,2015,,,,,,,,,,,,,,,
MP,FH73487,m,2015,,,,,,,,,,,,,,,
MP,FH73514,f,2015,,,,,,,,,,,,,,,
MP,FH68757,m,2015,,,,,,,,,,,,,,,
MP,FH68779,m,2015,,,,,,,,,,,,,,,
MP,FH73211,f,2015,,,,,,,,,,,,,,,
MP,FH73555,m,2015,,,,,,,,,,,,,,,
MP,FH68734,m,2015,,,,,,,,,,,,,,,
MP,FH47132,f,2015,,,,,,,,,,,,,,,
MP,FH72201,f,2015,,,,,,,,,,,,,,,
MP,FH72680,f,2015,,,,,,,,,,,,,,,
MP,FH72279,f,2015,,,,,,,,,,,,,,,
MP,FH47132,f,2015,,,,,,,,,,,,,,,
MP,FH17846,f,2015,,,,,,,,,,,,,,,
MP,FH47015,m,2015,,,,,,,,,,,,,,,
MP,FH72681,m,2015,,,,,,,,,,,,,,,
MP,FH72659,f,2015,,,,,,,,,,,,,,,
MP,FH72659,f,2015,,,,,,,,,,,,,,,
MP,FH73576,f,2015,,,,,,,,,,,,,,,
MP,FH72971,f,2015,,,,,,,,,,,,,,,
MP,FH72970,m,2015,,,,,,,,,,,,,,,
MP,FH68722,f,2015,,,,,,,,,,,,,,,
MP,FH72969,f,2015,,,,,,,,,,,,,,,
MP,FH72968,m,2015,,,,,,,,,,,,,,,
MP,FH72672,m,2015,,,,,,,,,,,,,,,
MP,FH47908,f,2015,,,,,,,,,,,,,,,
MP,FH72989,f,2015,,,,,,,,,,,,,,,
MP,FH73414,m,2015,,,,,,,,,,,,,,,
MP,FH73452,m,2015,,,,,,,,,,,,,,,
MP,FH72958,f,2015,,,,,,,,,,,,,,,KIP in Capture File
MP,FH72944,m,2015,,,,,,,,,,,,,,,KIP in Capture File
MP,FH73433,f,2015,,,,,,,,,,,,,,,
MP,FH73568,f,2015,,,,,,,,,,,,,,,
MP,FH73590,f,2015,,,,,,,,,,,,,,,
MP,FH73567,m,2015,,,,,,,,,,,,,,,
MP,FH73179,m,2015,,,,,,,,,,,,,,,
KiP,G.X|X.R,f,2015,,,,,,,,,,,,,,,
KiP,LL.X|X.LY,f,2015,,,,,,,,,,,,,,,
KiP,LL.X|X.GL,f,2015,,,,,,,,,,,,,,,Capture File lists 602
KiP,R.X|X.W,f,2015,,,,,,,,,,,,,,,
KiP,LL.X|X.GG,f,2015,,,,,,,,,,,,,,,
KiP,L.X|X.Y,f,2015,,,,,,,,,,,,,,,
KiP,LL.X|X.LL,m,2015,,,,,,,,,,,,,,,
KiP,X.X|X.L5,f,2015,,,,,,,,,,,,,,,
KiP,R.X|X.R,f,2015,,,,,,,,,,,,,,,
KiP,G.X|X.O,m,2015,,,,,,,,,,,,,,,
KiP,L.X|X.R,f,2015,,,,,,,,,,,,,,,
KiP,O.X|X.W,m,2015,,,,,,,,,,,,,,,
KiP,X.X|X.G2,m,2015,,,,,,,,,,,,,,,
KiP,G.X|X.Y,m,2015,,,,,,,,,,,,,,,
KiP,LL.X|X.LW,m,2015,,,,,,,,,,,,,,,
KiP,GG.X|X.GG,m,2015,,,,,,,,,,,,,,,
KiP,G.X|X.W,m,2015,,,,,,,,,,,,,,,
KiP,R.X|X.Y,f,2015,,,,,,,,,,,,,,,
KiP,LL.X|X.LG,m,2015,,,,,,,,,,,,,,,
KiP,YY.X|X.WK,f,2015,,,,,,,,,,,,,,,
KiP,YY.X|X.RW,m,2015,,,,,,,,,,,,,,,
KiP,X.X|X.L7,f,2015,,,,,,,,,,,,,,,
KiP,L.X|X.W,f,2015,,,,,,,,,,,,,,,
KiP,R.X|X.O,f,2015,,,,,,,,,,,,,,,
KiP,G.X|X.G,m,2015,,,,,,,,,,,,,,,
KiP,L.X|X.L,m,2015,,,,,,,,,,,,,,,
KiP,LL.X|X.GO,m,2015,,,,,,,,,,,,,,,
KiP,LL.X|X.LB,m,2015,,,,,,,,,,,,,,,
KiP,O.X|X.O,f,2015,,,,,,,,,,,,,,,
KiP,R.X|O.X,m,2015,,,,,,,,,,,,,,,
KiP,O.X|X.R,f,2015,,,,,,,,,,,,,,,
KiP,G.X|X.B,f,2015,,,,,,,,,,,,,,,
KiP,LL.X|X.LO,m,2015,,,,,,,,,,,,,,,
KiP,L.X|X.O,m,2015,,,,,,,,,,,,,,,
KiP,L.X|X.G,m,2015,,,,,,,,,,,,,,,
KiP,G.X|X.L,f,2015,,,,,,,,,,,,,,,
KiP,L.X|X.B,f,2015,,,,,,,,,,,,,,,
KiP,LL.X|X.LR,m,2015,,,,,,,,,,,,,,,
KiP,X.X|X.L2,m,2015,,,,,,,,,,,,,,,
KiP,O.X|X.B,m,2015,,,,,,,,,,,,,,,
KiP,W.X|X.G,f,2015,,,,,,,,,,,,,,,
KiP,O.X|X.G,m,2015,,,,,,,,,,,,,,,
KiP,LL.X|X.GR,m,2015,,,,,,,,,,,,,,,
KiP,GG.X|X.BL,m,2015,,,,,,,,,,,,,,,
KiP,G.G|B.B,m,2015,,,,,,,,,,,,,,,not in Capture File
KiP,X.X|X.G4,m,2015,,,,,,,,,,,,,,,
KiP,LL.X|X.GW,m,2015,,,,,,,,,,,,,,,
KiP,LL.X|X.GY,m,2015,,,,,,,,,,,,,,,
KiP,W.X|X.R,f,2015,,,,,,,,,,,,,,,
KiP,O.X|X.L,f,2015,,,,,,,,,,,,,,,
KiP,X.X|X.L6,f,2015,,,,,,,,,,,,,,,
KiP,X.X|X.G3,m,2015,,,,,,,,,,,,,,,
KiP,X.X|X.L1,m,2015,,,,,,,,,,,,,,,
KiP,GG.X|X.BG,m,2015,,,,,,,,,,,,,,,
KiP,GG.X|X.BO,m,2015,,,,,,,,,,,,,,,
KiP,W.X|X.O,m,2015,,,,,,,,,,,,,,,
KiP,O.X|X.Y,f,2015,,,,,,,,,,,,,,,
KiP,W.X|X.L,m,2015,,,,,,,,,,,,,,,
KiP,R.X|X.B,m,2015,,,,,,,,,,,,,,,
KiP,X.X|X.T5,f,2015,,,,,,,,,,,,,,,not in Capture File
KiP,X.X|X.T15,m,2015,,,,,,,,,,,,,,,not in Capture File
KiP,X.X|X.T7,f,2015,,,,,,,,,,,,,,,not in Capture File
KiP,X.X|X.T4,f,2015,,,,,,,,,,,,,,,not in Capture File
KiP,X.X|X.T13,m,2015,,,,,,,,,,,,,,,not in Capture File
KiP,X.X|X.T9,m,2015,,,,,,,,,,,,,,,not in Capture File
KiP,X.X|X.AL,m,2015,,,,,,,,,,,,,,,not in Capture File
KiP,X.X|X.T11,m,2015,,,,,,,,,,,,,,,not in Capture File
KiP,X.X|X.T10,m,2015,,,,,,,,,,,,,,,not in Capture File
KiP,X.X|X.T2,m,2015,,,,,,,,,,,,,,,not in Capture File
KiP,X.X|X.T18,f,2015,,,,,,,,,,,,,,,not in Capture File
KiP,X.X|X.T19,f,2015,,,,,,,,,,,,,,,not in Capture File
KiP,X.X|X.T12,m,2015,,,,,,,,,,,,,,,not in Capture File
KiP,X.X|X.T14,m,2015,,,,,,,,,,,,,,,not in Capture File
KiP,X.X|X.T1,m,2015,,,,,,,,,,,,,,,not in Capture File
KiP,X.X|X.T8,f,2015,,,,,,,,,,,,,,,not in Capture File
KiP,X.X|X.T6,f,2015,,,,,,,,,,,,,,,not in Capture File
KiP,X.X|X.T3,f,2015,,,,,,,,,,,,,,,not in Capture File
KiP,YY.X|X.WY,m,2015,,,,,,,,,,,,,,,
KiP,W.X|Y.X,f,2015,,,,,,,,,,,,,,,
MP,YY.X|YY.X,f,2015,,,,,,,,,,,,,,,
KiP,B.X|X.Y,f,2015,,,,,,,,,,,,,,,
MP,L.X|L.X,m,2015,,,,,,,,,,,,,,,
MP,LL.X|X.LL,f,2015,,,,,,,,,,,,,,,
MP,L.X|B.X,m,2015,,,,,,,,,,,,,,,
MP,LL.X|X.LB,m,2015,,,,,,,,,,,,,,,
MP,LL.X|X.LG,m,2015,,,,,,,,,,,,,,,
MP,L.X|G.X,m,2015,,,,,,,,,,,,,,,
MP,LL.X|X.GL,f,2015,,,,,,,,,,,,,,,
MP,X.X|X.M1,f,2015,,,,,,,,,,,,,,,not in Capture File
MP,X.X|X.M2,f,2015,,,,,,,,,,,,,,,not in Capture File
MP,Y.X|Y.X,m,2015,,,,,,,,,,,,,,,
MP,YY.X|YR.X,m,2015,,,,,,,,,,,,,,,
MP,LL.X|X.LY,m,2015,,,,,,,,,,,,,,,
MP,LL.X|X.LW,f,2015,,,,,,,,,,,,,,,
MP,L.X|O.X,f,2015,,,,,,,,,,,,,,,
MP,X.X|X.M3,f,2015,,,,,,,,,,,,,,,not in Capture File
WfP,X.X|X.L4,f,2015,,,,,,,,,,,,,,,
WfP,X.X|X.G1,f,2015,,,,,,,,,,,,,,,
WfP,YY.X|X.YR,m,2015,,,,,,,,,,,,,,,
WfP,G.X|O.X,m,2015,,,,,,,,,,,,,,,
WfP,X.X|X.L3,f,2015,,,,,,,,,,,,,,,
WfP,X.X|X.W1,m,2015,,,,,,,,,,,,,,,not in Capture File
WfP,X.X|X.W2,f,2015,,,,,,,,,,,,,,,not in Capture File
WfP,X.X|X.W3,f,2015,,,,,,,,,,,,,,,not in Capture File
WfP,B.X|O.X,f,2015,,,,,,,,,,,,,,,
WfP,Y.X|R.X,m,2015,,,,,,,,,,,,,,,"ID is ambigious. There is another WfP YXRX which was captured at a different date, nest and distant location"
WfP,B.X|G.X,m,2015,,,,,,,,,,,,,,,
WfP,B.X|B.X,m,2015,,,,,,,,,,,,,,,
WfP,B.X|Y.X,f,2015,,,,,,,,,,,,,,,
WfP,Y.X|B.X,m,2015,,,,,,,,,,,,,,,
WfP,YY.X|YB.X,f,2015,,,,,,,,,,,,,,,
WfP,YY.X|BO.X,m,2015,,,,,,,,,,,,,,,
WfP,YY.X|BB.X,f,2015,,,,,,,,,,,,,,,
WfP,Y.X|Y.X,f,2015,,,,,,,,,,,,,,,
WfP,YY.X|BG.X,f,2015,,,,,,,,,,,,,,,
WfP,G.X|R.X,m,2015,,,,,,,,,,,,,,,
WfP,Y.X|O.X,f,2015,,,,,,,,,,,,,,,
WfP,Y.Y|W.X,f,2015,,,,,,,,,,,,,,,not in Capture File
WfP,G.X|W.X,m,2015,,,,,,,,,,,,,,,
WfP,Y.X|L.X,f,2015,,,,,,,,,,,,,,,
WfP,G.X|L.X,m,2015,,,,,,,,,,,,,,,
WfP,G.X|Y.X,f,2015,,,,,,,,,,,,,,,
WfP,YY.X|YO.X,f,2015,,,,,,,,,,,,,,,
WfP,YY.X|YY.X,m,2015,,,,,,,,,,,,,,,
WfP,YY.X|YL.X,f,2015,,,,,,,,,,,,,,,
WfP,G.X|G.X,m,2015,,,,,,,,,,,,,,,
WfP,Y.X|G.X,f,2015,,,,,,,,,,,,,,,
WfP,G.X|B.X,f,2015,,,,,,,,,,,,,,,
WfP,Y.X|R.X,f,2015,,,,,,,,,,,,,,,"ID is ambigious. There is another WfP YXRX which was captured at a different date, nest and distant location"
WfP,YY.X|YG.X,f,2015,,,,,,,,,,,,,,,
WfP,YY.X|X.YW,f,2015,,,,,,,,,,,,,,,
WfP,YY.X|YL.X,f,2015,,,,,,,,,,,,,,,
WfP,YY.X|BY.X,f,2015,,,,,,,,,,,,,,,
KiP,YY.X|X.RR,m,2015,,,,,,,,,,,,,,,
KiP,Y.X|Y.X,m,2015,,,,,,,,,,,,,,,
KiP,YY.X|X.RO,m,2015,,,,,,,,,,,,,,,
KiP,YY.X|X.RG,m,2015,,,,,,,,,,,,,,,
KiP,R.X|Y.X,m,2015,,,,,,,,,,,,,,,
KiP,Y.X|W.X,m,2015,,,,,,,,,,,,,,,
KiP,YY.X|X.WG,m,2015,,,,,,,,,,,,,,,
KiP,Y.X|B.X,f,2015,,,,,,,,,,,,,,,
KiP,B.X|X.B,f,2015,,,,,,,,,,,,,,,
KiP,B.X|X.W,f,2015,,,,,,,,,,,,,,,
KiP,B.X|X.R,f,2015,,,,,,,,,,,,,,,
KiP,YY.X|X.RL,m,2015,,,,,,,,,,,,,,,
KiP,YY.X|X.WY,m,2015,,,,,,,,,,,,,,,
KiP,B.X|X.G,m,2015,,,,,,,,,,,,,,,
KiP,Y.X|G.X,m,2015,,,,,,,,,,,,,,,
KiP,YY.X|X.WR,m,2015,,,,,,,,,,,,,,,
KiP,Y.X|X.B,m,2015,,,,,,,,,,,,,,,
KiP,B.X|X.L,f,2015,,,,,,,,,,,,,,,
KiP,LL.X|X.OW,m,2015,,,,,,,,,,,,,,,
KiP,R.X|L.X,f,2015,,,,,,,,,,,,,,,
KiP,Y.X|X.Y,f,2015,,,,,,,,,,,,,,,
KiP,LL.X|X.OR,m,2015,,,,,,,,,,,,,,,
KiP,Y.X|L.X,m,2015,,,,,,,,,,,,,,,
KiP,YY.X|X.WW,m,2015,,,,,,,,,,,,,,,
KiP,R.X|R.X,f,2015,,,,,,,,,,,,,,,
KiP,W.X|X.W,m,2015,,,,,,,,,,,,,,,
KiP,W.X|X.Y,m,2015,,,,,,,,,,,,,,,
KiP,LL.X|X.OG,m,2015,,,,,,,,,,,,,,,
KiP,Y.X|X.O,f,2015,,,,,,,,,,,,,,,
KiP,R.X|G.X,m,2015,,,,,,,,,,,,,,,
KiP,GG.X|X.BY,m,2015,,,,,,,,,,,,,,,
KiP,Y.X|X.L,m,2015,,,,,,,,,,,,,,,
KiP,X.X|X.T16,m,2015,,,,,,,,,,,,,,,
KiP,R.X|B.X,f,2015,,,,,,,,,,,,,,,
KiP,W.X|X.B,m,2015,,,,,,,,,,,,,,,
KiP,Y.X|X.W,m,2015,,,,,,,,,,,,,,,
KiP,Y.X|X.R,m,2015,,,,,,,,,,,,,,,
KiP,LL.X|X.OB,m,2015,,,,,,,,,,,,,,,
KiP,B.X|X.O,m,2015,,,,,,,,,,,,,,,
KiP,YY.X|X.RY,f,2015,,,,,,,,,,,,,,,not in Capture File
KiP,YY.X|X.RB,m,2015,,,,,,,,,,,,,,,
KiP,W.X|W.X,m,2015,,,,,,,,,,,,,,,
KiP,R.X|W.X,m,2015,,,,,,,,,,,,,,,
KiP,LL.X|X.OO,m,2015,,,,,,,,,,,,,,,
KiP,GG.X|X.BW,m,2015,,,,,,,,,,,,,,,
KiP,GG.X|X.BR,m,2015,,,,,,,,,,,,,,,
KiP,LL.X|X.OL,f,2015,,,,,,,,,,,,,,,
KiP,Y.X|X.G,m,2015,,,,,,,,,,,,,,,
KiP,Y.X|O.X,m,2015,,,,,,,,,,,,,,,
KiP,YY.X|X.WO,m,2015,,,,,,,,,,,,,,,
KiP,X.X|X.T17,m,2015,,,,,,,,,,,,,,,
